년도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액
2023,1,11305535,미아동,2318870,5502905000
2023,1,11305545,송중동,2555447,8972375000
2023,1,11305555,송천동,2444557,4700015000
2023,1,11305575,삼각산동,3734477,2552165000
2023,1,11305595,번1동,2303972,6666987000
2023,1,11305603,번2동,2308539,992519000
2023,1,11305608,번3동,2548326,2000183000
2023,1,11305615,수유1동,2220463,4724353000
2023,1,11305625,수유2동,2577008,2191966000
2023,1,11305635,수유3동,2205999,11342761000
2023,1,11305645,우이동,2457144,3149064000
2023,1,11305660,인수동,2359990,2593665000
2023,1,11320511,창1동,3038009,3344467000
2023,1,11320512,창2동,2551630,3250873000
2023,1,11320513,창3동,2229423,1260605000
2023,1,11320514,창4동,3547959,3317184000
2023,1,11320515,창5동,3298026,5790881000
2023,1,11320521,도봉1동,2275377,4235974000
2023,1,11320522,도봉2동,2811820,2521481000
2023,1,11320660,쌍문1동,2440535,1689449000
2023,1,11320670,쌍문2동,2430154,4317656000
2023,1,11320680,쌍문3동,2438072,2995917000
2023,1,11320681,쌍문4동,2968285,1816204000
2023,1,11320690,방학1동,2895702,8660857000
2023,1,11320700,방학2동,2099146,2081551000
2023,1,11320710,방학3동,2962092,1915929000
2023,1,11350560,월계1동,2777397,4993117000
2023,1,11350570,월계2동,2728093,1797730000
2023,1,11350580,월계3동,3110675,6930293000
2023,1,11350595,공릉1동,2786137,12204975000
2023,1,11350600,공릉2동,3394877,7823114000
2023,1,11350611,하계1동,3611061,6532600000
2023,1,11350612,하계2동,3625940,676070000
2023,1,11350619,중계본동,4197248,6315050000
2023,1,11350621,중계1동,4623227,4580818000
2023,1,11350624,중계4동,3196660,6157015000
2023,1,11350625,중계2?3동,2936682,9521528000
2023,1,11350630,상계1동,3030316,8540153000
2023,1,11350640,상계2동,3122902,21101890000
2023,1,11350665,상계3?4동,2644186,1554232000
2023,1,11350670,상계5동,2481440,2512152000
2023,1,11350695,상계6?7동,3152836,14195319000
2023,1,11350700,상계8동,3153561,1547698000
2023,1,11350710,상계9동,2955988,1663882000
2023,1,11350720,상계10동,3132098,985226000
2023,1,11380510,녹번동,3055864,5437920000
2023,1,11380520,불광1동,3182963,6772500000
2023,1,11380530,불광2동,2396457,4587580000
2023,1,11380551,갈현1동,2481200,5623940000
2023,1,11380552,갈현2동,2539257,6389080000
2023,1,11380560,구산동,2602334,2592359000
2023,1,11380570,대조동,2535013,7544287000
2023,1,11380580,응암1동,2726133,6156016000
2023,1,11380590,응암2동,3510245,1909999000
2023,1,11380600,응암3동,2360910,6758633000
2023,1,11380625,역촌동,2521877,6736221000
2023,1,11380631,신사1동,2637581,4074646000
2023,1,11380632,신사2동,2635300,1371703000
2023,1,11380640,증산동,2838450,2711985000
2023,1,11380650,수색동,3253972,926815000
2023,1,11380690,진관동,4070863,15972173000
2023,1,11410520,천연동,4197718,2395071000
2023,1,11410555,북아현동,4172659,2277814000
2023,1,11410565,충현동,3210231,3480500000
2023,1,11410585,신촌동,3331768,22377743000
2023,1,11410615,연희동,3383749,60911218000
2023,1,11410620,홍제1동,3459117,3310913000
2023,1,11410640,홍제3동,2807766,4259083000
2023,1,11410655,홍제2동,3664523,1694164000
2023,1,11410660,홍은1동,3093859,1295293000
2023,1,11410685,홍은2동,2874442,3457318000
2023,1,11410690,남가좌1동,4622839,3162973000
2023,1,11410700,남가좌2동,3237719,4952811000
2023,1,11410710,북가좌1동,4005416,1985830000
2023,1,11410720,북가좌2동,2590646,3628231000
2023,1,11440555,아현동,5237419,822313718000
2023,1,11440565,공덕동,4047702,5539199000
2023,1,11440585,도화동,4217433,8626602000
2023,1,11440590,용강동,4787212,6774418000
2023,1,11440600,대흥동,3421062,5365180000
2023,1,11440610,염리동,4051438,48669508000
2023,1,11440630,신수동,4157605,2676862000
2023,1,11440655,서강동,4339738,5603449000
2023,1,11440660,서교동,3212258,60273148000
2023,1,11440680,합정동,3195027,10247709000
2023,1,11440690,망원1동,2802536,7256765000
2023,1,11440700,망원2동,2912810,3421569000
2023,1,11440710,연남동,2980162,9469867000
2023,1,11440720,성산1동,2814646,3918421000
2023,1,11440730,성산2동,3521472,7678270000
2023,1,11440740,상암동,4158486,16272409000
2023,1,11470510,목1동,5667672,25944872000
2023,1,11470520,목2동,3244963,5257712000
2023,1,11470530,목3동,3101712,6191596000
2023,1,11470540,목4동,3426858,5047862000
2023,1,11470550,목5동,5987821,12243005000
2023,1,11470560,신월1동,2227154,3588560000
2023,1,11470570,신월2동,2727225,2547423000
2023,1,11470580,신월3동,2152244,2482832000
2023,1,11470590,신월4동,2639083,2757024000
2023,1,11470600,신월5동,2615553,2936343000
2023,1,11470610,신월6동,2857257,2354090000
2023,1,11470611,신월7동,2343943,2148131000
2023,1,11470620,신정1동,5046256,4428162000
2023,1,11470630,신정2동,4725315,4141119000
2023,1,11470640,신정3동,3158844,4812134000
2023,1,11470650,신정4동,2609700,9762269000
2023,1,11470670,신정6동,5384412,2647801000
2023,1,11470680,신정7동,4094404,4977135000
2023,1,11500510,염창동,4127504,6230506000
2023,1,11500520,등촌1동,3322838,17984837000
2023,1,11500530,등촌2동,3352636,2480687000
2023,1,11500535,등촌3동,3403390,9337843000
2023,1,11500540,화곡1동,2485455,10944792000
2023,1,11500550,화곡2동,2385531,1877344000
2023,1,11500560,화곡3동,3132782,4346232000
2023,1,11500570,화곡4동,2423768,4528058000
2023,1,11500590,화곡본동,2398795,6467568000
2023,1,11500591,화곡6동,3040513,7801860000
2023,1,11500593,화곡8동,2473381,4424332000
2023,1,11500603,가양1동,3560388,76167419000
2023,1,11500604,가양2동,3065320,3449127000
2023,1,11500605,가양3동,3047051,483912000
2023,1,11500611,발산1동,3192517,22672288000
2023,1,11500615,우장산동,4135674,7812008000
2023,1,11500620,공항동,2896818,27771266000
2023,1,11500630,방화1동,3407916,7041339000
2023,1,11500640,방화2동,2708397,7949112000
2023,1,11500641,방화3동,3044446,1670758000
2023,1,11530510,신도림동,4380318,10542282000
2023,1,11530520,구로1동,3368067,1823316000
2023,1,11530530,구로2동,2453690,12841405000
2023,1,11530540,구로3동,2888444,1266468172000
2023,1,11530550,구로4동,2617060,5486988000
2023,1,11530560,구로5동,3213284,15105909000
2023,1,11530595,가리봉동,2336331,1128808000
2023,1,11530720,고척1동,2972418,5724604000
2023,1,11530730,고척2동,2882639,2866875000
2023,1,11530740,개봉1동,2805757,4147778000
2023,1,11530750,개봉2동,3068971,3208465000
2023,1,11530760,개봉3동,2512790,2910721000
2023,1,11530770,오류1동,2574851,4110836000
2023,1,11530780,오류2동,2781178,3830122000
2023,1,11530790,수궁동,2682295,2400364000
2023,1,11530800,항동,3007261,1159043000
2023,1,11545510,가산동,2567594,37912032000
2023,1,11545610,독산1동,3000453,9640245000
2023,1,11545620,독산2동,2251577,2765261000
2023,1,11545630,독산3동,2386851,4592164000
2023,1,11545640,독산4동,2255044,2155926000
2023,1,11545670,시흥1동,2757307,9908115000
2023,1,11545680,시흥2동,3181421,692435000
2023,1,11545690,시흥3동,2516251,1697649000
2023,1,11545700,시흥4동,2405620,1250011000
2023,1,11545710,시흥5동,2375052,1767690000
2023,1,11560515,영등포본동,3286751,3750910000
2023,1,11560535,영등포동,3570107,31555757000
2023,1,11560540,여의동,5590853,101748491000
2023,1,11560550,당산1동,3536432,6327248000
2023,1,11560560,당산2동,4130932,9647055000
2023,1,11560585,도림동,3031484,2450181000
2023,1,11560605,문래동,4019445,11478151000
2023,1,11560610,양평1동,3508250,4155046000
2023,1,11560620,양평2동,3672088,6382363000
2023,1,11560630,신길1동,2780044,3952419000
2023,1,11560650,신길3동,3085442,3246519000
2023,1,11560660,신길4동,2717791,1079082000
2023,1,11560670,신길5동,2656511,1656686000
2023,1,11560680,신길6동,2954616,4616883000
2023,1,11560690,신길7동,3616070,2506749000
2023,1,11560700,대림1동,2582442,4573921000
2023,1,11560710,대림2동,2686240,4527968000
2023,1,11560720,대림3동,2907933,7754480000
2023,1,11590510,노량진1동,3583099,7033382000
2023,1,11590520,노량진2동,2420761,5859348000
2023,1,11590530,상도1동,3875896,6938355000
2023,1,11590540,상도2동,3826699,4390231000
2023,1,11590550,상도3동,2575897,4624393000
2023,1,11590560,상도4동,2563258,1999153000
2023,1,11590605,흑석동,4224946,9463976000
2023,1,11590620,사당1동,2855173,8620647000
2023,1,11590630,사당2동,3884988,8248361000
2023,1,11590640,사당3동,3890035,2799547000
2023,1,11590650,사당4동,2844168,2216880000
2023,1,11590651,사당5동,3047661,778464000
2023,1,11590660,대방동,3524765,6884247000
2023,1,11590670,신대방1동,3845094,2753434000
2023,1,11590680,신대방2동,3340157,102925832000
2023,1,11620525,보라매동,2529995,14416309000
2023,1,11620545,청림동,3682775,1301897000
2023,1,11620565,성현동,3455108,1225702000
2023,1,11620575,행운동,2889475,6359498000
2023,1,11620585,낙성대동,3225725,9350790000
2023,1,11620595,청룡동,2768161,9074199000
2023,1,11620605,은천동,3063077,5962719000
2023,1,11620615,중앙동,2633493,5991513000
2023,1,11620625,인헌동,2783693,4253268000
2023,1,11620630,남현동,3234026,5741463000
2023,1,11620645,서원동,2412001,12575381000
2023,1,11620655,신원동,2403237,1924769000
2023,1,11620665,서림동,2530625,2524375000
2023,1,11620685,신사동,2430662,3499750000
2023,1,11620695,신림동,2434279,9419485000
2023,1,11620715,난향동,3262195,767267000
2023,1,11620725,조원동,2523192,5453169000
2023,1,11620735,대학동,2622408,7140139000
2023,1,11620745,삼성동,2593695,1922937000
2023,1,11620765,미성동,2676537,4042642000
2023,1,11620775,난곡동,2268676,2703806000
2023,1,11650510,서초1동,4769119,9940651000
2023,1,11650520,서초2동,5196131,177360525000
2023,1,11650530,서초3동,4678950,213708913000
2023,1,11650531,서초4동,6475383,38383959000
2023,1,11650540,잠원동,5458458,9245463000
2023,1,11650550,반포본동,5583021,564587000
2023,1,11650560,반포1동,5338302,8087327000
2023,1,11650570,반포2동,6812331,1732077000
2023,1,11650580,반포3동,6140775,4708757000
2023,1,11650581,반포4동,5280483,30628245000
2023,1,11650590,방배본동,4856162,16308235000
2023,1,11650600,방배1동,4069239,6686524000
2023,1,11650610,방배2동,3864301,78231323000
2023,1,11650620,방배3동,4681587,3916969000
2023,1,11650621,방배4동,4557937,6197738000
2023,1,11650651,양재1동,4173236,11273080000
2023,1,11650652,양재2동,3222382,10104796000
2023,1,11650660,내곡동,4047063,2280911000
2023,1,11680510,신사동,5099915,44164208000
2023,1,11680521,논현1동,3277066,41262129000
2023,1,11680531,논현2동,3973993,26050217000
2023,1,11680545,압구정동,5808537,47220100000
2023,1,11680565,청담동,5010204,34529126000
2023,1,11680580,삼성1동,5098096,40468185000
2023,1,11680590,삼성2동,5055114,17149925000
2023,1,11680600,대치1동,7421305,11859510000
2023,1,11680610,대치2동,6017362,28293405000
2023,1,11680630,대치4동,4101144,57804945000
2023,1,11680640,역삼1동,3607265,1318560393000
2023,1,11680650,역삼2동,5367397,735155469000
2023,1,11680655,도곡1동,5412484,42321214000
2023,1,11680656,도곡2동,6567504,51201251000
2023,1,11680660,개포1동,5336373,250506000
2023,1,11680670,개포2동,5195802,2300983000
2023,1,11680690,개포4동,3550527,3535605000
2023,1,11680700,세곡동,3885403,5656119000
2023,1,11680720,일원본동,5444886,3987540000
2023,1,11680730,일원1동,3022931,2336654000
2023,1,11680740,일원2동,4553185,1437085000
2023,1,11680750,수서동,3847379,76720934000
2023,1,11710510,풍납1동,3011150,1422236000
2023,1,11710520,풍납2동,3891704,4954054000
2023,1,11710531,거여1동,2789100,1819820000
2023,1,11710532,거여2동,3033238,3290031000
2023,1,11710540,마천1동,2435636,1466283000
2023,1,11710550,마천2동,2339431,3953762000
2023,1,11710561,방이1동,3970520,5451774000
2023,1,11710562,방이2동,2928271,17227384000
2023,1,11710566,오륜동,6095160,2476944000
2023,1,11710570,오금동,3510674,7261518000
2023,1,11710580,송파1동,3129216,10313589000
2023,1,11710590,송파2동,4370970,3026591000
2023,1,11710600,석촌동,2927911,10692544000
2023,1,11710610,삼전동,2779980,7596721000
2023,1,11710620,가락본동,3521561,8750872000
2023,1,11710631,가락1동,4973588,5828120000
2023,1,11710632,가락2동,3910198,6414780000
2023,1,11710641,문정1동,3568357,3594145000
2023,1,11710642,문정2동,4425648,22430098000
2023,1,11710646,장지동,3263464,3684986000
2023,1,11710647,위례동,4202887,4854599000
2023,1,11710650,잠실본동,3079387,17669634000
2023,1,11710670,잠실2동,6352641,3090606000
2023,1,11710680,잠실3동,5452682,9284547000
2023,1,11710690,잠실4동,6007987,1566138000
2023,1,11710710,잠실6동,5237775,25720717000
2023,1,11710720,잠실7동,6014516,296255000
2023,1,11740515,강일동,3073250,3561078000
2023,1,11740520,상일동,3690212,3300388000
2023,1,11740530,명일1동,3540203,7129274000
2023,1,11740540,명일2동,4514278,6651722000
2023,1,11740550,고덕1동,4618641,1864728000
2023,1,11740560,고덕2동,2465499,2766067000
2023,1,11740570,암사1동,2852157,6000044000
2023,1,11740580,암사2동,3688535,2813845000
2023,1,11740590,암사3동,4470889,1536132000
2023,1,11740600,천호1동,2473111,2893649000
2023,1,11740610,천호2동,2749741,78357328000
2023,1,11740620,천호3동,3165328,5074752000
2023,1,11740640,성내1동,3438376,5783737000
2023,1,11740650,성내2동,2824592,7468956000
2023,1,11740660,성내3동,2897346,7166681000
2023,1,11740685,길동,2840603,12618264000
2023,1,11740690,둔촌1동,3596734,26729000
2023,1,11740700,둔촌2동,3414406,4181067000
2023,2,11110515,청운효자동,3780222,2922659000
2023,2,11110530,사직동,5007768,57249742000
2023,2,11110540,삼청동,3442534,3680584000
2023,2,11110550,부암동,3647449,1794165000
2023,2,11110560,평창동,4504006,2760845000
2023,2,11110570,무악동,5136717,2518669000
2023,2,11110580,교남동,4616890,2305834000
2023,2,11110600,가회동,3479766,3316787000
2023,2,11110615,종로1?2?3?4가동,3245251,211176178000
2023,2,11110630,종로5?6가동,2531450,9406493000
2023,2,11110640,이화동,3024996,7798624000
2023,2,11110650,혜화동,3333112,10474332000
2023,2,11110670,창신1동,2393308,2674275000
2023,2,11110680,창신2동,2112817,1179530000
2023,2,11110690,창신3동,3006052,421058000
2023,2,11110700,숭인1동,2868519,761128000
2023,2,11110710,숭인2동,2607311,2024295000
2023,2,11140520,소공동,5380521,1615119446000
2023,2,11140540,회현동,4442451,542751555000
2023,2,11140550,명동,3733600,102863779000
2023,2,11140570,필동,3033044,5796062000
2023,2,11140580,장충동,2895026,2426465000
2023,2,11140590,광희동,3229604,12455505000
2023,2,11140605,을지로동,3082514,225446194000
2023,2,11140615,신당동,2816850,5757354000
2023,2,11140625,다산동,2679845,3583611000
2023,2,11140635,약수동,3894878,2649674000
2023,2,11140645,청구동,3566241,1567573000
2023,2,11140650,신당5동,3027979,2625071000
2023,2,11140665,동화동,3621349,1699284000
2023,2,11140670,황학동,3247840,4286018000
2023,2,11140680,중림동,4435938,2951653000
2023,2,11170510,후암동,3013677,2064425000
2023,2,11170520,용산2가동,2540319,126608719000
2023,2,11170530,남영동,3183091,51983496000
2023,2,11170555,청파동,2608804,3542267000
2023,2,11170560,원효로1동,4450695,3012705000
2023,2,11170570,원효로2동,3817026,1109389000
2023,2,11170580,효창동,3523201,1054033000
2023,2,11170590,용문동,3568910,1430315000
2023,2,11170625,한강로동,4948344,31389596000
2023,2,11170630,이촌1동,5974291,3094489000
2023,2,11170640,이촌2동,3596083,619104000
2023,2,11170650,이태원1동,3682946,7157310000
2023,2,11170660,이태원2동,3261019,2188447000
2023,2,11170685,한남동,4381088,13392864000
2023,2,11170690,서빙고동,4208562,2015654000
2023,2,11170700,보광동,2545653,1244128000
2023,2,11200520,왕십리2동,3474994,2094381000
2023,2,11200535,왕십리도선동,4015131,8552438000
2023,2,11200540,마장동,3021967,4851676000
2023,2,11200550,사근동,3099614,6749968000
2023,2,11200560,행당1동,3900841,7714767000
2023,2,11200570,행당2동,4408744,1650132000
2023,2,11200580,응봉동,3858472,549681000
