연도,분기,행정동_코드,행정동_코드_명,abs_q,프랜차이즈_점포_수,임대시세_per_m2,개업_점포_수,교통시설_수,의료시설_수,교육시설_수,상업시설_수,공공시설_수,임대료대비수익성,개업률_QoQ_diff,개업률_YoY_diff,개업률_diff_roll4,추정매출액_QoQ_diff,추정매출액_YoY_diff,추정매출액_diff_roll4,총_유동인구_수_QoQ_diff,총_유동인구_수_YoY_diff,총_유동인구_수_diff_roll4,IS_RENT_MISSING,Y
2021,1,11260575,면목38동,4,122,81334,31,35.0,18.0,14.0,1.0,5.0,382707.9492217277,-1.73,-2.0,-0.5,3648185059.0,4095620442.0,1023905110.5,-29916.0,-416466.0,-104116.5,0,-0.27094682949680554
2021,1,11260580,상봉1동,4,89,93640,39,16.0,9.0,6.0,0.0,4.0,119921.24531183255,-1.5999999999999996,-1.2599999999999998,-0.31499999999999995,-39280149904.0,-36102709965.0,-9025677491.25,-56245.0,-245905.0,-61476.25,0,-0.18195578573097615
2021,1,11260590,상봉2동,4,157,98658,43,20.0,11.0,0.0,4.0,7.0,493596.5618297553,-2.1399999999999997,-1.9100000000000001,-0.47750000000000004,-3570494933.0,-3353132731.0,-838283182.75,125178.0,-379052.0,-94763.0,0,0.458443024119926
2021,1,11260600,중화1동,4,45,75849,18,14.0,8.0,6.0,0.0,3.0,188164.8575327295,-1.0699999999999998,-0.7399999999999998,-0.18499999999999994,658037954.0,2659485259.0,664871314.75,39261.0,-33635.0,-8408.75,0,-0.27999837361653906
2021,1,11260610,중화2동,4,96,89200,34,35.0,14.0,0.0,2.0,5.0,386809.2768161435,-0.3900000000000001,-1.0,-0.25,2635904945.0,1611500412.0,402875103.0,24557.0,-530709.0,-132677.25,0,-0.26541897852833757
2021,1,11260620,묵1동,4,114,107912,32,34.0,13.0,7.0,0.0,6.0,272483.51003595523,-0.8800000000000003,-0.11000000000000032,-0.02750000000000008,988034101.0,2732696010.0,683174002.5,88883.0,377987.0,94496.75,0,-0.18338820794988586
2021,1,11260630,묵2동,4,63,89236,20,20.0,7.0,2.0,1.0,7.0,294500.9751557667,-1.7000000000000002,-0.06000000000000005,-0.015000000000000013,3214573650.0,4889513350.0,1222378337.5,122717.0,-195198.0,-48799.5,0,-0.1097823553923941
2021,1,11260655,망우본동,4,155,95269,52,56.0,30.0,10.0,11.0,13.0,635351.9520620558,-1.5300000000000002,-0.6200000000000001,-0.15500000000000003,6749161837.0,13442244310.0,3360561077.5,398332.0,1449763.0,362440.75,0,-0.04179162712487187
2021,1,11260660,망우3동,4,40,59282,16,11.0,4.0,3.0,3.0,2.0,269325.2000269896,-1.5899999999999999,-1.0499999999999998,-0.26249999999999996,4206764990.0,5134023722.0,1283505930.5,-181135.0,-314810.0,-78702.5,0,-0.6343423543518695
2021,1,11260680,신내1동,4,146,102339,42,54.0,14.0,4.0,0.0,5.0,327742.3508437644,-1.5899999999999999,-0.7800000000000002,-0.19500000000000006,-19483883211.0,-18829883948.0,-4707470987.0,49367.0,104529.0,26132.25,0,-0.09335566183581995
2021,1,11260690,신내2동,4,89,135852,13,21.0,12.0,7.0,0.0,9.0,162569.7863189353,-1.2200000000000002,-1.75,-0.4375,-109489918.0,404807436.0,101201859.0,-17614.0,64971.0,16242.75,0,-0.08774379957472696
2021,1,11290525,성북동,4,64,110224,13,55.0,6.0,13.0,0.0,10.0,215618.54619683552,-1.98,-1.2599999999999998,-0.31499999999999995,8122185956.0,8129973010.0,2032493252.5,159381.0,-159287.0,-39821.75,0,-0.3241841270137592
2021,1,11290555,삼선동,4,101,90762,40,48.0,14.0,18.0,0.0,12.0,522769.5664374959,-1.5000000000000004,-0.3999999999999999,-0.09999999999999998,2487755118.0,7566339464.0,1891584866.0,104109.0,-51799.0,-12949.75,0,0.23102052670245363
2021,1,11290575,동선동,4,256,115830,45,20.0,14.0,18.0,1.0,5.0,456302.2534490201,-0.5300000000000002,-1.7100000000000004,-0.4275000000000001,4443150024.0,6836336744.0,1709084186.0,1349674.0,892384.0,223096.0,0,0.4897391599336636
2021,1,11290580,돈암1동,4,26,56116,12,15.0,2.0,7.0,0.0,1.0,131930.23996721077,-0.2799999999999998,0.43000000000000016,0.10750000000000004,1480950395.0,2743812551.0,685953137.75,109027.0,-20464.0,-5116.0,0,-0.39414233196748466
2021,1,11290590,돈암2동,4,43,89291,16,38.0,4.0,7.0,1.0,6.0,68862.43613578076,-0.6200000000000001,-1.7300000000000004,-0.4325000000000001,1353363569.0,1860961884.0,465240471.0,41507.0,55923.0,13980.75,0,-0.23265999436506699
2021,1,11290600,안암동,4,182,115177,37,36.0,12.0,74.0,0.0,10.0,241284.71299825486,0.6299999999999999,-0.3500000000000001,-0.08750000000000002,277561973.0,185034521.0,46258630.25,-191922.0,77848.0,19462.0,0,-0.07942480390649011
2021,1,11290610,보문동,4,65,75998,24,12.0,6.0,2.0,1.0,8.0,173251.49222347955,0.5399999999999996,0.5099999999999998,0.12749999999999995,823700991.0,764043933.0,191010983.25,-58643.0,-753901.0,-188475.25,0,0.22952597395476038
2021,1,11290620,정릉1동,4,56,93268,15,19.0,6.0,3.0,0.0,2.0,92097.94808508814,-1.6799999999999997,-3.05,-0.7625,-456355948.0,116549329.0,29137332.25,-243730.0,-366656.0,-91664.0,0,-0.05809485365062136
2021,1,11290630,정릉2동,4,67,74237,17,51.0,6.0,3.0,0.0,7.0,169812.04214879373,-1.6399999999999997,-1.8600000000000003,-0.4650000000000001,743658893.0,3082085074.0,770521268.5,-107827.0,68147.0,17036.75,0,-0.22662207749610344
2021,1,11290640,정릉3동,4,59,68120,19,38.0,2.0,33.0,0.0,5.0,123388.27200528479,0.77,-0.5200000000000005,-0.13000000000000012,824069549.0,2064714515.0,516178628.75,-97882.0,-55697.0,-13924.25,0,-0.8889440301577829
2021,1,11290650,정릉4동,4,72,81419,21,41.0,12.0,16.0,0.0,10.0,243320.51145310063,-0.9500000000000002,-1.1599999999999997,-0.2899999999999999,2204287918.0,2786453616.0,696613404.0,37762.0,-128748.0,-32187.0,0,-0.5224409092387103
2021,1,11290660,길음1동,4,107,126073,28,27.0,10.0,7.0,1.0,7.0,72362.64336535182,-0.33999999999999986,-0.9999999999999996,-0.2499999999999999,875199036.0,593180814.0,148295203.5,129366.0,2341.0,585.25,0,0.1513474541253045
2021,1,11290685,길음2동,4,113,111748,40,23.0,17.0,0.0,0.0,5.0,178634.8582614454,-0.06999999999999984,-3.0900000000000003,-0.7725000000000001,393706398.0,2985633444.0,746408361.0,81146.0,-334463.0,-83615.75,0,0.5275306145327452
2021,1,11290705,종암동,4,137,72355,37,56.0,18.0,10.0,0.0,9.0,444054.50764978235,-0.6499999999999999,-1.8200000000000003,-0.45500000000000007,2292645827.0,3705629180.0,926407295.0,29817.0,274976.0,68744.0,0,0.11915564851213219
2021,1,11290715,월곡1동,4,86,84187,22,30.0,10.0,4.0,1.0,5.0,189379.50842766697,-1.44,-1.5900000000000003,-0.3975000000000001,3231890791.0,4301759181.0,1075439795.25,82095.0,51229.0,12807.25,0,-0.11601401653012727
2021,1,11290725,월곡2동,4,138,72998,33,36.0,12.0,15.0,0.0,10.0,381222.5155894682,-1.67,-0.1499999999999999,-0.03749999999999998,5363390407.0,7052580890.0,1763145222.5,-95063.0,-1100228.0,-275057.0,0,-0.08272762739395952
2021,1,11290760,장위1동,4,44,46245,25,37.0,8.0,8.0,0.0,5.0,196437.69337225647,0.41999999999999993,-0.14000000000000012,-0.034999999999999976,840649640.0,1697340494.0,424335123.5,-125132.0,-207445.0,-51861.25,0,-0.13125948508991703
2021,1,11290770,장위2동,4,33,76044,18,28.0,11.0,4.0,0.0,5.0,149412.51660880542,-1.4699999999999998,-1.7600000000000002,-0.44000000000000006,-558267877.0,1336903715.0,334225928.75,-227038.0,-891097.0,-222774.25,0,-0.453179163624766
2021,1,11290780,장위3동,4,41,82456,15,39.0,5.0,5.0,1.0,1.0,100888.03349665276,-0.8200000000000003,-0.3700000000000001,-0.09250000000000003,983514739.0,2324620692.0,581155173.0,-417516.0,-749381.0,-187345.25,0,-0.3758855970840622
2021,1,11290810,석관동,4,127,71784,42,34.0,16.0,6.0,3.0,9.0,455958.8520422378,0.8700000000000001,-0.7599999999999998,-0.18999999999999995,4187147385.0,4352198531.0,1088049632.75,1481.0,184677.0,46169.25,0,0.11374486731266732
2021,1,11305534,삼양동,4,62,78796,21,37.0,14.0,6.0,0.0,5.0,202593.39823087468,-0.8199999999999998,1.12,0.28,1082625756.0,1850269553.0,462567388.25,417449.0,-112514.0,-28128.5,0,-0.47612774789431955
2021,1,11305535,미아동,4,104,85240,45,29.0,15.0,5.0,0.0,6.0,441397.8320154857,-0.5800000000000001,-0.5099999999999998,-0.12749999999999995,2806671644.0,4753707459.0,1188426864.75,193777.0,-125640.0,-31410.0,0,0.1833934351080737
2021,1,11305545,송중동,4,201,102294,69,69.0,20.0,9.0,2.0,5.0,722055.5039494007,-0.09999999999999964,-2.54,-0.635,-914581143.0,8647377748.0,2161844437.0,-288150.0,-696064.0,-174016.0,0,0.369187943643768
2021,1,11305555,송천동,4,127,73964,59,25.0,18.0,5.0,2.0,14.0,516681.99791790603,0.019999999999999574,-0.40000000000000036,-0.10000000000000009,3850228465.0,6010640385.0,1502660096.25,32595.0,-759235.0,-189808.75,0,-0.11704719842204055
2021,1,11305575,삼각산동,4,76,111111,22,36.0,9.0,4.0,0.0,3.0,102429.40716940718,-0.7200000000000002,-0.8700000000000001,-0.21750000000000003,1817465268.0,2160922891.0,540230722.75,206240.0,241261.0,60315.25,0,-0.1336657302681309
2021,1,11305595,번1동,4,117,75929,33,30.0,15.0,3.0,1.0,6.0,726356.7592092613,-2.1699999999999995,-1.5499999999999998,-0.38749999999999996,-1111583529.0,25417.0,6354.25,-48024.0,-459687.0,-114921.75,0,0.3092450510142177
2021,1,11305603,번2동,4,20,57374,15,54.0,7.0,2.0,1.0,5.0,131258.02745145885,-0.04999999999999982,1.2300000000000004,0.3075000000000001,-687461731.0,2132360616.0,533090154.0,68072.0,-8803.0,-2200.75,0,-0.6995632541581162
2021,1,11305608,번3동,4,52,61894,9,37.0,8.0,2.0,0.0,4.0,196041.62157882832,-1.98,-1.3499999999999996,-0.3374999999999999,970748014.0,706723183.0,176680795.75,-51425.0,-217374.0,-54343.5,0,-0.7909307125471533
2021,1,11305615,수유1동,4,57,69418,33,41.0,12.0,6.0,1.0,6.0,667059.8189806679,-1.3600000000000003,-0.020000000000000018,-0.0050000000000000044,7445742800.0,16137240244.0,4034310061.0,-118338.0,-208149.0,-52037.25,0,-0.1721997827094129
2021,1,11305625,수유2동,4,56,61407,34,16.0,12.0,3.0,0.0,3.0,328040.6653964532,0.0900000000000003,0.3400000000000003,0.08500000000000008,-1115766161.0,1959037262.0,489759315.5,-157195.0,-761956.0,-190489.0,0,-0.11480637814172971
2021,1,11305635,수유3동,4,201,96644,74,31.0,17.0,1.0,1.0,10.0,712691.5525123132,-0.029999999999999805,-0.8700000000000001,-0.21750000000000003,13249703483.0,10733282470.0,2683320617.5,-134085.0,-874943.0,-218735.75,0,0.4480853746523601
2021,1,11305645,우이동,4,62,60212,32,57.0,7.0,4.0,0.0,2.0,375447.68260479637,0.20000000000000018,1.31,0.3275,5007551991.0,7578599201.0,1894649800.25,37054.0,86361.0,21590.25,0,-1.0370026113160904
2021,1,11305660,인수동,4,77,58060,36,57.0,17.0,11.0,1.0,15.0,319341.5596451946,-0.010000000000000231,-0.1299999999999999,-0.03249999999999997,2612031525.0,3922564532.0,980641133.0,120896.0,-212983.0,-53245.75,0,-0.5911218646002072
2021,1,11320511,창1동,4,75,88193,16,29.0,7.0,5.0,0.0,5.0,274860.47451611806,-1.8599999999999999,-3.53,-0.8825,-56434731.0,-393628607.0,-98407151.75,-53740.0,-675072.0,-168768.0,0,-0.4071749315714426
2021,1,11320512,창2동,4,66,62478,32,44.0,9.0,2.0,0.0,3.0,327897.9713179039,0.6499999999999999,0.5,0.125,1476668440.0,4681575940.0,1170393985.0,801838.0,1076864.0,269216.0,0,-0.03532419545509813
2021,1,11320513,창3동,4,36,54063,16,25.0,7.0,3.0,1.0,1.0,258618.4307197159,-2.8400000000000003,-0.5899999999999999,-0.14749999999999996,3384259532.0,2527547573.0,631886893.25,-331194.0,-781844.0,-195461.0,0,-0.4259787579871211
2021,1,11320514,창4동,4,99,132443,36,51.0,8.0,6.0,0.0,11.0,125276.80602976374,0.52,-0.6299999999999999,-0.15749999999999997,-3211535570.0,-4992156221.0,-1248039055.25,-150099.0,311202.0,77800.5,0,-0.0473745894060792
2021,1,11320515,창5동,4,138,100871,27,26.0,15.0,4.0,2.0,10.0,515479.4534901012,-0.96,-1.2999999999999998,-0.32499999999999996,15626385737.0,14391604250.0,3597901062.5,-2995.0,-605783.0,-151445.75,0,0.44940350997304507
2021,1,11320521,도봉1동,4,91,64931,23,38.0,9.0,8.0,1.0,5.0,688526.072091913,-1.48,-1.29,-0.3225,-3077096530.0,8708958995.0,2177239748.75,56174.0,200801.0,50200.25,0,-0.8390704494027307
2021,1,11320522,도봉2동,4,45,100121,32,52.0,7.0,5.0,1.0,11.0,98443.86642162983,1.61,0.3999999999999999,0.09999999999999998,-652466491.0,-235090134.0,-58772533.5,163858.0,225633.0,56408.25,0,-0.4639945693695637
2021,1,11320660,쌍문1동,4,53,57027,21,54.0,5.0,22.0,0.0,7.0,225369.71897522226,0.5,-0.6800000000000002,-0.17000000000000004,2472834893.0,2840286189.0,710071547.25,35911.0,-282406.0,-70601.5,0,-0.615206125281632
2021,1,11320670,쌍문2동,4,94,70953,38,19.0,11.0,3.0,2.0,4.0,360396.5659239215,0.6700000000000004,1.0300000000000002,0.25750000000000006,3251727053.0,2089542261.0,522385565.25,-12704.0,-271636.0,-67909.0,0,0.026850955367468992
2021,1,11320680,쌍문3동,4,69,78132,22,18.0,13.0,1.0,1.0,6.0,346543.2983156709,-1.2100000000000004,-0.8200000000000003,-0.20500000000000007,6890281200.0,7798193243.0,1949548310.75,158882.0,6223.0,1555.75,0,-0.2688089869710396
2021,1,11320681,쌍문4동,4,50,87931,12,23.0,4.0,12.0,0.0,1.0,125489.0988388623,-2.2600000000000002,-1.1599999999999997,-0.2899999999999999,1050859678.0,1604499889.0,401124972.25,61915.0,-67994.0,-16998.5,0,-0.4885875931487201
2021,1,11320690,방학1동,4,183,71124,39,40.0,17.0,5.0,0.0,12.0,612665.4089899331,-2.09,-2.3099999999999996,-0.5774999999999999,3734607251.0,3463327773.0,865831943.25,54873.0,-6521.0,-1630.25,0,0.2563705091791975
2021,1,11320700,방학2동,4,42,57813,25,23.0,7.0,2.0,0.0,3.0,754838.7219656479,-2.3,0.16999999999999993,0.04249999999999998,3343179021.0,16274417737.0,4068604434.25,490292.0,212120.0,53030.0,0,-0.14178818895913967
2021,1,11320710,방학3동,4,43,84826,12,47.0,6.0,7.0,0.0,6.0,139870.9013627897,-0.3799999999999999,-0.94,-0.235,948592105.0,1091412416.0,272853104.0,-130553.0,-496072.0,-124018.0,0,-1.0223115198163313
2021,1,11350560,월계1동,4,143,85970,33,59.0,10.0,22.0,0.0,6.0,219998.4113760614,0.3599999999999999,-0.4200000000000004,-0.1050000000000001,663599809.0,364644424.0,91161106.0,-419915.0,-550755.0,-137688.75,0,-0.31135755187822967
2021,1,11350570,월계2동,4,44,86553,15,65.0,5.0,23.0,0.0,4.0,59043.901124166696,-0.5500000000000003,-1.9,-0.475,487559653.0,304993770.0,76248442.5,-166181.0,-261871.0,-65467.75,0,-0.8874796254465874
2021,1,11350580,월계3동,4,81,125719,23,49.0,8.0,8.0,0.0,8.0,59008.22315640436,0.96,0.4200000000000004,0.1050000000000002,2363014028.0,2649346317.0,662336579.25,80414.0,-3706.0,-926.5,0,-0.6279548871382559
2021,1,11350595,공릉1동,4,207,86006,60,57.0,25.0,7.0,1.0,10.0,574357.4365044299,-1.02,-1.52,-0.38,-1021524747.0,4448988010.0,1112247002.5,-21210.0,-398555.0,-99638.75,0,0.3026297833080888
2021,1,11350600,공릉2동,4,196,90362,48,64.0,15.0,77.0,1.0,13.0,354062.55454726546,0.1200000000000001,-0.79,-0.1975,2242943718.0,3798440663.0,949610165.75,-154380.0,-245050.0,-61262.5,0,-0.5282920603911796
2021,1,11350611,하계1동,4,97,75994,40,41.0,10.0,24.0,0.0,7.0,742706.8206963708,2.71,0.56,0.1399999999999999,366958623.0,2011595116.0,502898779.0,-88915.0,-159910.0,-39977.5,0,0.005023811374788134
2021,1,11350612,하계2동,4,25,89633,7,29.0,4.0,5.0,0.0,3.0,35961.53038501445,-2.6599999999999997,-1.2000000000000002,-0.30000000000000004,-510616796.0,-876350488.0,-219087622.0,66684.0,194665.0,48666.25,0,-0.9888691993985693
2021,1,11350619,중계본동,4,101,101698,34,21.0,7.0,8.0,0.0,7.0,353494.8841275148,-1.3500000000000005,-0.6200000000000001,-0.15499999999999997,1522444390.0,4249436055.0,1062359013.75,14017.0,-119618.0,-29904.5,0,0.06086815613302132
2021,1,11350621,중계1동,4,140,131362,34,18.0,7.0,5.0,0.0,5.0,72294.51021604422,1.0,0.48,0.12,-258727535.0,-670758457.0,-167689614.25,99834.0,223041.0,55760.25,0,-0.1027900241325327
2021,1,11350624,중계4동,4,85,100677,31,6.0,14.0,7.0,0.0,5.0,281986.0873486496,-1.3899999999999997,-0.3799999999999999,-0.09499999999999997,2949110550.0,4084198557.0,1021049639.25,-43000.0,-309109.0,-77277.25,0,-0.099833581258084
2021,1,11350625,중계23동,4,119,122153,34,40.0,10.0,12.0,2.0,9.0,355812.4756657634,-0.7899999999999996,-1.0899999999999999,-0.27249999999999996,-80061532594.0,-81572741692.0,-20393185423.0,-216189.0,-395120.0,-98780.0,0,0.10875336621739473
2021,1,11350630,상계1동,4,148,82022,46,39.0,14.0,9.0,1.0,7.0,486173.13981614687,-1.4099999999999997,-0.8399999999999999,-0.20999999999999996,5712086236.0,6148697947.0,1537174486.75,-42738.0,1163.0,290.75,0,-0.4480867943110885
2021,1,11350640,상계2동,4,303,113159,110,35.0,21.0,3.0,1.0,3.0,664158.8526232999,-0.5499999999999998,-0.29000000000000004,-0.07250000000000001,39695441.0,1622315423.0,405578855.75,-515321.0,-1233569.0,-308392.25,0,0.6351179781739552
2021,1,11350665,상계34동,4,45,63667,31,12.0,9.0,6.0,2.0,5.0,194941.62431086748,0.4099999999999997,-0.010000000000000231,-0.0025000000000000577,2000051609.0,2707242201.0,676810550.25,1.0,-241519.0,-60379.75,0,-0.9423640475714535
2021,1,11350670,상계5동,4,89,67449,48,37.0,11.0,1.0,3.0,3.0,355530.0587258521,-0.9900000000000002,-0.6799999999999997,-0.16999999999999993,5331383408.0,7483138510.0,1870784627.5,24672.0,-596387.0,-149096.75,0,-0.19393127297144241
2021,1,11350695,상계67동,4,174,131591,51,40.0,31.0,10.0,1.0,20.0,602881.3620992317,-0.22999999999999998,-0.4299999999999997,-0.10749999999999993,11769571809.0,12107233572.0,3026808393.0,813841.0,662337.0,165584.25,0,0.4637335190963611
2021,1,11350700,상계8동,4,38,114396,12,16.0,7.0,1.0,0.0,6.0,89408.95436029232,-0.22999999999999998,-1.58,-0.395,-217389505.0,-739002273.0,-184750568.25,-57565.0,-103776.0,-25944.0,0,-0.07950781678919533
2021,1,11350710,상계9동,4,43,116676,14,18.0,6.0,8.0,0.0,7.0,139562.3905087593,-2.9999999999999996,-1.3799999999999994,-0.34499999999999986,3697672214.0,3311227555.0,827806888.75,-39269.0,-88042.0,-22010.5,0,-0.7302708821672131
2021,1,11350720,상계10동,4,30,144422,21,30.0,1.0,5.0,0.0,3.0,31101.79341790032,-0.23000000000000043,4.81,1.2025,2039506411.0,1677180129.0,419295032.25,3201.0,-139772.0,-34943.0,0,-0.8986177813832507
2021,1,11380510,녹번동,4,107,87961,38,37.0,14.0,4.0,2.0,11.0,416807.5686156365,-2.3699999999999997,-0.9499999999999997,-0.23749999999999993,2173613366.0,12858604515.0,3214651128.75,-401980.0,28750.0,7187.5,0,-0.030973285669735978
2021,1,11380520,불광1동,4,130,89832,29,52.0,18.0,6.0,1.0,10.0,519250.96766185766,-2.01,-3.9800000000000004,-0.9950000000000001,9311042912.0,11163181825.0,2790795456.25,-19787.0,-547750.0,-136937.5,0,-0.31469898612102204
2021,1,11380530,불광2동,4,59,103147,27,32.0,5.0,7.0,3.0,7.0,273333.9252716996,-0.8999999999999999,-1.08,-0.27,4544206794.0,5642805807.0,1410701451.75,-84917.0,-389703.0,-97425.75,0,-0.13754687185293213
2021,1,11380551,갈현1동,4,141,89812,35,50.0,14.0,1.0,0.0,4.0,451701.4891773928,-2.0300000000000002,-1.1100000000000003,-0.2775000000000001,5240721835.0,6292096381.0,1573024095.25,-20030.0,-505507.0,-126376.75,0,0.05432529330795429
2021,1,11380552,갈현2동,4,150,79596,60,35.0,16.0,13.0,0.0,4.0,628723.8839137645,0.11999999999999966,-0.34000000000000075,-0.08500000000000019,2843478367.0,6167117572.0,1541779393.0,74484.0,-15457.0,-3864.25,0,0.3674696942983185
2021,1,11380560,구산동,4,78,79152,31,38.0,9.0,11.0,0.0,3.0,207689.00946280573,0.010000000000000231,-1.94,-0.485,1701062596.0,4055527323.0,1013881830.75,103240.0,182467.0,45616.75,0,-0.30006222689712164
2021,1,11380570,대조동,4,191,100177,80,32.0,25.0,4.0,1.0,8.0,582028.4905417411,0.1499999999999999,-1.1399999999999997,-0.2849999999999999,6288557500.0,7928768684.0,1982192171.0,253399.0,-643597.0,-160899.25,0,0.46820503011469367
2021,1,11380580,응암1동,4,172,85495,58,27.0,21.0,4.0,0.0,10.0,430108.52770337445,-0.5899999999999994,0.30000000000000027,0.07500000000000007,1630294048.0,2944870206.0,736217551.5,40055.0,399852.0,99963.0,0,0.2180370367010295
2021,1,11380590,응암2동,4,46,94329,20,37.0,11.0,3.0,0.0,4.0,204913.9154130755,-2.8699999999999997,-2.4899999999999998,-0.6224999999999999,10973178595.0,11207805268.0,2801951317.0,83707.0,122878.0,30719.5,0,0.09665950248973781
2021,1,11380600,응암3동,4,113,77549,40,31.0,17.0,5.0,2.0,6.0,535169.4919599221,-1.12,-1.5300000000000002,-0.38250000000000006,1999962409.0,3204162514.0,801040628.5,-117078.0,-320260.0,-80065.0,0,0.45609213074322863
2021,1,11380625,역촌동,4,183,77030,45,51.0,20.0,3.0,0.0,10.0,433981.8775801636,-1.5900000000000003,-1.8500000000000005,-0.46250000000000013,2142568709.0,824097728.0,206024432.0,104606.0,-272915.0,-68228.75,0,0.20255281089388757
2021,1,11380631,신사1동,4,80,86168,22,23.0,8.0,9.0,0.0,3.0,237501.89043496427,-1.96,-2.42,-0.605,1408297454.0,2020030768.0,505007692.0,181808.0,-159075.0,-39768.75,0,0.0676346760849294
2021,1,11380632,신사2동,4,37,64171,19,36.0,5.0,5.0,0.0,4.0,186143.9976780789,-0.22999999999999998,0.75,0.1875,2475175312.0,3639822467.0,909955616.75,-20032.0,-224091.0,-56022.75,0,-0.45418532133559314
2021,1,11380640,증산동,4,48,76890,23,17.0,8.0,4.0,2.0,3.0,137779.06768110287,0.7199999999999998,1.1099999999999999,0.27749999999999997,942897484.0,-169641896.0,-42410474.0,-102092.0,-163776.0,-40944.0,0,-0.06598626819986808
2021,1,11380650,수색동,4,25,49724,7,23.0,5.0,2.0,2.0,7.0,72001.94698737029,-1.71,-1.06,-0.265,136801183.0,635963451.0,158990862.75,-7323.0,91017.0,22754.25,0,-0.8272711238604838
2021,1,11380690,진관동,4,300,118019,64,82.0,22.0,18.0,1.0,12.0,195361.00907481,0.18000000000000016,-0.7999999999999998,-0.19999999999999996,548572937.0,5683617864.0,1420904466.0,-12447.0,558321.0,139580.25,0,-0.5779657457889398
2021,1,11410520,천연동,4,52,97496,14,44.0,4.0,14.0,1.0,5.0,182373.88448756872,-1.1,-1.62,-0.405,4603508348.0,5627696513.0,1406924128.25,-6085.0,148937.0,37234.25,0,-0.3080433476346848
2021,1,11410555,북아현동,4,65,121204,18,17.0,8.0,3.0,0.0,4.0,102132.263596911,-0.020000000000000018,-1.12,-0.28,1334450253.0,1764354074.0,441088518.5,413213.0,700595.0,175148.75,0,-0.6063462446683995
2021,1,11410565,충현동,4,115,91634,29,61.0,7.0,31.0,0.0,17.0,308823.5789226706,-0.52,-1.5499999999999998,-0.38749999999999996,1040402204.0,3192510992.0,798127748.0,65005.0,372332.0,93083.0,0,-0.16675232191731437
2021,1,11410585,신촌동,4,512,128423,114,62.0,23.0,115.0,8.0,16.0,748671.9408283563,-0.36999999999999966,-0.96,-0.24,3068094180.0,-8034042196.0,-2008510549.0,-35627.0,-1424129.0,-356032.25,0,0.23146082928785391
2021,1,11410615,연희동,4,139,92404,54,70.0,17.0,18.0,2.0,14.0,545285.6740292629,-0.5,-0.3599999999999999,-0.08999999999999997,-2011125664.0,772054226.0,193013556.5,-435683.0,-897534.0,-224383.5,0,0.34257955574217797
2021,1,11410620,홍제1동,4,90,103684,28,41.0,10.0,5.0,1.0,5.0,193257.81051078276,1.5099999999999998,-0.17000000000000037,-0.04250000000000009,6741950136.0,6925275578.0,1731318894.5,-4213.0,-162626.0,-40656.5,0,-0.27159187076893654
2021,1,11410640,홍제3동,4,70,81544,9,47.0,16.0,7.0,10.0,6.0,568623.2757284411,-2.58,-2.44,-0.61,9770844244.0,15498219741.0,3874554935.25,-220317.0,-246360.0,-61590.0,0,0.0027906629488797887
2021,1,11410655,홍제2동,4,45,91193,13,15.0,6.0,3.0,1.0,1.0,72956.85801541785,0.43999999999999995,0.31999999999999984,0.07999999999999996,954238175.0,574998454.0,143749613.5,155875.0,34911.0,8727.75,0,-0.8995530749325256
2021,1,11410660,홍은1동,4,61,73183,20,32.0,7.0,2.0,1.0,3.0,284761.18964786903,-0.8700000000000001,-0.5700000000000003,-0.14250000000000007,8825018842.0,8590751455.0,2147687863.75,138950.0,10507.0,2626.75,0,-0.28323842279386663
2021,1,11410685,홍은2동,4,97,75858,27,83.0,9.0,18.0,0.0,6.0,226820.15583063092,-1.0,-0.3999999999999999,-0.09999999999999998,3652105418.0,3612695878.0,903173969.5,69557.0,103781.0,25945.25,0,-0.679499524146913
