연도,분기,행정동_코드,행정동_코드_명,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2024,4,11230650,장안1동,2884,49,69,234
2024,4,11230660,장안2동,2227,51,70,247
2024,4,11230705,청량리동,1184,14,24,65
2024,4,11230710,회기동,1070,24,33,141
2024,4,11230720,휘경1동,802,15,17,77
2024,4,11230730,휘경2동,649,10,13,72
2024,4,11230740,이문1동,1023,18,35,131
2024,4,11230750,이문2동,506,5,8,41
2024,4,11260520,면목2동,1171,32,26,68
2024,4,11260540,면목4동,617,8,11,48
2024,4,11260550,면목5동,496,13,8,41
2024,4,11260565,면목본동,1733,43,55,115
2024,4,11260570,면목7동,1026,26,46,70
2024,4,11260575,면목3·8동,1467,30,37,123
2024,4,11260580,상봉1동,935,25,32,100
2024,4,11260590,상봉2동,1845,52,53,183
2024,4,11260600,중화1동,678,15,20,52
2024,4,11260610,중화2동,1338,30,32,107
2024,4,11260620,묵1동,1183,28,26,120
2024,4,11260630,묵2동,1000,23,28,67
2024,4,11260655,망우본동,2135,57,52,214
2024,4,11260660,망우3동,569,14,18,42
2024,4,11260680,신내1동,1408,23,34,174
2024,4,11260690,신내2동,812,15,26,93
2024,4,11290525,성북동,1070,21,19,62
2024,4,11290555,삼선동,1579,26,34,117
2024,4,11290575,동선동,1971,65,69,251
2024,4,11290580,돈암1동,384,3,9,22
2024,4,11290590,돈암2동,495,9,15,43
2024,4,11290600,안암동,1207,32,32,210
2024,4,11290610,보문동,789,20,21,56
2024,4,11290620,정릉1동,605,7,15,55
2024,4,11290630,정릉2동,720,14,22,74
2024,4,11290640,정릉3동,533,11,6,44
2024,4,11290650,정릉4동,721,11,28,68
2024,4,11290660,길음1동,1051,21,25,133
2024,4,11290685,길음2동,1233,19,36,110
2024,4,11290705,종암동,1444,33,51,151
2024,4,11290715,월곡1동,950,22,28,100
2024,4,11290725,월곡2동,1150,29,19,143
2024,4,11290760,장위1동,730,17,27,62
2024,4,11290770,장위2동,722,8,16,36
2024,4,11290780,장위3동,449,9,15,54
2024,4,11290810,석관동,1484,33,40,142
2024,4,11305534,삼양동,708,22,13,65
2024,4,11305535,미아동,1310,25,35,113
2024,4,11305545,송중동,1820,38,60,191
2024,4,11305555,송천동,1379,26,34,116
2024,4,11305575,삼각산동,811,16,40,93
2024,4,11305595,번1동,1387,55,54,127
2024,4,11305603,번2동,345,7,8,22
2024,4,11305608,번3동,418,10,19,48
2024,4,11305615,수유1동,1091,24,34,69
2024,4,11305625,수유2동,921,19,28,66
2024,4,11305635,수유3동,2252,82,113,224
2024,4,11305645,우이동,854,19,24,67
2024,4,11305660,인수동,1048,15,36,80
2024,4,11320511,창1동,817,25,26,79
2024,4,11320512,창2동,930,16,23,65
2024,4,11320513,창3동,630,17,24,48
2024,4,11320514,창4동,1052,22,31,120
2024,4,11320515,창5동,1390,39,28,147
2024,4,11320521,도봉1동,1140,22,26,103
2024,4,11320522,도봉2동,963,17,27,58
2024,4,11320660,쌍문1동,575,7,14,56
2024,4,11320670,쌍문2동,964,14,24,92
2024,4,11320680,쌍문3동,800,12,16,75
2024,4,11320681,쌍문4동,479,8,7,51
2024,4,11320690,방학1동,1829,41,49,204
2024,4,11320700,방학2동,795,10,25,48
2024,4,11320710,방학3동,552,5,11,53
2024,4,11350560,월계1동,1065,22,27,147
2024,4,11350570,월계2동,529,8,14,53
2024,4,11350580,월계3동,685,9,23,85
2024,4,11350595,공릉1동,2316,54,73,242
2024,4,11350600,공릉2동,1537,41,46,214
2024,4,11350611,하계1동,859,16,16,100
2024,4,11350612,하계2동,313,5,9,28
2024,4,11350619,중계본동,1229,23,28,106
2024,4,11350621,중계1동,1004,17,26,143
2024,4,11350624,중계4동,903,20,30,90
2024,4,11350625,중계2·3동,1222,15,29,125
2024,4,11350630,상계1동,1496,24,31,161
2024,4,11350640,상계2동,2742,54,81,261
2024,4,11350665,상계3·4동,938,17,36,56
2024,4,11350670,상계5동,1320,23,39,80
2024,4,11350695,상계6·7동,1683,33,37,198
2024,4,11350700,상계8동,434,6,6,47
2024,4,11350710,상계9동,481,11,9,49
2024,4,11350720,상계10동,398,11,6,37
2024,4,11380510,녹번동,1397,31,32,127
2024,4,11380520,불광1동,1345,17,43,132
2024,4,11380530,불광2동,1114,17,23,60
2024,4,11380551,갈현1동,1239,40,62,118
2024,4,11380552,갈현2동,1462,29,45,144
2024,4,11380560,구산동,895,13,30,73
2024,4,11380570,대조동,2326,53,65,198
2024,4,11380580,응암1동,1591,34,47,196
2024,4,11380590,응암2동,707,20,25,61
2024,4,11380600,응암3동,1563,39,45,128
2024,4,11380625,역촌동,2050,55,59,194
2024,4,11380631,신사1동,1026,26,18,100
2024,4,11380632,신사2동,587,8,15,39
2024,4,11380640,증산동,670,10,16,49
2024,4,11380650,수색동,515,15,22,53
2024,4,11380690,진관동,2165,59,69,302
2024,4,11410520,천연동,634,8,12,58
2024,4,11410555,북아현동,689,10,17,68
2024,4,11410565,충현동,1241,29,31,117
2024,4,11410585,신촌동,3860,84,101,500
2024,4,11410615,연희동,2011,53,48,131
2024,4,11410620,홍제1동,793,13,27,93
2024,4,11410640,홍제3동,890,13,24,72
2024,4,11410655,홍제2동,466,6,10,45
2024,4,11410660,홍은1동,743,14,14,57
2024,4,11410685,홍은2동,923,21,32,100
2024,4,11410690,남가좌1동,636,19,15,74
2024,4,11410700,남가좌2동,1267,35,37,162
2024,4,11410710,북가좌1동,466,11,23,54
2024,4,11410720,북가좌2동,1199,26,28,121
2024,4,11440555,아현동,1411,28,21,130
2024,4,11440565,공덕동,1942,41,53,162
2024,4,11440585,도화동,1559,39,34,156
2024,4,11440590,용강동,1774,42,43,166
2024,4,11440600,대흥동,1460,35,41,151
2024,4,11440610,염리동,767,14,20,85
2024,4,11440630,신수동,1093,30,23,73
2024,4,11440655,서강동,1782,43,59,144
2024,4,11440660,서교동,8985,259,286,736
2024,4,11440680,합정동,2092,51,52,146
2024,4,11440690,망원1동,1822,61,37,109
2024,4,11440700,망원2동,1221,31,33,87
2024,4,11440710,연남동,2402,68,68,86
2024,4,11440720,성산1동,1185,31,34,74
2024,4,11440730,성산2동,1560,28,26,147
2024,4,11440740,상암동,2095,52,46,346
2024,4,11470510,목1동,2979,43,81,359
2024,4,11470520,목2동,1072,30,31,87
2024,4,11470530,목3동,1156,26,36,92
2024,4,11470540,목4동,1238,32,40,110
2024,4,11470550,목5동,1670,28,42,187
2024,4,11470560,신월1동,1108,24,32,72
2024,4,11470570,신월2동,689,18,11,52
2024,4,11470580,신월3동,552,13,11,50
2024,4,11470590,신월4동,733,13,22,66
2024,4,11470600,신월5동,631,17,20,56
2024,4,11470610,신월6동,563,10,14,53
2024,4,11470611,신월7동,714,16,10,50
2024,4,11470620,신정1동,1111,25,40,108
2024,4,11470630,신정2동,1007,16,23,89
2024,4,11470640,신정3동,1202,19,28,156
2024,4,11470650,신정4동,2607,52,78,178
2024,4,11470670,신정6동,706,10,8,66
2024,4,11470680,신정7동,876,17,23,106
2024,4,11500510,염창동,1529,39,33,197
2024,4,11500520,등촌1동,1580,34,53,193
2024,4,11500530,등촌2동,584,15,21,63
2024,4,11500535,등촌3동,2046,25,45,208
2024,4,11500540,화곡1동,2464,76,100,235
2024,4,11500550,화곡2동,624,19,19,39
2024,4,11500560,화곡3동,1105,24,29,143
2024,4,11500570,화곡4동,1201,33,35,98
2024,4,11500590,화곡본동,1212,18,27,112
2024,4,11500591,화곡6동,1438,43,54,160
2024,4,11500593,화곡8동,1092,33,39,111
2024,4,11500603,가양1동,5339,162,168,595
2024,4,11500604,가양2동,454,3,14,50
2024,4,11500605,가양3동,372,2,9,31
2024,4,11500611,발산1동,4135,117,96,328
2024,4,11500615,우장산동,1417,26,45,145
2024,4,11500620,공항동,1479,34,31,155
2024,4,11500630,방화1동,2102,61,74,214
2024,4,11500640,방화2동,1643,21,29,144
2024,4,11500641,방화3동,561,9,16,55
2024,4,11530510,신도림동,1964,26,36,224
2024,4,11530520,구로1동,566,15,14,50
2024,4,11530530,구로2동,4996,42,63,124
2024,4,11530540,구로3동,4045,94,105,459
2024,4,11530550,구로4동,1695,56,55,98
2024,4,11530560,구로5동,2898,38,63,247
2024,4,11530595,가리봉동,794,22,22,26
2024,4,11530720,고척1동,1424,35,60,165
2024,4,11530730,고척2동,1128,23,33,89
2024,4,11530740,개봉1동,1317,33,30,119
2024,4,11530750,개봉2동,838,17,23,104
2024,4,11530760,개봉3동,743,27,27,69
2024,4,11530770,오류1동,977,16,24,79
2024,4,11530780,오류2동,1129,13,31,129
2024,4,11530790,수궁동,702,6,17,68
2024,4,11530800,항동,444,17,15,72
2024,4,11545510,가산동,8989,161,201,698
2024,4,11545610,독산1동,2602,46,80,279
2024,4,11545620,독산2동,775,12,19,80
2024,4,11545630,독산3동,1397,36,36,96
2024,4,11545640,독산4동,688,16,25,65
2024,4,11545670,시흥1동,2310,41,61,229
2024,4,11545680,시흥2동,413,11,8,40
2024,4,11545690,시흥3동,988,9,15,34
2024,4,11545700,시흥4동,483,9,11,33
2024,4,11545710,시흥5동,792,9,18,70
2024,4,11560515,영등포본동,1400,35,41,121
2024,4,11560535,영등포동,4248,90,96,409
2024,4,11560540,여의동,5898,129,119,642
2024,4,11560550,당산1동,2736,75,72,196
2024,4,11560560,당산2동,2002,55,45,211
2024,4,11560585,도림동,773,14,21,55
2024,4,11560605,문래동,2970,70,58,227
2024,4,11560610,양평1동,1369,31,30,121
2024,4,11560620,양평2동,1612,32,35,146
2024,4,11560630,신길1동,880,21,24,68
2024,4,11560650,신길3동,770,13,25,54
2024,4,11560660,신길4동,393,14,14,45
2024,4,11560670,신길5동,337,6,12,31
2024,4,11560680,신길6동,1047,23,21,93
2024,4,11560690,신길7동,566,15,13,62
2024,4,11560700,대림1동,814,15,20,81
2024,4,11560710,대림2동,1335,29,50,54
2024,4,11560720,대림3동,1554,43,55,86
2024,4,11590510,노량진1동,1625,40,37,198
2024,4,11590520,노량진2동,1511,22,40,59
2024,4,11590530,상도1동,1629,36,46,222
2024,4,11590540,상도2동,1204,28,28,130
2024,4,11590550,상도3동,805,12,18,71
2024,4,11590560,상도4동,812,8,20,75
2024,4,11590605,흑석동,1350,35,29,170
2024,4,11590620,사당1동,1630,40,40,138
2024,4,11590630,사당2동,1557,33,55,167
2024,4,11590640,사당3동,772,12,20,65
2024,4,11590650,사당4동,584,12,17,57
2024,4,11590651,사당5동,397,11,9,39
2024,4,11590660,대방동,1498,37,41,162
2024,4,11590670,신대방1동,883,21,21,69
2024,4,11590680,신대방2동,1128,22,30,145
2024,4,11620525,보라매동,1323,16,32,104
2024,4,11620545,청림동,421,9,16,34
2024,4,11620565,성현동,649,6,14,55
2024,4,11620575,행운동,1403,30,23,140
2024,4,11620585,낙성대동,1402,39,56,177
2024,4,11620595,청룡동,1907,43,58,232
2024,4,11620605,은천동,1350,34,36,140
2024,4,11620615,중앙동,926,25,24,105
2024,4,11620625,인헌동,983,21,34,91
2024,4,11620630,남현동,886,14,29,99
2024,4,11620645,서원동,1337,38,57,211
2024,4,11620655,신원동,757,13,20,55
2024,4,11620665,서림동,740,11,26,68
2024,4,11620685,신사동,1189,31,47,102
2024,4,11620695,신림동,1767,47,56,170
2024,4,11620715,난향동,333,9,7,23
2024,4,11620725,조원동,1359,31,34,116
2024,4,11620735,대학동,1252,27,36,145
2024,4,11620745,삼성동,604,4,13,21
2024,4,11620765,미성동,1141,19,25,110
2024,4,11620775,난곡동,654,9,24,65
2024,4,11650510,서초1동,3258,59,56,226
2024,4,11650520,서초2동,4122,71,88,279
2024,4,11650530,서초3동,7257,119,127,381
2024,4,11650531,서초4동,3379,61,62,213
2024,4,11650540,잠원동,1964,30,44,128
2024,4,11650550,반포본동,386,2,10,9
2024,4,11650560,반포1동,1833,44,37,127
2024,4,11650570,반포2동,500,17,7,42
2024,4,11650580,반포3동,1195,15,25,80
2024,4,11650581,반포4동,3436,42,53,311
2024,4,11650590,방배본동,1402,26,20,85
2024,4,11650600,방배1동,1466,23,32,140
2024,4,11650610,방배2동,1490,23,34,123
2024,4,11650620,방배3동,729,14,13,47
2024,4,11650621,방배4동,1943,44,43,128
2024,4,11650651,양재1동,3001,64,59,251
2024,4,11650652,양재2동,3659,48,76,204
2024,4,11650660,내곡동,951,20,13,56
2024,4,11680510,신사동,4355,95,104,266
2024,4,11680521,논현1동,4512,109,137,295
2024,4,11680531,논현2동,4952,112,114,349
2024,4,11680545,압구정동,4664,121,102,232
2024,4,11680565,청담동,4665,101,71,202
2024,4,11680580,삼성1동,3921,62,66,293
2024,4,11680590,삼성2동,3270,74,68,229
2024,4,11680600,대치1동,1158,17,35,108
2024,4,11680610,대치2동,3239,58,55,255
2024,4,11680630,대치4동,4178,106,127,381
2024,4,11680640,역삼1동,12263,267,268,924
2024,4,11680650,역삼2동,3361,88,85,224
2024,4,11680655,도곡1동,1437,41,31,119
2024,4,11680656,도곡2동,1634,30,22,103
2024,4,11680660,개포1동,204,5,6,8
2024,4,11680670,개포2동,1050,30,17,96
2024,4,11680690,개포4동,1584,34,52,103
2024,4,11680700,세곡동,1429,28,39,164
2024,4,11680720,일원본동,471,7,7,47
2024,4,11680730,일원1동,782,18,21,91
2024,4,11680740,일원2동,466,4,7,32
2024,4,11680750,수서동,894,14,16,111
2024,4,11710510,풍납1동,477,9,10,32
2024,4,11710520,풍납2동,885,11,17,73
2024,4,11710531,거여1동,614,10,13,50
2024,4,11710532,거여2동,780,19,18,93
2024,4,11710540,마천1동,660,5,29,42
2024,4,11710550,마천2동,967,15,16,74
2024,4,11710561,방이1동,1276,33,22,118
2024,4,11710562,방이2동,2810,81,81,250
2024,4,11710566,오륜동,500,9,5,62
2024,4,11710570,오금동,1837,44,47,122
2024,4,11710580,송파1동,2032,52,50,169
2024,4,11710590,송파2동,918,27,29,95
2024,4,11710600,석촌동,2649,63,79,238
2024,4,11710610,삼전동,1758,47,42,175
2024,4,11710620,가락본동,2692,66,87,234
2024,4,11710631,가락1동,3574,31,34,74
2024,4,11710632,가락2동,1678,40,41,143
2024,4,11710641,문정1동,1218,33,44,89
2024,4,11710642,문정2동,6316,106,145,478
2024,4,11710646,장지동,1040,17,18,95
2024,4,11710647,위례동,1100,43,37,181
2024,4,11710650,잠실본동,3144,75,102,361
2024,4,11710670,잠실2동,958,12,17,103
2024,4,11710680,잠실3동,1767,10,47,154
2024,4,11710690,잠실4동,394,2,6,46
2024,4,11710710,잠실6동,1931,27,33,221
2024,4,11710720,잠실7동,198,1,3,10
2024,4,11740515,강일동,991,27,27,155
2024,4,11740520,상일동,982,25,30,108
2024,4,11740530,명일1동,1710,35,64,159
2024,4,11740540,명일2동,1152,29,33,145
2024,4,11740550,고덕1동,628,10,15,74
2024,4,11740560,고덕2동,988,35,36,135
2024,4,11740570,암사1동,1415,35,40,123
2024,4,11740580,암사2동,713,11,17,75
2024,4,11740590,암사3동,596,12,13,53
2024,4,11740600,천호1동,1183,25,32,110
2024,4,11740610,천호2동,3270,55,89,278
2024,4,11740620,천호3동,1580,27,44,142
2024,4,11740640,성내1동,1367,22,27,123
2024,4,11740650,성내2동,1549,37,42,125
2024,4,11740660,성내3동,2070,54,66,167
2024,4,11740685,길동,3103,70,81,274
2024,4,11740690,둔촌1동,32,6,0,4
2024,4,11740700,둔촌2동,1165,20,23,84
2025,1,11110515,청운효자동,935,16,22,28
2025,1,11110530,사직동,2856,56,68,207
2025,1,11110540,삼청동,750,15,19,45
2025,1,11110550,부암동,468,11,11,30
2025,1,11110560,평창동,669,2,18,41
2025,1,11110570,무악동,187,3,9,20
2025,1,11110580,교남동,381,5,14,75
2025,1,11110600,가회동,658,18,14,43
2025,1,11110615,종로1?2?3?4가동,10445,134,212,523
2025,1,11110630,종로5?6가동,1982,33,54,98
2025,1,11110640,이화동,809,16,18,136
2025,1,11110650,혜화동,1543,31,40,200
2025,1,11110670,창신1동,1611,15,56,48
2025,1,11110680,창신2동,377,6,12,20
2025,1,11110690,창신3동,180,3,10,15
2025,1,11110700,숭인1동,286,4,6,27
2025,1,11110710,숭인2동,908,14,28,75
2025,1,11140520,소공동,3004,33,67,252
2025,1,11140540,회현동,5014,46,120,233
2025,1,11140550,명동,4745,75,95,503
2025,1,11140570,필동,1274,31,24,130
2025,1,11140580,장충동,533,8,11,38
2025,1,11140590,광희동,5248,52,110,237
2025,1,11140605,을지로동,2985,44,57,129
2025,1,11140615,신당동,10726,37,284,122
2025,1,11140625,다산동,888,14,25,75
2025,1,11140635,약수동,699,16,17,58
2025,1,11140645,청구동,506,4,23,30
2025,1,11140650,신당5동,772,10,14,57
2025,1,11140665,동화동,560,8,15,38
2025,1,11140670,황학동,1413,21,30,88
2025,1,11140680,중림동,708,6,18,66
2025,1,11170510,후암동,875,14,21,57
2025,1,11170520,용산2가동,633,18,28,45
2025,1,11170530,남영동,1359,25,38,171
2025,1,11170555,청파동,1338,24,34,163
2025,1,11170560,원효로1동,1655,18,46,81
2025,1,11170570,원효로2동,915,12,22,54
2025,1,11170580,효창동,358,6,8,29
2025,1,11170590,용문동,572,9,20,46
2025,1,11170625,한강로동,5255,67,121,339
2025,1,11170630,이촌1동,818,7,34,65
2025,1,11170640,이촌2동,307,6,17,20
2025,1,11170650,이태원1동,1663,28,41,93
2025,1,11170660,이태원2동,865,18,20,36
2025,1,11170685,한남동,2409,48,70,124
2025,1,11170690,서빙고동,381,4,7,28
2025,1,11170700,보광동,614,3,28,32
2025,1,11200520,왕십리2동,603,16,18,57
2025,1,11200535,왕십리도선동,1975,38,66,189
2025,1,11200540,마장동,2329,13,45,54
2025,1,11200550,사근동,859,21,31,161
2025,1,11200560,행당1동,1247,20,41,147
2025,1,11200570,행당2동,574,14,13,70
2025,1,11200580,응봉동,290,4,7,22
2025,1,11200590,금호1가동,464,9,23,40
2025,1,11200615,금호2?3가동,907,10,27,86
2025,1,11200620,금호4가동,596,8,18,59
2025,1,11200645,옥수동,903,12,21,87
2025,1,11200650,성수1가1동,1181,21,41,79
2025,1,11200660,성수1가2동,2199,51,55,136
2025,1,11200670,성수2가1동,1620,30,33,92
2025,1,11200690,성수2가3동,3302,78,93,212
2025,1,11200720,송정동,483,13,16,15
2025,1,11200790,용답동,1240,12,25,69
2025,1,11215710,화양동,2468,58,94,349
2025,1,11215730,군자동,1422,32,55,151
2025,1,11215740,중곡1동,1250,21,34,71
2025,1,11215750,중곡2동,1254,21,39,86
2025,1,11215760,중곡3동,888,13,37,86
2025,1,11215770,중곡4동,1090,22,37,83
2025,1,11215780,능동,706,9,19,77
2025,1,11215810,광장동,1159,27,46,117
2025,1,11215820,자양1동,1359,26,39,125
2025,1,11215830,자양2동,1078,17,39,85
2025,1,11215840,자양3동,1371,15,43,146
2025,1,11215847,자양4동,1589,27,51,112
2025,1,11215850,구의1동,1536,29,32,132
2025,1,11215860,구의2동,1049,22,44,98
2025,1,11215870,구의3동,2474,37,78,218
2025,1,11230536,용신동,2846,42,75,217
2025,1,11230545,제기동,3158,52,68,77
2025,1,11230560,전농1동,2167,55,48,217
2025,1,11230570,전농2동,679,7,20,82
2025,1,11230600,답십리1동,1272,18,43,126
2025,1,11230610,답십리2동,1703,20,43,83
2025,1,11230650,장안1동,2851,54,85,236
2025,1,11230660,장안2동,2220,52,56,247
2025,1,11230705,청량리동,1179,20,26,62
2025,1,11230710,회기동,1051,29,46,139
2025,1,11230720,휘경1동,763,14,52,76
2025,1,11230730,휘경2동,629,10,30,67
2025,1,11230740,이문1동,1017,54,60,132
2025,1,11230750,이문2동,494,15,27,38
2025,1,11260520,면목2동,1140,15,44,69
2025,1,11260540,면목4동,603,12,25,44
2025,1,11260550,면목5동,484,8,20,40
2025,1,11260565,면목본동,1696,21,57,113
2025,1,11260570,면목7동,1004,22,42,68
2025,1,11260575,면목3?8동,1443,35,58,126
2025,1,11260580,상봉1동,931,25,29,101
2025,1,11260590,상봉2동,1822,43,63,177
2025,1,11260600,중화1동,669,12,21,52
2025,1,11260610,중화2동,1316,27,50,102
2025,1,11260620,묵1동,1158,13,38,118
2025,1,11260630,묵2동,979,21,40,66
2025,1,11260655,망우본동,2132,55,60,215
2025,1,11260660,망우3동,561,9,17,40
2025,1,11260680,신내1동,1393,26,40,164
2025,1,11260690,신내2동,795,15,31,92
2025,1,11290525,성북동,1047,17,38,59
2025,1,11290555,삼선동,1572,27,35,116
2025,1,11290575,동선동,1966,54,57,253
2025,1,11290580,돈암1동,377,4,11,22
2025,1,11290590,돈암2동,482,8,21,43
2025,1,11290600,안암동,1210,35,32,214
2025,1,11290610,보문동,776,17,28,55
2025,1,11290620,정릉1동,598,7,13,54
2025,1,11290630,정릉2동,710,14,24,73
