연도,분기,행정동_코드,행정동_코드_명,당월_매출_금액
2020,1,11140605,을지로동,5433395
2020,1,11140605,을지로동,1021235156
2020,1,11140605,을지로동,73635429
2020,1,11140605,을지로동,120028586
2020,1,11140605,을지로동,21637864496
2020,1,11140605,을지로동,4671248749
2020,1,11140605,을지로동,51916417
2020,1,11140605,을지로동,53082133
2020,1,11140605,을지로동,2876163488
2020,1,11140605,을지로동,72699955
2020,1,11140605,을지로동,1657028970
2020,1,11140605,을지로동,2982338791
2020,1,11140605,을지로동,512634354
2020,1,11140605,을지로동,2046746378
2020,1,11140605,을지로동,111623245442
2020,1,11140605,을지로동,2743775401
2020,1,11140615,신당동,5830497332
2020,1,11140615,신당동,663322711
2020,1,11140615,신당동,368275811
2020,1,11140615,신당동,42886690
2020,1,11140615,신당동,1252061836
2020,1,11140615,신당동,205501481
2020,1,11140615,신당동,1984766670
2020,1,11140615,신당동,386811451
2020,1,11140615,신당동,274283565
2020,1,11140615,신당동,412936481
2020,1,11140615,신당동,525618566
2020,1,11140615,신당동,60208740
2020,1,11140615,신당동,26740777
2020,1,11140615,신당동,109361759
2020,1,11140615,신당동,267224660
2020,1,11140615,신당동,3243522
2020,1,11140615,신당동,13842636
2020,1,11140615,신당동,30216703
2020,1,11140615,신당동,280475901
2020,1,11140615,신당동,1025519333
2020,1,11140615,신당동,2658621829
2020,1,11140615,신당동,51451589
2020,1,11140615,신당동,377304815
2020,1,11140615,신당동,48103719
2020,1,11140615,신당동,24311881136
2020,1,11140615,신당동,62970675
2020,1,11140615,신당동,60182886
2020,1,11140615,신당동,1226851596
2020,1,11140615,신당동,12493776
2020,1,11140615,신당동,751186192
2020,1,11140615,신당동,489649908
2020,1,11140615,신당동,100200775
2020,1,11140615,신당동,2758147639
2020,1,11140615,신당동,907423554
2020,1,11140615,신당동,356874427
2020,1,11140615,신당동,897948946
2020,1,11140625,다산동,4955827429
2020,1,11140625,다산동,356850142
2020,1,11140625,다산동,29501631
2020,1,11140625,다산동,169394318
2020,1,11140625,다산동,897878546
2020,1,11140625,다산동,320149359
2020,1,11140625,다산동,35583228
2020,1,11140625,다산동,502505391
2020,1,11140625,다산동,88256637
2020,1,11140625,다산동,552711417
2020,1,11140625,다산동,365791913
2020,1,11140625,다산동,257691459
2020,1,11140625,다산동,458103703
2020,1,11140625,다산동,2382368864
2020,1,11140625,다산동,935201755
2020,1,11140625,다산동,381535020
2020,1,11140625,다산동,12375627
2020,1,11140625,다산동,444916837
2020,1,11140625,다산동,547057100
2020,1,11140625,다산동,48520675
2020,1,11140625,다산동,197982526
2020,1,11140625,다산동,11285195
2020,1,11140625,다산동,15022579
2020,1,11140625,다산동,31125319
2020,1,11140625,다산동,154249689
2020,1,11140625,다산동,835944797
2020,1,11140625,다산동,2190469954
2020,1,11140625,다산동,174005809
2020,1,11140625,다산동,14715226
2020,1,11140625,다산동,79699666
2020,1,11140625,다산동,2832132610
2020,1,11140625,다산동,2340820
2020,1,11140625,다산동,264042751
2020,1,11140625,다산동,68654070
2020,1,11140625,다산동,3658598071
2020,1,11140625,다산동,382248746
2020,1,11140625,다산동,2671829035
2020,1,11140625,다산동,103648798
2020,1,11140625,다산동,21354956
2020,1,11140625,다산동,10179315
2020,1,11140625,다산동,24903290
2020,1,11140625,다산동,8413428
2020,1,11140635,약수동,3375861559
2020,1,11140635,약수동,462136701
2020,1,11140635,약수동,566033425
2020,1,11140635,약수동,62709777
2020,1,11140635,약수동,6000000
2020,1,11140635,약수동,570129287
2020,1,11140635,약수동,429565772
2020,1,11140635,약수동,335719570
2020,1,11140635,약수동,191102484
2020,1,11140635,약수동,125025614
2020,1,11140635,약수동,88308484
2020,1,11140635,약수동,798553122
2020,1,11140635,약수동,947921818
2020,1,11140635,약수동,436020610
2020,1,11140635,약수동,67763780
2020,1,11140635,약수동,441942690
2020,1,11140635,약수동,13112406
2020,1,11140635,약수동,92726655
2020,1,11140635,약수동,36692413
2020,1,11140635,약수동,5035069925
2020,1,11140635,약수동,840825938
2020,1,11140635,약수동,14574152
2020,1,11140635,약수동,21460488
2020,1,11140635,약수동,4002232226
2020,1,11140635,약수동,86895776
2020,1,11140635,약수동,241655322
2020,1,11140635,약수동,108481744
2020,1,11140635,약수동,25180486
2020,1,11140635,약수동,11754601811
2020,1,11140635,약수동,1983000000
2020,1,11140635,약수동,161399382
2020,1,11140635,약수동,48959784
2020,1,11140635,약수동,100446642
2020,1,11140635,약수동,43093265
2020,1,11140635,약수동,3523117
2020,1,11140645,청구동,1442946402
2020,1,11140645,청구동,83157170
2020,1,11140645,청구동,16255659
2020,1,11140645,청구동,34569250
2020,1,11140645,청구동,97117727
2020,1,11140645,청구동,1063372101
2020,1,11140645,청구동,12393172
2020,1,11140645,청구동,1152000000
2020,1,11140645,청구동,385927374
2020,1,11140645,청구동,5406376
2020,1,11140645,청구동,19875000
2020,1,11140645,청구동,202277934
2020,1,11140645,청구동,20158726
2020,1,11140645,청구동,96356864
2020,1,11140645,청구동,1279685587
2020,1,11140645,청구동,8978394
2020,1,11140645,청구동,168946560
2020,1,11140645,청구동,5887891905
2020,1,11140645,청구동,333539607
2020,1,11140645,청구동,1557195907
2020,1,11140650,신당5동,3921564130
2020,1,11140650,신당5동,537399595
2020,1,11140650,신당5동,708254307
2020,1,11140650,신당5동,28262523
2020,1,11140650,신당5동,404189643
2020,1,11140650,신당5동,267888190
2020,1,11140650,신당5동,196327201
2020,1,11140650,신당5동,98341087
2020,1,11140650,신당5동,754759861
2020,1,11140650,신당5동,136077873
2020,1,11140650,신당5동,2181042663
2020,1,11140650,신당5동,544391107
2020,1,11140650,신당5동,266240632
2020,1,11140650,신당5동,14831055
2020,1,11140650,신당5동,391612137
2020,1,11140650,신당5동,49783473
2020,1,11140650,신당5동,178995557
2020,1,11140650,신당5동,157140807
2020,1,11140650,신당5동,717017
2020,1,11140650,신당5동,19174096
2020,1,11140650,신당5동,39440341
2020,1,11140650,신당5동,118615011
2020,1,11140650,신당5동,435949923
2020,1,11140650,신당5동,988282153
2020,1,11140650,신당5동,13075061
2020,1,11140650,신당5동,109753272
2020,1,11140650,신당5동,108582048
2020,1,11140650,신당5동,904612323
2020,1,11140650,신당5동,1952899106
2020,1,11140650,신당5동,7405775
2020,1,11140650,신당5동,14617601
2020,1,11140650,신당5동,205889884
2020,1,11140650,신당5동,15233603
2020,1,11140650,신당5동,11357200
2020,1,11140650,신당5동,194161892
2020,1,11140650,신당5동,39450673
2020,1,11140650,신당5동,10412500
2020,1,11140650,신당5동,6256590
2020,1,11140665,동화동,1098541704
2020,1,11140665,동화동,79677622
2020,1,11140665,동화동,16399962
2020,1,11140665,동화동,19985922
2020,1,11140665,동화동,32016016
2020,1,11140665,동화동,92396800
2020,1,11140665,동화동,36155252
2020,1,11140665,동화동,48397528
2020,1,11140665,동화동,69979239
2020,1,11140665,동화동,5372816
2020,1,11140665,동화동,92957225
2020,1,11140665,동화동,755286692
2020,1,11140665,동화동,421855863
2020,1,11140665,동화동,42174092
2020,1,11140665,동화동,95609392
2020,1,11140665,동화동,250804883
2020,1,11140665,동화동,257579489
2020,1,11140665,동화동,14440455
2020,1,11140665,동화동,30789646
2020,1,11140665,동화동,30681466
2020,1,11140665,동화동,2748901033
2020,1,11140665,동화동,1249323542
2020,1,11140665,동화동,62795784
2020,1,11140665,동화동,1116043827
2020,1,11140665,동화동,345831709
2020,1,11140665,동화동,3851934102
2020,1,11140665,동화동,70541250
2020,1,11140665,동화동,959602757
2020,1,11140665,동화동,114462356
2020,1,11140665,동화동,36630997
2020,1,11140670,황학동,4442747431
2020,1,11140670,황학동,33588577
2020,1,11140670,황학동,258894633
2020,1,11140670,황학동,79140637
2020,1,11140670,황학동,638077658
2020,1,11140670,황학동,204605810
2020,1,11140670,황학동,39925647
2020,1,11140670,황학동,8620090
2020,1,11140670,황학동,51293419
2020,1,11140670,황학동,34572149
2020,1,11140670,황학동,78752255
2020,1,11140670,황학동,856454572
2020,1,11140670,황학동,18426099
2020,1,11140670,황학동,279871557
2020,1,11140670,황학동,179233043
2020,1,11140670,황학동,6464995
2020,1,11140670,황학동,63373434
2020,1,11140670,황학동,48500103
2020,1,11140670,황학동,21494134
2020,1,11140670,황학동,36965864
2020,1,11140670,황학동,686219180
2020,1,11140670,황학동,2512518605
2020,1,11140670,황학동,1012240159
2020,1,11140670,황학동,2836092502
2020,1,11140670,황학동,1666918045
2020,1,11140670,황학동,283935982
2020,1,11140670,황학동,4882409992
2020,1,11140670,황학동,1765847411
2020,1,11140670,황학동,31958851
2020,1,11140670,황학동,89391631
2020,1,11140670,황학동,139327351
2020,1,11140670,황학동,1575581088
2020,1,11140670,황학동,16798397
2020,1,11140670,황학동,88925347
2020,1,11140670,황학동,4029882
2020,1,11140670,황학동,7326207378
2020,1,11140670,황학동,183161548
2020,1,11140670,황학동,33613174
2020,1,11140670,황학동,163613872
2020,1,11140670,황학동,1443602309
2020,1,11140680,중림동,4915122844
2020,1,11140680,중림동,130751714
2020,1,11140680,중림동,29011843
2020,1,11140680,중림동,96692522
2020,1,11140680,중림동,14470610
2020,1,11140680,중림동,102095783
2020,1,11140680,중림동,315308842
2020,1,11140680,중림동,197095086
2020,1,11140680,중림동,489293442
2020,1,11140680,중림동,30000000
2020,1,11140680,중림동,1127578900
2020,1,11140680,중림동,754755780
2020,1,11140680,중림동,208617352
2020,1,11140680,중림동,1897941
2020,1,11140680,중림동,64148081
2020,1,11140680,중림동,147590522
2020,1,11140680,중림동,1997995
2020,1,11140680,중림동,4081751
2020,1,11140680,중림동,150245512
2020,1,11140680,중림동,13815269
2020,1,11140680,중림동,340439275
2020,1,11140680,중림동,975222720
2020,1,11140680,중림동,11712419
2020,1,11140680,중림동,327584338
2020,1,11140680,중림동,1218090203
2020,1,11140680,중림동,711565485
2020,1,11140680,중림동,5604836
2020,1,11140680,중림동,753068927
2020,1,11140680,중림동,2005867588
2020,1,11140680,중림동,2738926816
2020,1,11140680,중림동,759474716
2020,1,11140680,중림동,72149206
2020,1,11140680,중림동,1721626409
2020,1,11140680,중림동,2472000000
2020,1,11170510,후암동,4368280643
2020,1,11170510,후암동,150432921
2020,1,11170510,후암동,51075760
2020,1,11170510,후암동,341300744
2020,1,11170510,후암동,458397915
2020,1,11170510,후암동,71877812
2020,1,11170510,후암동,247580192
2020,1,11170510,후암동,516028896
2020,1,11170510,후암동,524330361
2020,1,11170510,후암동,235011296
2020,1,11170510,후암동,37520777
2020,1,11170510,후암동,5301140
2020,1,11170510,후암동,599446239
2020,1,11170510,후암동,793553866
2020,1,11170510,후암동,327798353
2020,1,11170510,후암동,231719059
2020,1,11170510,후암동,42413792
2020,1,11170510,후암동,229552259
2020,1,11170510,후암동,99489921
2020,1,11170510,후암동,44832646
2020,1,11170510,후암동,77979936
2020,1,11170510,후암동,1179593651
2020,1,11170510,후암동,1038193279
2020,1,11170510,후암동,50507409
2020,1,11170510,후암동,18545818
2020,1,11170510,후암동,3774410028
2020,1,11170510,후암동,66356577
2020,1,11170510,후암동,142417244
2020,1,11170510,후암동,1238004966
2020,1,11170510,후암동,41169129
2020,1,11170510,후암동,24934937
2020,1,11170510,후암동,10921186
2020,1,11170510,후암동,64271933
2020,1,11170510,후암동,76577433
2020,1,11170520,용산2가동,660055575
2020,1,11170520,용산2가동,2265234625
2020,1,11170520,용산2가동,250651236
2020,1,11170520,용산2가동,388349826
2020,1,11170520,용산2가동,38810962
2020,1,11170520,용산2가동,69556720
2020,1,11170520,용산2가동,112917030
2020,1,11170520,용산2가동,217693909
2020,1,11170520,용산2가동,1380865276
2020,1,11170520,용산2가동,11194825
2020,1,11170520,용산2가동,327022348
2020,1,11170520,용산2가동,62283357
2020,1,11170520,용산2가동,350798265
2020,1,11170520,용산2가동,602642393
2020,1,11170520,용산2가동,690983025
2020,1,11170520,용산2가동,86260733
2020,1,11170520,용산2가동,137899304
2020,1,11170520,용산2가동,671848304
2020,1,11170520,용산2가동,9658268
2020,1,11170520,용산2가동,2054986
2020,1,11170520,용산2가동,30429212
2020,1,11170520,용산2가동,27355741
2020,1,11170520,용산2가동,86543284
2020,1,11170520,용산2가동,21016854
2020,1,11170530,남영동,12511008651
2020,1,11170530,남영동,539298165
2020,1,11170530,남영동,768843421
2020,1,11170530,남영동,348835195
2020,1,11170530,남영동,236382623
2020,1,11170530,남영동,1019543147
2020,1,11170530,남영동,202111491
2020,1,11170530,남영동,412548150
2020,1,11170530,남영동,3921538012
2020,1,11170530,남영동,1366372080
2020,1,11170530,남영동,450055636
2020,1,11170530,남영동,166614089
2020,1,11170530,남영동,40116924
2020,1,11170530,남영동,4237696225
2020,1,11170530,남영동,807987063
2020,1,11170530,남영동,687250800
2020,1,11170530,남영동,176703328
2020,1,11170530,남영동,495525743
2020,1,11170530,남영동,1485836446
2020,1,11170530,남영동,82322734
2020,1,11170530,남영동,165892699
2020,1,11170530,남영동,3330921
2020,1,11170530,남영동,145571429
2020,1,11170530,남영동,74711266
2020,1,11170530,남영동,233642727
2020,1,11170530,남영동,1168632023
2020,1,11170530,남영동,1665758779
2020,1,11170530,남영동,15027366
2020,1,11170530,남영동,726000000
2020,1,11170530,남영동,1959733427
2020,1,11170530,남영동,225982596
2020,1,11170530,남영동,150546048
2020,1,11170530,남영동,1892803667
2020,1,11170530,남영동,195143626
2020,1,11170530,남영동,1417344297
2020,1,11170530,남영동,165456576
2020,1,11170530,남영동,44981354
2020,1,11170555,청파동,4615639988
2020,1,11170555,청파동,224387402
2020,1,11170555,청파동,337061453
2020,1,11170555,청파동,624347999
2020,1,11170555,청파동,170972587
2020,1,11170555,청파동,385059431
2020,1,11170555,청파동,310412517
2020,1,11170555,청파동,1286050811
2020,1,11170555,청파동,207100392
2020,1,11170555,청파동,888553987
2020,1,11170555,청파동,296944321
2020,1,11170555,청파동,466412292
2020,1,11170555,청파동,123825226
2020,1,11170555,청파동,603625960
2020,1,11170555,청파동,78995370
2020,1,11170555,청파동,141305348
2020,1,11170555,청파동,146302631
2020,1,11170555,청파동,20666161
2020,1,11170555,청파동,755758523
2020,1,11170555,청파동,613654731
2020,1,11170555,청파동,1040422160
2020,1,11170555,청파동,21849785
2020,1,11170555,청파동,12091256
2020,1,11170555,청파동,15190419
2020,1,11170555,청파동,34328065
2020,1,11170555,청파동,192542458
2020,1,11170555,청파동,3334539395
2020,1,11170555,청파동,1234888945
2020,1,11170555,청파동,541400205
2020,1,11170555,청파동,611111297
2020,1,11170555,청파동,15847306
2020,1,11170555,청파동,56867259
2020,1,11170555,청파동,726346235
2020,1,11170555,청파동,5777416
2020,1,11170555,청파동,219900300
2020,1,11170555,청파동,18691708
2020,1,11170555,청파동,1216543483
2020,1,11170555,청파동,1404456482
2020,1,11170555,청파동,128155359
2020,1,11170555,청파동,305100444
2020,1,11170555,청파동,1660633462
2020,1,11170555,청파동,9147224
2020,1,11170555,청파동,92255292
2020,1,11170555,청파동,32644955
2020,1,11170555,청파동,73816882
2020,1,11170555,청파동,63356479
