연도,분기,행정동_코드,행정동_코드_명,총_유동인구_수
2021,1,11710562,방이2동,6164826
2021,1,11710566,오륜동,718871
2021,1,11710570,오금동,9868028
2021,1,11710580,송파1동,6475838
2021,1,11710590,송파2동,3627445
2021,1,11710600,석촌동,8114089
2021,1,11710610,삼전동,7044043
2021,1,11710620,가락본동,7680228
2021,1,11710631,가락1동,802127
2021,1,11710632,가락2동,6438448
2021,1,11710641,문정1동,4587973
2021,1,11710642,문정2동,3078617
2021,1,11710646,장지동,8483553
2021,1,11710647,위례동,3257318
2021,1,11710650,잠실본동,7609379
2021,1,11710670,잠실2동,2459725
2021,1,11710680,잠실3동,2896847
2021,1,11710690,잠실4동,2179920
2021,1,11710710,잠실6동,2423293
2021,1,11710720,잠실7동,965095
2021,1,11740515,강일동,4709390
2021,1,11740520,상일동,3306129
2021,1,11740530,명일1동,5887022
2021,1,11740540,명일2동,2262774
2021,1,11740550,고덕1동,3721152
2021,1,11740560,고덕2동,2651335
2021,1,11740570,암사1동,8898390
2021,1,11740580,암사2동,2312230
2021,1,11740590,암사3동,1637468
2021,1,11740600,천호1동,9702766
2021,1,11740610,천호2동,11296219
2021,1,11740620,천호3동,8224071
2021,1,11740640,성내1동,6296514
2021,1,11740650,성내2동,9385854
2021,1,11740660,성내3동,6801782
2021,1,11740685,길동,15827160
2021,1,11740690,둔촌1동,10871
2021,1,11740700,둔촌2동,6941531
2021,2,11110515,청운효자동,3759011
2021,2,11110530,사직동,3845446
2021,2,11110540,삼청동,907225
2021,2,11110550,부암동,1275477
2021,2,11110560,평창동,1038128
2021,2,11110570,무악동,1925029
2021,2,11110580,교남동,3093172
2021,2,11110600,가회동,1272481
2021,2,11110615,종로1234가동,12905012
2021,2,11110630,종로56가동,6612006
2021,2,11110640,이화동,3746653
2021,2,11110650,혜화동,8170514
2021,2,11110670,창신1동,3612347
2021,2,11110680,창신2동,5644573
2021,2,11110690,창신3동,864119
2021,2,11110700,숭인1동,2553019
2021,2,11110710,숭인2동,5515585
2021,2,11140520,소공동,2395043
2021,2,11140540,회현동,4190646
2021,2,11140550,명동,4423882
2021,2,11140570,필동,2091685
2021,2,11140580,장충동,2052515
2021,2,11140590,광희동,6100604
2021,2,11140605,을지로동,4957437
2021,2,11140615,신당동,5809012
2021,2,11140625,다산동,4426072
2021,2,11140635,약수동,2494939
2021,2,11140645,청구동,3611179
2021,2,11140650,신당5동,4748354
2021,2,11140665,동화동,2838487
2021,2,11140670,황학동,6150455
2021,2,11140680,중림동,2213756
2021,2,11170510,후암동,4831927
2021,2,11170520,용산2가동,5071107
2021,2,11170530,남영동,2171374
2021,2,11170555,청파동,7533794
2021,2,11170560,원효로1동,5353997
2021,2,11170570,원효로2동,3590760
2021,2,11170580,효창동,4223267
2021,2,11170590,용문동,3189419
2021,2,11170625,한강로동,5331045
2021,2,11170630,이촌1동,5109361
2021,2,11170640,이촌2동,1735178
2021,2,11170650,이태원1동,2382413
2021,2,11170660,이태원2동,3014085
2021,2,11170685,한남동,6122475
2021,2,11170690,서빙고동,1967148
2021,2,11170700,보광동,4506387
2021,2,11200520,왕십리2동,4717184
2021,2,11200535,왕십리도선동,5799524
2021,2,11200540,마장동,5881829
2021,2,11200550,사근동,4280773
2021,2,11200560,행당1동,4105788
2021,2,11200570,행당2동,4564428
2021,2,11200580,응봉동,3154027
2021,2,11200590,금호1가동,4222838
2021,2,11200615,금호23가동,6368198
2021,2,11200620,금호4가동,3224065
2021,2,11200645,옥수동,3370110
2021,2,11200650,성수1가1동,3137863
2021,2,11200660,성수1가2동,6486786
2021,2,11200670,성수2가1동,5507045
2021,2,11200690,성수2가3동,5600474
2021,2,11200720,송정동,3309598
2021,2,11200790,용답동,3339697
2021,2,11215710,화양동,8597576
2021,2,11215730,군자동,5495863
2021,2,11215740,중곡1동,4318972
2021,2,11215750,중곡2동,4936835
2021,2,11215760,중곡3동,4883343
2021,2,11215770,중곡4동,7196395
2021,2,11215780,능동,2541120
2021,2,11215810,광장동,6157371
2021,2,11215820,자양1동,8478014
2021,2,11215830,자양2동,5021527
2021,2,11215840,자양3동,7180742
2021,2,11215847,자양4동,7826367
2021,2,11215850,구의1동,7914320
2021,2,11215860,구의2동,5903704
2021,2,11215870,구의3동,7343704
2021,2,11230536,용신동,13994395
2021,2,11230545,제기동,11938893
2021,2,11230560,전농1동,11258899
2021,2,11230570,전농2동,2751953
2021,2,11230600,답십리1동,6638860
2021,2,11230610,답십리2동,7068123
2021,2,11230650,장안1동,9211850
2021,2,11230660,장안2동,7440641
2021,2,11230705,청량리동,6132887
2021,2,11230710,회기동,5234174
2021,2,11230720,휘경1동,5360619
2021,2,11230730,휘경2동,4947676
2021,2,11230740,이문1동,9213731
2021,2,11230750,이문2동,4739768
2021,2,11260520,면목2동,6275224
2021,2,11260540,면목4동,5457210
2021,2,11260550,면목5동,2172512
2021,2,11260565,면목본동,10486172
2021,2,11260570,면목7동,7861484
2021,2,11260575,면목38동,6520486
2021,2,11260580,상봉1동,5639415
2021,2,11260590,상봉2동,7111990
2021,2,11260600,중화1동,5713318
2021,2,11260610,중화2동,8571895
2021,2,11260620,묵1동,7970835
2021,2,11260630,묵2동,5772179
2021,2,11260655,망우본동,11085396
2021,2,11260660,망우3동,4569294
2021,2,11260680,신내1동,5444572
2021,2,11260690,신내2동,1989815
2021,2,11290525,성북동,4325235
2021,2,11290555,삼선동,10364876
2021,2,11290575,동선동,9576297
2021,2,11290580,돈암1동,3243385
2021,2,11290590,돈암2동,3046519
2021,2,11290600,안암동,5926901
2021,2,11290610,보문동,5681478
2021,2,11290620,정릉1동,5002685
2021,2,11290630,정릉2동,5955730
2021,2,11290640,정릉3동,2893726
2021,2,11290650,정릉4동,3580755
2021,2,11290660,길음1동,7037290
2021,2,11290685,길음2동,4507452
2021,2,11290705,종암동,11642992
2021,2,11290715,월곡1동,7464218
2021,2,11290725,월곡2동,5900398
2021,2,11290760,장위1동,6537662
2021,2,11290770,장위2동,5221989
2021,2,11290780,장위3동,3159868
2021,2,11290810,석관동,10961056
2021,2,11305534,삼양동,11558059
2021,2,11305535,미아동,8252040
2021,2,11305545,송중동,11887478
2021,2,11305555,송천동,12661950
2021,2,11305575,삼각산동,3646455
2021,2,11305595,번1동,7624848
2021,2,11305603,번2동,3426934
2021,2,11305608,번3동,3679942
2021,2,11305615,수유1동,7002048
2021,2,11305625,수유2동,6163604
2021,2,11305635,수유3동,10674830
2021,2,11305645,우이동,4417756
2021,2,11305660,인수동,9000592
2021,2,11320511,창1동,4562409
2021,2,11320512,창2동,9698861
2021,2,11320513,창3동,4276581
2021,2,11320514,창4동,3821701
2021,2,11320515,창5동,4596668
2021,2,11320521,도봉1동,3811591
2021,2,11320522,도봉2동,3486829
2021,2,11320660,쌍문1동,5167907
2021,2,11320670,쌍문2동,4925581
2021,2,11320680,쌍문3동,5369877
2021,2,11320681,쌍문4동,2795743
2021,2,11320690,방학1동,7290582
2021,2,11320700,방학2동,3690268
2021,2,11320710,방학3동,3520230
2021,2,11350560,월계1동,5642112
2021,2,11350570,월계2동,3754371
2021,2,11350580,월계3동,2945038
2021,2,11350595,공릉1동,11102699
2021,2,11350600,공릉2동,7823921
2021,2,11350611,하계1동,4108390
2021,2,11350612,하계2동,2846635
2021,2,11350619,중계본동,5525346
2021,2,11350621,중계1동,4322414
2021,2,11350624,중계4동,3415159
2021,2,11350625,중계23동,4899815
2021,2,11350630,상계1동,7948358
2021,2,11350640,상계2동,10535897
2021,2,11350665,상계34동,9750583
2021,2,11350670,상계5동,7321974
2021,2,11350695,상계67동,6995954
2021,2,11350700,상계8동,1026482
2021,2,11350710,상계9동,1689953
2021,2,11350720,상계10동,2406646
2021,2,11380510,녹번동,6947317
2021,2,11380520,불광1동,6604670
2021,2,11380530,불광2동,5869004
2021,2,11380551,갈현1동,8213903
2021,2,11380552,갈현2동,6645717
2021,2,11380560,구산동,5619290
2021,2,11380570,대조동,9018508
2021,2,11380580,응암1동,6538756
2021,2,11380590,응암2동,4273709
2021,2,11380600,응암3동,7645122
2021,2,11380625,역촌동,12093391
2021,2,11380631,신사1동,6115209
2021,2,11380632,신사2동,3928611
2021,2,11380640,증산동,3024371
2021,2,11380650,수색동,1727958
2021,2,11380690,진관동,7246332
2021,2,11410520,천연동,4735143
2021,2,11410555,북아현동,16969165
2021,2,11410565,충현동,9678822
2021,2,11410585,신촌동,9190263
2021,2,11410615,연희동,8522554
2021,2,11410620,홍제1동,5835422
2021,2,11410640,홍제3동,4163953
2021,2,11410655,홍제2동,2731465
2021,2,11410660,홍은1동,3924032
2021,2,11410685,홍은2동,4907691
2021,2,11410690,남가좌1동,2116351
2021,2,11410700,남가좌2동,5753390
2021,2,11410710,북가좌1동,3028095
2021,2,11410720,북가좌2동,12725169
2021,2,11440555,아현동,6535546
2021,2,11440565,공덕동,14036047
2021,2,11440585,도화동,5356054
2021,2,11440590,용강동,7163189
2021,2,11440600,대흥동,6730442
2021,2,11440610,염리동,3687783
2021,2,11440630,신수동,5703978
2021,2,11440655,서강동,6271329
2021,2,11440660,서교동,15839283
2021,2,11440680,합정동,5544860
2021,2,11440690,망원1동,6781498
2021,2,11440700,망원2동,6432620
2021,2,11440710,연남동,7120673
2021,2,11440720,성산1동,6305848
2021,2,11440730,성산2동,7561682
2021,2,11440740,상암동,5355604
2021,2,11470510,목1동,5359460
2021,2,11470520,목2동,6939773
2021,2,11470530,목3동,5366435
2021,2,11470540,목4동,5787223
2021,2,11470550,목5동,5138531
2021,2,11470560,신월1동,4057828
2021,2,11470570,신월2동,4329153
2021,2,11470580,신월3동,2752017
2021,2,11470590,신월4동,3733210
2021,2,11470600,신월5동,2780898
2021,2,11470610,신월6동,1205508
2021,2,11470611,신월7동,2088412
2021,2,11470620,신정1동,3546966
2021,2,11470630,신정2동,4184218
2021,2,11470640,신정3동,7356999
2021,2,11470650,신정4동,10779977
2021,2,11470670,신정6동,2109839
2021,2,11470680,신정7동,3665267
2021,2,11500510,염창동,8410928
2021,2,11500520,등촌1동,5370057
2021,2,11500530,등촌2동,3769025
2021,2,11500535,등촌3동,6419180
2021,2,11500540,화곡1동,17033478
2021,2,11500550,화곡2동,3832212
2021,2,11500560,화곡3동,3933554
2021,2,11500570,화곡4동,4673392
2021,2,11500590,화곡본동,8943584
2021,2,11500591,화곡6동,5358098
2021,2,11500593,화곡8동,7262399
2021,2,11500603,가양1동,3702596
2021,2,11500604,가양2동,2057970
2021,2,11500605,가양3동,1566617
2021,2,11500611,발산1동,5899282
2021,2,11500615,우장산동,7530802
2021,2,11500620,공항동,5990195
2021,2,11500630,방화1동,7605673
2021,2,11500640,방화2동,5423725
2021,2,11500641,방화3동,3029342
2021,2,11530510,신도림동,6191332
2021,2,11530520,구로1동,2299992
2021,2,11530530,구로2동,9229024
2021,2,11530540,구로3동,7097579
2021,2,11530550,구로4동,6127431
2021,2,11530560,구로5동,6661027
2021,2,11530595,가리봉동,3349994
2021,2,11530720,고척1동,4474629
2021,2,11530730,고척2동,5889875
2021,2,11530740,개봉1동,7529606
2021,2,11530750,개봉2동,4077688
2021,2,11530760,개봉3동,3580624
2021,2,11530770,오류1동,3732605
2021,2,11530780,오류2동,5782170
2021,2,11530790,수궁동,2467215
2021,2,11530800,항동,968636
2021,2,11545510,가산동,5086645
2021,2,11545610,독산1동,4738828
2021,2,11545620,독산2동,3783750
2021,2,11545630,독산3동,5600765
2021,2,11545640,독산4동,3779929
2021,2,11545670,시흥1동,5858617
2021,2,11545680,시흥2동,1775199
2021,2,11545690,시흥3동,1233944
2021,2,11545700,시흥4동,3052951
2021,2,11545710,시흥5동,3637277
2021,2,11560515,영등포본동,7440630
2021,2,11560535,영등포동,10414122
2021,2,11560540,여의동,5742901
2021,2,11560550,당산1동,6152618
2021,2,11560560,당산2동,8436666
2021,2,11560585,도림동,5097877
2021,2,11560605,문래동,10240190
2021,2,11560610,양평1동,5344204
2021,2,11560620,양평2동,5040398
2021,2,11560630,신길1동,5680903
2021,2,11560650,신길3동,6458427
2021,2,11560660,신길4동,2778753
2021,2,11560670,신길5동,2651344
2021,2,11560680,신길6동,5673226
2021,2,11560690,신길7동,3542945
2021,2,11560700,대림1동,5576190
2021,2,11560710,대림2동,4839787
2021,2,11560720,대림3동,7488136
2021,2,11590510,노량진1동,6630161
2021,2,11590520,노량진2동,3666526
2021,2,11590530,상도1동,8505546
2021,2,11590540,상도2동,5114155
2021,2,11590550,상도3동,5446524
2021,2,11590560,상도4동,6974038
2021,2,11590605,흑석동,7252223
2021,2,11590620,사당1동,7138826
2021,2,11590630,사당2동,7597682
2021,2,11590640,사당3동,5125770
2021,2,11590650,사당4동,3853282
2021,2,11590651,사당5동,3242161
2021,2,11590660,대방동,7647760
2021,2,11590670,신대방1동,3155209
2021,2,11590680,신대방2동,5217866
2021,2,11620525,보라매동,4316703
2021,2,11620545,청림동,3001537
2021,2,11620565,성현동,5496288
2021,2,11620575,행운동,7426539
2021,2,11620585,낙성대동,6209812
2021,2,11620595,청룡동,10705570
2021,2,11620605,은천동,8099471
2021,2,11620615,중앙동,6407565
2021,2,11620625,인헌동,5956559
2021,2,11620630,남현동,5018647
2021,2,11620645,서원동,6014184
2021,2,11620655,신원동,6042647
2021,2,11620665,서림동,5459418
2021,2,11620685,신사동,7854342
2021,2,11620695,신림동,9551657
2021,2,11620715,난향동,1382429
2021,2,11620725,조원동,7378217
2021,2,11620735,대학동,6599312
2021,2,11620745,삼성동,7729058
2021,2,11620765,미성동,5988711
2021,2,11620775,난곡동,6062085
2021,2,11650510,서초1동,7363041
2021,2,11650520,서초2동,6519420
2021,2,11650530,서초3동,12406320
2021,2,11650531,서초4동,6703376
2021,2,11650540,잠원동,6749048
2021,2,11650550,반포본동,812470
2021,2,11650560,반포1동,6802209
2021,2,11650570,반포2동,1445764
2021,2,11650580,반포3동,2632348
2021,2,11650581,반포4동,5359812
2021,2,11650590,방배본동,5483696
2021,2,11650600,방배1동,5035385
2021,2,11650610,방배2동,5164695
2021,2,11650620,방배3동,3945126
2021,2,11650621,방배4동,6346933
2021,2,11650651,양재1동,8077692
2021,2,11650652,양재2동,6021992
2021,2,11650660,내곡동,2645336
2021,2,11680510,신사동,7092920
2021,2,11680521,논현1동,9918905
2021,2,11680531,논현2동,11742700
2021,2,11680545,압구정동,7858005
2021,2,11680565,청담동,10086676
2021,2,11680580,삼성1동,4800286
2021,2,11680590,삼성2동,9328533
2021,2,11680600,대치1동,4789718
2021,2,11680610,대치2동,6090407
2021,2,11680630,대치4동,9870649
2021,2,11680640,역삼1동,20565505
2021,2,11680650,역삼2동,11388689
2021,2,11680655,도곡1동,6645479
2021,2,11680656,도곡2동,4237962
2021,2,11680660,개포1동,709044
2021,2,11680670,개포2동,1654248
2021,2,11680690,개포4동,3372363
2021,2,11680700,세곡동,3551778
2021,2,11680720,일원본동,3406255
2021,2,11680730,일원1동,3431184
2021,2,11680740,일원2동,953204
2021,2,11680750,수서동,2416876
2021,2,11710510,풍납1동,5210610
2021,2,11710520,풍납2동,6796923
2021,2,11710531,거여1동,3354634
2021,2,11710532,거여2동,3489775
2021,2,11710540,마천1동,4126995
2021,2,11710550,마천2동,5710043
2021,2,11710561,방이1동,3375405
2021,2,11710562,방이2동,6102145
2021,2,11710566,오륜동,730796
2021,2,11710570,오금동,9977304
2021,2,11710580,송파1동,6440483
2021,2,11710590,송파2동,3637602
2021,2,11710600,석촌동,8320775
2021,2,11710610,삼전동,6657231
2021,2,11710620,가락본동,8053693
2021,2,11710631,가락1동,786283
2021,2,11710632,가락2동,6281275
2021,2,11710641,문정1동,4491660
2021,2,11710642,문정2동,2977546
2021,2,11710646,장지동,8311226
2021,2,11710647,위례동,3231097
2021,2,11710650,잠실본동,7735080
2021,2,11710670,잠실2동,2244663
2021,2,11710680,잠실3동,2765058
2021,2,11710690,잠실4동,2105520
2021,2,11710710,잠실6동,2483793
2021,2,11710720,잠실7동,983318
2021,2,11740515,강일동,4261707
2021,2,11740520,상일동,3246605
2021,2,11740530,명일1동,5888456
2021,2,11740540,명일2동,2274221
2021,2,11740550,고덕1동,3643947
2021,2,11740560,고덕2동,2317517
2021,2,11740570,암사1동,8856480
2021,2,11740580,암사2동,2216184
2021,2,11740590,암사3동,1672167
2021,2,11740600,천호1동,11280405
2021,2,11740610,천호2동,11085369
2021,2,11740620,천호3동,8366220
2021,2,11740640,성내1동,6267444
2021,2,11740650,성내2동,9073080
2021,2,11740660,성내3동,6622272
2021,2,11740685,길동,16052248
2021,2,11740690,둔촌1동,11070
2021,2,11740700,둔촌2동,6781009
2021,3,11110515,청운효자동,3595242
2021,3,11110530,사직동,3440717
2021,3,11110540,삼청동,876920
2021,3,11110550,부암동,1280876
2021,3,11110560,평창동,856614
2021,3,11110570,무악동,1974630
2021,3,11110580,교남동,3866282
2021,3,11110600,가회동,1223508
2021,3,11110615,종로1234가동,11499578
2021,3,11110630,종로56가동,6034691
2021,3,11110640,이화동,3490331
2021,3,11110650,혜화동,7727316
2021,3,11110670,창신1동,3060638
