연도,분기,행정동_코드,행정동_코드_명,총_직장_인구_수
2024,4,11320700,방학2동,424
2024,4,11320710,방학3동,1090
2024,4,11500630,방화1동,4242
2024,4,11500640,방화2동,1301
2024,4,11500641,방화3동,2019
2024,4,11305595,번1동,1944
2024,4,11305603,번2동,364
2024,4,11305608,번3동,262
2024,4,11170700,보광동,254
2024,4,11620525,보라매동,1644
2024,4,11290610,보문동,4757
2024,4,11110550,부암동,1509
2024,4,11410710,북가좌1동,537
2024,4,11410720,북가좌2동,1071
2024,4,11410555,북아현동,918
2024,4,11380520,불광1동,1769
2024,4,11380530,불광2동,2497
2024,4,11200550,사근동,438
2024,4,11590620,사당1동,3853
2024,4,11590630,사당2동,1640
2024,4,11590640,사당3동,1114
2024,4,11590650,사당4동,892
2024,4,11590651,사당5동,1558
2024,4,11110530,사직동,45215
2024,4,11305575,삼각산동,374
2024,4,11290555,삼선동,4986
2024,4,11680580,삼성1동,189339
2024,4,11680590,삼성2동,70662
2024,4,11620745,삼성동,880
2024,4,11305534,삼양동,115
2024,4,11710610,삼전동,4352
2024,4,11110540,삼청동,4210
2024,4,11350720,상계10동,413
2024,4,11350630,상계1동,3606
2024,4,11350640,상계2동,1731
2024,4,11350665,상계3?4동,500
2024,4,11350670,상계5동,1381
2024,4,11350695,상계6?7동,4965
2024,4,11350700,상계8동,561
2024,4,11350710,상계9동,1074
2024,4,11590530,상도1동,3543
2024,4,11590540,상도2동,1012
2024,4,11590550,상도3동,994
2024,4,11590560,상도4동,940
2024,4,11260580,상봉1동,1611
2024,4,11260590,상봉2동,4607
2024,4,11440740,상암동,16189
2024,4,11740520,상일동,1291
2024,4,11440655,서강동,3223
2024,4,11440660,서교동,25701
2024,4,11620665,서림동,1424
2024,4,11170690,서빙고동,10106
2024,4,11620645,서원동,2303
2024,4,11650510,서초1동,47656
2024,4,11650520,서초2동,66239
2024,4,11650530,서초3동,51852
2024,4,11650531,서초4동,40288
2024,4,11290810,석관동,1564
2024,4,11710600,석촌동,9531
2024,4,11740640,성내1동,13187
2024,4,11740650,성내2동,1852
2024,4,11740660,성내3동,3676
2024,4,11290525,성북동,20512
2024,4,11440720,성산1동,5565
2024,4,11440730,성산2동,1511
2024,4,11200650,성수1가1동,3325
2024,4,11200660,성수1가2동,8657
2024,4,11200670,성수2가1동,7660
2024,4,11200690,성수2가3동,31123
2024,4,11620565,성현동,1347
2024,4,11680700,세곡동,379
2024,4,11140520,소공동,92258
2024,4,11200720,송정동,748
2024,4,11305545,송중동,998
2024,4,11305555,송천동,388
2024,4,11710580,송파1동,10911
2024,4,11710590,송파2동,4268
2024,4,11530790,수궁동,1732
2024,4,11380650,수색동,176
2024,4,11680750,수서동,19403
2024,4,11305615,수유1동,944
2024,4,11305625,수유2동,1314
2024,4,11305635,수유3동,2732
2024,4,11110700,숭인1동,211
2024,4,11110710,숭인2동,1325
2024,4,11545670,시흥1동,4641
2024,4,11545680,시흥2동,1037
2024,4,11545690,시흥3동,1939
2024,4,11545700,시흥4동,1105
2024,4,11545710,시흥5동,961
2024,4,11560630,신길1동,1933
2024,4,11560650,신길3동,382
2024,4,11560660,신길4동,703
2024,4,11560670,신길5동,626
2024,4,11560680,신길6동,2010
2024,4,11560690,신길7동,2276
2024,4,11260680,신내1동,2688
2024,4,11260690,신내2동,1355
2024,4,11140650,신당5동,622
2024,4,11140615,신당동,4203
2024,4,11590670,신대방1동,3411
2024,4,11590680,신대방2동,11362
2024,4,11530510,신도림동,9248
2024,4,11620695,신림동,1310
2024,4,11380631,신사1동,1400
2024,4,11380632,신사2동,863
2024,4,11680510,신사동,27674
2024,4,11620685,신사동,3137
2024,4,11440630,신수동,3516
2024,4,11620655,신원동,398
2024,4,11470560,신월1동,2220
2024,4,11470570,신월2동,1994
2024,4,11470580,신월3동,1178
2024,4,11470590,신월4동,1153
2024,4,11470600,신월5동,1313
2024,4,11470610,신월6동,597
2024,4,11470611,신월7동,2610
2024,4,11470620,신정1동,12831
2024,4,11470630,신정2동,14182
2024,4,11470640,신정3동,2055
2024,4,11470650,신정4동,6204
2024,4,11470680,신정7동,349
2024,4,11410585,신촌동,1629
2024,4,11320660,쌍문1동,872
2024,4,11320670,쌍문2동,851
2024,4,11320680,쌍문3동,1058
2024,4,11320681,쌍문4동,265
2024,4,11440555,아현동,5852
2024,4,11290600,안암동,1916
2024,4,11740570,암사1동,3050
2024,4,11740580,암사2동,1552
2024,4,11680545,압구정동,50479
2024,4,11140635,약수동,13696
2024,4,11650651,양재1동,24087
2024,4,11650652,양재2동,33724
2024,4,11560610,양평1동,9722
2024,4,11560620,양평2동,14874
2024,4,11560540,여의동,250897
2024,4,11680640,역삼1동,202016
2024,4,11680650,역삼2동,55876
2024,4,11380625,역촌동,3452
2024,4,11440710,연남동,3795
2024,4,11410615,연희동,9207
2024,4,11440610,염리동,2245
2024,4,11500510,염창동,2625
2024,4,11560535,영등포동,14034
2024,4,11560515,영등포본동,3360
2024,4,11710570,오금동,21434
2024,4,11530770,오류1동,3372
2024,4,11530780,오류2동,1024
2024,4,11710566,오륜동,15658
2024,4,11200645,옥수동,3197
2024,4,11200520,왕십리2동,1287
2024,4,11200535,왕십리도선동,3005
2024,4,11440590,용강동,15056
2024,4,11200790,용답동,2556
2024,4,11170590,용문동,3079
2024,4,11170520,용산2가동,479
2024,4,11230536,용신동,18615
2024,4,11305645,우이동,1810
2024,4,11500615,우장산동,3048
2024,4,11170560,원효로1동,2961
2024,4,11170570,원효로2동,3004
2024,4,11350560,월계1동,1264
2024,4,11350570,월계2동,29
2024,4,11350580,월계3동,100
2024,4,11290715,월곡1동,1348
2024,4,11290725,월곡2동,4503
2024,4,11620605,은천동,1371
2024,4,11140605,을지로동,17430
2024,4,11200580,응봉동,542
2024,4,11380580,응암1동,2298
2024,4,11380590,응암2동,481
2024,4,11380600,응암3동,1446
2024,4,11230740,이문1동,1106
2024,4,11230750,이문2동,256
2024,4,11170630,이촌1동,5907
2024,4,11170640,이촌2동,2035
2024,4,11170650,이태원1동,18302
2024,4,11170660,이태원2동,875
2024,4,11110640,이화동,1632
2024,4,11305660,인수동,2893
2024,4,11620625,인헌동,1623
2024,4,11680730,일원1동,1822
2024,4,11215820,자양1동,11952
2024,4,11215830,자양2동,2506
2024,4,11215840,자양3동,1753
2024,4,11215847,자양4동,513
2024,4,11710670,잠실2동,4063
2024,4,11710680,잠실3동,38665
2024,4,11710690,잠실4동,4438
2024,4,11710710,잠실6동,83532
2024,4,11710650,잠실본동,12201
2024,4,11650540,잠원동,14890
2024,4,11230650,장안1동,10019
2024,4,11230660,장안2동,5320
2024,4,11290760,장위1동,394
2024,4,11290770,장위2동,608
2024,4,11290780,장위3동,275
2024,4,11710646,장지동,3961
2024,4,11140580,장충동,4450
2024,4,11230560,전농1동,308
2024,4,11230570,전농2동,713
2024,4,11290620,정릉1동,489
2024,4,11290630,정릉2동,1084
2024,4,11290640,정릉3동,281
2024,4,11290650,정릉4동,1020
2024,4,11230545,제기동,3687
2024,4,11620725,조원동,2688
2024,4,11110615,종로1?2?3?4가동,109733
2024,4,11110630,종로5?6가동,18962
2024,4,11290705,종암동,17974
2024,4,11350621,중계1동,1184
2024,4,11350625,중계2?3동,1194
2024,4,11350624,중계4동,1196
2024,4,11350619,중계본동,821
2024,4,11215740,중곡1동,3866
2024,4,11215750,중곡2동,2251
2024,4,11215760,중곡3동,515
2024,4,11215770,중곡4동,2743
2024,4,11140680,중림동,3863
2024,4,11620615,중앙동,1301
2024,4,11260600,중화1동,1094
2024,4,11260610,중화2동,361
2024,4,11380640,증산동,1939
2024,4,11380690,진관동,1216
2024,4,11320511,창1동,785
2024,4,11320512,창2동,1070
2024,4,11320513,창3동,491
2024,4,11320514,창4동,1820
2024,4,11320515,창5동,4983
2024,4,11110670,창신1동,1733
2024,4,11110680,창신2동,28
2024,4,11110690,창신3동,77
2024,4,11410520,천연동,1130
2024,4,11740600,천호1동,1673
2024,4,11740610,천호2동,2893
2024,4,11740620,천호3동,1173
2024,4,11140645,청구동,2178
2024,4,11680565,청담동,58171
2024,4,11230705,청량리동,2337
2024,4,11620595,청룡동,5147
2024,4,11620545,청림동,512
2024,4,11110515,청운효자동,5324
2024,4,11170555,청파동,3226
2024,4,11410565,충현동,11142
2024,4,11110560,평창동,14903
2024,4,11710510,풍납1동,651
2024,4,11710520,풍납2동,475
2024,4,11140570,필동,16151
2024,4,11350611,하계1동,994
2024,4,11170625,한강로동,58448
2024,4,11170685,한남동,45554
2024,4,11440680,합정동,4480
2024,4,11200560,행당1동,1709
2024,4,11200570,행당2동,3
2024,4,11620575,행운동,2409
2024,4,11110650,혜화동,4377
2024,4,11410660,홍은1동,3106
2024,4,11410685,홍은2동,1790
2024,4,11410620,홍제1동,1814
2024,4,11410655,홍제2동,334
2024,4,11410640,홍제3동,821
2024,4,11500540,화곡1동,3939
2024,4,11500550,화곡2동,1788
2024,4,11500560,화곡3동,2985
2024,4,11500570,화곡4동,2098
2024,4,11500591,화곡6동,6872
2024,4,11500593,화곡8동,1853
2024,4,11500590,화곡본동,2037
2024,4,11215710,화양동,872
2024,4,11140670,황학동,796
2024,4,11230710,회기동,51
2024,4,11140540,회현동,69985
2024,4,11170580,효창동,1419
2024,4,11170510,후암동,1885
2024,4,11230720,휘경1동,732
2024,4,11230730,휘경2동,1097
2024,4,11590605,흑석동,91
2025,1,11710631,가락1동,6121
2025,1,11710632,가락2동,6932
2025,1,11710620,가락본동,27617
2025,1,11530595,가리봉동,577
2025,1,11545510,가산동,106107
2025,1,11500603,가양1동,5314
2025,1,11500605,가양3동,265
2025,1,11110600,가회동,12996
2025,1,11380551,갈현1동,2238
2025,1,11380552,갈현2동,3191
2025,1,11740515,강일동,143
2025,1,11530740,개봉1동,5014
2025,1,11530750,개봉2동,7366
2025,1,11530760,개봉3동,2665
2025,1,11680660,개포1동,3433
2025,1,11680670,개포2동,8854
2025,1,11680690,개포4동,7242
2025,1,11710531,거여1동,2887
2025,1,11710532,거여2동,1556
2025,1,11740550,고덕1동,845
2025,1,11740560,고덕2동,1176
2025,1,11530720,고척1동,2091
2025,1,11530730,고척2동,1601
2025,1,11440565,공덕동,9286
2025,1,11350595,공릉1동,6065
2025,1,11350600,공릉2동,1031
2025,1,11500620,공항동,5425
2025,1,11215810,광장동,8850
2025,1,11140590,광희동,52971
2025,1,11110580,교남동,870
2025,1,11530530,구로2동,10594
2025,1,11530540,구로3동,62687
2025,1,11530550,구로4동,1298
2025,1,11530560,구로5동,12925
2025,1,11380560,구산동,1973
2025,1,11215850,구의1동,3506
2025,1,11215860,구의2동,2960
2025,1,11215870,구의3동,11355
2025,1,11215730,군자동,1002
2025,1,11200590,금호1가동,1732
2025,1,11200615,금호2?3가동,244
2025,1,11200620,금호4가동,507
2025,1,11740685,길동,9734
2025,1,11290660,길음1동,3772
2025,1,11290685,길음2동,303
2025,1,11620585,낙성대동,5994
2025,1,11620775,난곡동,981
2025,1,11620715,난향동,344
2025,1,11410690,남가좌1동,1312
2025,1,11410700,남가좌2동,1052
2025,1,11170530,남영동,18490
2025,1,11620630,남현동,3701
2025,1,11650660,내곡동,1371
2025,1,11590510,노량진1동,2833
2025,1,11590520,노량진2동,4249
2025,1,11380510,녹번동,4336
2025,1,11680521,논현1동,45242
2025,1,11680531,논현2동,57007
2025,1,11215780,능동,1414
2025,1,11140625,다산동,5877
2025,1,11230600,답십리1동,1750
2025,1,11230610,답십리2동,4714
2025,1,11560550,당산1동,8973
2025,1,11560560,당산2동,15502
2025,1,11560700,대림1동,1366
2025,1,11560710,대림2동,3597
2025,1,11560720,대림3동,4260
2025,1,11590660,대방동,7619
2025,1,11380570,대조동,1871
2025,1,11680600,대치1동,18463
2025,1,11680610,대치2동,102922
2025,1,11680630,대치4동,43704
2025,1,11620735,대학동,590
2025,1,11440600,대흥동,3405
2025,1,11680655,도곡1동,32403
2025,1,11680656,도곡2동,84833
2025,1,11560585,도림동,517
2025,1,11320521,도봉1동,1435
2025,1,11320522,도봉2동,1070
2025,1,11440585,도화동,13155
2025,1,11545610,독산1동,10617
2025,1,11545620,독산2동,1291
2025,1,11545630,독산3동,2738
2025,1,11545640,독산4동,1147
2025,1,11290580,돈암1동,228
2025,1,11290590,돈암2동,552
2025,1,11290575,동선동,2040
2025,1,11140665,동화동,1303
2025,1,11740700,둔촌2동,2489
2025,1,11500520,등촌1동,6016
2025,1,11500530,등촌2동,2781
2025,1,11500535,등촌3동,12234
2025,1,11200540,마장동,6924
2025,1,11710540,마천1동,586
2025,1,11710550,마천2동,1312
2025,1,11260660,망우3동,223
2025,1,11260655,망우본동,1426
2025,1,11440690,망원1동,3418
2025,1,11440700,망원2동,3947
2025,1,11260520,면목2동,737
2025,1,11260575,면목3?8동,1762
2025,1,11260540,면목4동,768
2025,1,11260550,면목5동,962
2025,1,11260570,면목7동,509
2025,1,11260565,면목본동,811
2025,1,11140550,명동,120704
2025,1,11740530,명일1동,3986
2025,1,11740540,명일2동,2834
2025,1,11470510,목1동,16732
2025,1,11470520,목2동,3311
2025,1,11470530,목3동,1687
2025,1,11470540,목4동,2148
2025,1,11470550,목5동,15114
2025,1,11110570,무악동,485
2025,1,11260620,묵1동,1165
2025,1,11260630,묵2동,1255
2025,1,11560605,문래동,65200
2025,1,11710641,문정1동,23872
2025,1,11710642,문정2동,78185
2025,1,11620765,미성동,2895
2025,1,11305535,미아동,602
2025,1,11650560,반포1동,8508
2025,1,11650570,반포2동,4018
2025,1,11650580,반포3동,3009
2025,1,11650581,반포4동,49942
2025,1,11650550,반포본동,5670
2025,1,11500611,발산1동,6493
2025,1,11650600,방배1동,17162
2025,1,11650610,방배2동,15603
2025,1,11650620,방배3동,13530
2025,1,11650621,방배4동,16097
2025,1,11650590,방배본동,20669
2025,1,11710561,방이1동,5978
2025,1,11710562,방이2동,40697
2025,1,11320690,방학1동,3898
2025,1,11320700,방학2동,424
2025,1,11320710,방학3동,1090
2025,1,11500630,방화1동,4242
2025,1,11500640,방화2동,1301
2025,1,11500641,방화3동,2019
2025,1,11305595,번1동,1944
2025,1,11305603,번2동,364
2025,1,11305608,번3동,262
2025,1,11170700,보광동,254
2025,1,11620525,보라매동,1644
2025,1,11290610,보문동,4757
2025,1,11110550,부암동,1509
2025,1,11410710,북가좌1동,537
2025,1,11410720,북가좌2동,1071
2025,1,11410555,북아현동,918
2025,1,11380520,불광1동,1769
2025,1,11380530,불광2동,2497
2025,1,11200550,사근동,438
2025,1,11590620,사당1동,3853
2025,1,11590630,사당2동,1640
2025,1,11590640,사당3동,1114
2025,1,11590650,사당4동,892
2025,1,11590651,사당5동,1558
2025,1,11110530,사직동,45215
2025,1,11305575,삼각산동,374
2025,1,11290555,삼선동,4986
2025,1,11680580,삼성1동,189339
2025,1,11680590,삼성2동,70662
2025,1,11620745,삼성동,880
2025,1,11305534,삼양동,115
2025,1,11710610,삼전동,4352
2025,1,11110540,삼청동,4210
2025,1,11350720,상계10동,413
2025,1,11350630,상계1동,3606
2025,1,11350640,상계2동,1731
2025,1,11350665,상계3?4동,500
2025,1,11350670,상계5동,1381
2025,1,11350695,상계6?7동,4965
2025,1,11350700,상계8동,561
2025,1,11350710,상계9동,1074
2025,1,11590530,상도1동,3543
2025,1,11590540,상도2동,1012
2025,1,11590550,상도3동,994
2025,1,11590560,상도4동,940
2025,1,11260580,상봉1동,1611
2025,1,11260590,상봉2동,4607
2025,1,11440740,상암동,16189
2025,1,11740520,상일동,1291
2025,1,11440655,서강동,3223
2025,1,11440660,서교동,25701
2025,1,11620665,서림동,1424
2025,1,11170690,서빙고동,10106
2025,1,11620645,서원동,2303
2025,1,11650510,서초1동,47656
2025,1,11650520,서초2동,66239
2025,1,11650530,서초3동,51852
2025,1,11650531,서초4동,40288
2025,1,11290810,석관동,1564
2025,1,11710600,석촌동,9531
2025,1,11740640,성내1동,13187
2025,1,11740650,성내2동,1852
2025,1,11740660,성내3동,3676
2025,1,11290525,성북동,20512
2025,1,11440720,성산1동,5565
2025,1,11440730,성산2동,1511
2025,1,11200650,성수1가1동,3325
2025,1,11200660,성수1가2동,8657
2025,1,11200670,성수2가1동,7660
2025,1,11200690,성수2가3동,31123
2025,1,11620565,성현동,1347
2025,1,11680700,세곡동,379
2025,1,11140520,소공동,92258
2025,1,11200720,송정동,748
2025,1,11305545,송중동,998
2025,1,11305555,송천동,388
2025,1,11710580,송파1동,10911
2025,1,11710590,송파2동,4268
2025,1,11530790,수궁동,1732
2025,1,11380650,수색동,176
2025,1,11680750,수서동,19403
2025,1,11305615,수유1동,944
2025,1,11305625,수유2동,1314
2025,1,11305635,수유3동,2732
2025,1,11110700,숭인1동,211
2025,1,11110710,숭인2동,1325
2025,1,11545670,시흥1동,4641
2025,1,11545680,시흥2동,1037
2025,1,11545690,시흥3동,1939
2025,1,11545700,시흥4동,1105
2025,1,11545710,시흥5동,961
2025,1,11560630,신길1동,1933
2025,1,11560650,신길3동,382
2025,1,11560660,신길4동,703
2025,1,11560670,신길5동,626
2025,1,11560680,신길6동,2010
2025,1,11560690,신길7동,2276
2025,1,11260680,신내1동,2688
2025,1,11260690,신내2동,1355
2025,1,11140650,신당5동,622
2025,1,11140615,신당동,4203
2025,1,11590670,신대방1동,3411
2025,1,11590680,신대방2동,11362
2025,1,11530510,신도림동,9248
2025,1,11620695,신림동,1310
2025,1,11380631,신사1동,1400
2025,1,11380632,신사2동,863
2025,1,11680510,신사동,27674
2025,1,11620685,신사동,3137
2025,1,11440630,신수동,3516
2025,1,11620655,신원동,398
2025,1,11470560,신월1동,2220
2025,1,11470570,신월2동,1994
2025,1,11470580,신월3동,1178
2025,1,11470590,신월4동,1153
2025,1,11470600,신월5동,1313
2025,1,11470610,신월6동,597
2025,1,11470611,신월7동,2610
2025,1,11470620,신정1동,12831
2025,1,11470630,신정2동,14182
2025,1,11470640,신정3동,2055
2025,1,11470650,신정4동,6204
2025,1,11470680,신정7동,349
