연도,분기,행정동_코드,행정동_코드_명,점포_수,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2025,1,11620665,서림동,656,723,15,31,67
2025,1,11620685,신사동,1073,1176,23,35,103
2025,1,11620695,신림동,1564,1734,34,67,170
2025,1,11620715,난향동,303,326,4,11,23
2025,1,11620725,조원동,1220,1338,25,45,118
2025,1,11620735,대학동,1098,1247,31,36,149
2025,1,11620745,삼성동,574,595,3,12,21
2025,1,11620765,미성동,998,1106,17,52,108
2025,1,11620775,난곡동,577,642,12,24,65
2025,1,11650510,서초1동,2994,3218,44,82,224
2025,1,11650520,서초2동,3812,4090,63,93,278
2025,1,11650530,서초3동,6819,7203,108,159,384
2025,1,11650531,서초4동,3167,3379,61,59,212
2025,1,11650540,잠원동,1817,1944,33,54,127
2025,1,11650550,반포본동,370,379,1,7,9
2025,1,11650560,반포1동,1677,1805,33,60,128
2025,1,11650570,반포2동,453,494,10,14,41
2025,1,11650580,반포3동,1093,1172,15,37,79
2025,1,11650581,반포4동,3093,3401,24,57,308
2025,1,11650590,방배본동,1312,1397,22,25,85
2025,1,11650600,방배1동,1325,1466,37,35,141
2025,1,11650610,방배2동,1360,1484,25,31,124
2025,1,11650620,방배3동,684,731,12,10,47
2025,1,11650621,방배4동,1800,1926,28,45,126
2025,1,11650651,양재1동,2720,2970,34,69,250
2025,1,11650652,양재2동,3414,3619,53,90,205
2025,1,11650660,내곡동,888,942,7,17,54
2025,1,11680510,신사동,4047,4311,97,138,264
2025,1,11680521,논현1동,4183,4472,76,113,289
2025,1,11680531,논현2동,4546,4888,95,155,342
2025,1,11680545,압구정동,4380,4610,77,131,230
2025,1,11680565,청담동,4433,4634,76,106,201
2025,1,11680580,삼성1동,3561,3854,39,101,293
2025,1,11680590,삼성2동,2997,3223,61,108,226
2025,1,11680600,대치1동,1039,1149,19,28,110
2025,1,11680610,대치2동,2939,3196,48,88,257
2025,1,11680630,대치4동,3786,4159,100,116,373
2025,1,11680640,역삼1동,11192,12114,191,337,922
2025,1,11680650,역삼2동,3092,3308,56,104,216
2025,1,11680655,도곡1동,1304,1423,19,32,119
2025,1,11680656,도곡2동,1512,1619,19,33,107
2025,1,11680660,개포1동,197,205,5,4,8
2025,1,11680670,개포2동,951,1050,24,23,99
2025,1,11680690,개포4동,1467,1569,29,41,102
2025,1,11680700,세곡동,1254,1414,27,40,160
2025,1,11680720,일원본동,414,461,2,12,47
2025,1,11680730,일원1동,691,783,11,10,92
2025,1,11680740,일원2동,413,445,3,24,32
2025,1,11680750,수서동,781,886,14,21,105
2025,1,11710510,풍납1동,429,463,11,24,34
2025,1,11710520,풍납2동,789,861,15,38,72
2025,1,11710531,거여1동,560,609,8,13,49
2025,1,11710532,거여2동,683,777,12,16,94
2025,1,11710540,마천1동,592,630,5,35,38
2025,1,11710550,마천2동,880,955,19,30,75
2025,1,11710561,방이1동,1145,1262,27,37,117
2025,1,11710562,방이2동,2497,2751,48,92,254
2025,1,11710566,오륜동,433,496,9,13,63
2025,1,11710570,오금동,1689,1808,28,55,119
2025,1,11710580,송파1동,1850,2015,46,61,165
2025,1,11710590,송파2동,815,907,19,31,92
2025,1,11710600,석촌동,2375,2608,52,93,233
2025,1,11710610,삼전동,1557,1728,38,67,171
2025,1,11710620,가락본동,2405,2634,52,106,229
2025,1,11710631,가락1동,3477,3552,33,54,75
2025,1,11710632,가락2동,1514,1657,33,53,143
2025,1,11710641,문정1동,1122,1208,19,28,86
2025,1,11710642,문정2동,5782,6256,87,148,474
2025,1,11710646,장지동,938,1031,27,35,93
2025,1,11710647,위례동,906,1089,36,48,183
2025,1,11710650,잠실본동,2765,3116,79,106,351
2025,1,11710670,잠실2동,846,946,17,29,100
2025,1,11710680,잠실3동,1585,1739,16,42,154
2025,1,11710690,잠실4동,330,377,7,23,47
2025,1,11710710,잠실6동,1682,1899,23,54,217
2025,1,11710720,잠실7동,185,195,0,3,10
2025,1,11740515,강일동,837,991,35,35,154
2025,1,11740520,상일동,878,984,35,33,106
2025,1,11740530,명일1동,1516,1672,28,67,156
2025,1,11740540,명일2동,986,1129,22,46,143
2025,1,11740550,고덕1동,543,615,7,20,72
2025,1,11740560,고덕2동,848,981,35,41,133
2025,1,11740570,암사1동,1284,1406,31,40,122
2025,1,11740580,암사2동,632,705,13,21,73
2025,1,11740590,암사3동,538,591,13,17,53
2025,1,11740600,천호1동,1061,1170,23,36,109
2025,1,11740610,천호2동,2956,3237,50,76,281
2025,1,11740620,천호3동,1413,1557,29,52,144
2025,1,11740640,성내1동,1231,1353,26,38,122
2025,1,11740650,성내2동,1426,1551,42,41,125
2025,1,11740660,성내3동,1886,2054,46,62,168
2025,1,11740685,길동,2779,3052,49,100,273
2025,1,11740690,둔촌1동,90,115,84,3,25
2025,1,11740700,둔촌2동,1073,1159,18,23,86
2025,2,11110515,청운효자동,905,936,21,17,31
2025,2,11110530,사직동,2667,2871,53,41,204
2025,2,11110540,삼청동,707,752,17,14,45
2025,2,11110550,부암동,436,467,8,9,31
2025,2,11110560,평창동,632,674,14,9,42
2025,2,11110570,무악동,171,191,7,3,20
2025,2,11110580,교남동,302,377,7,11,75
2025,2,11110600,가회동,619,660,19,17,41
2025,2,11110615,종로1?2?3?4가동,9921,10446,177,168,525
2025,2,11110630,종로5?6가동,1887,1984,34,34,97
2025,2,11110640,이화동,670,804,15,20,134
2025,2,11110650,혜화동,1341,1541,37,38,200
2025,2,11110670,창신1동,1560,1608,35,38,48
2025,2,11110680,창신2동,355,375,8,11,20
2025,2,11110690,창신3동,159,174,0,6,15
2025,2,11110700,숭인1동,260,287,5,4,27
2025,2,11110710,숭인2동,828,903,18,25,75
2025,2,11140520,소공동,2720,2977,36,58,257
2025,2,11140540,회현동,4763,4999,61,76,236
2025,2,11140550,명동,4252,4764,98,77,512
2025,2,11140570,필동,1154,1283,35,26,129
2025,2,11140580,장충동,485,523,3,12,38
2025,2,11140590,광희동,4971,5206,56,94,235
2025,2,11140605,을지로동,2845,2976,44,51,131
2025,2,11140615,신당동,10401,10521,34,235,120
2025,2,11140625,다산동,818,893,22,15,75
2025,2,11140635,약수동,636,691,9,16,55
2025,2,11140645,청구동,455,486,5,25,31
2025,2,11140650,신당5동,725,781,27,19,56
2025,2,11140665,동화동,525,563,13,10,38
2025,2,11140670,황학동,1320,1408,22,25,88
2025,2,11140680,중림동,639,707,14,15,68
2025,2,11170510,후암동,814,873,20,21,59
2025,2,11170520,용산2가동,589,634,28,28,45
2025,2,11170530,남영동,1185,1352,26,31,167
2025,2,11170555,청파동,1171,1336,27,27,165
2025,2,11170560,원효로1동,1568,1649,22,27,81
2025,2,11170570,원효로2동,851,903,3,15,52
2025,2,11170580,효창동,331,360,10,8,29
2025,2,11170590,용문동,519,565,11,19,46
2025,2,11170625,한강로동,4882,5225,80,107,343
2025,2,11170630,이촌1동,749,815,5,9,66
2025,2,11170640,이촌2동,280,300,2,9,20
2025,2,11170650,이태원1동,1551,1642,39,58,91
2025,2,11170660,이태원2동,819,857,17,21,38
2025,2,11170685,한남동,2287,2411,55,51,124
2025,2,11170690,서빙고동,350,379,5,6,29
2025,2,11170700,보광동,567,599,7,22,32
2025,2,11200520,왕십리2동,542,600,15,18,58
2025,2,11200535,왕십리도선동,1771,1952,37,61,181
2025,2,11200540,마장동,2253,2307,16,37,54
2025,2,11200550,사근동,697,854,17,20,157
2025,2,11200560,행당1동,1098,1244,24,27,146
2025,2,11200570,행당2동,502,570,13,16,68
2025,2,11200580,응봉동,269,291,7,6,22
2025,2,11200590,금호1가동,421,463,8,8,42
2025,2,11200615,금호2?3가동,810,895,18,27,85
2025,2,11200620,금호4가동,524,584,7,18,60
2025,2,11200645,옥수동,818,908,20,16,90
2025,2,11200650,성수1가1동,1101,1180,34,32,79
2025,2,11200660,성수1가2동,2060,2190,73,77,130
2025,2,11200670,성수2가1동,1532,1628,53,45,96
2025,2,11200690,성수2가3동,3092,3299,78,80,207
2025,2,11200720,송정동,465,481,11,12,16
2025,2,11200790,용답동,1169,1239,22,22,70
2025,2,11215710,화양동,2117,2457,71,82,340
2025,2,11215730,군자동,1271,1423,41,40,152
2025,2,11215740,중곡1동,1177,1244,33,38,67
2025,2,11215750,중곡2동,1174,1260,28,20,86
2025,2,11215760,중곡3동,803,887,18,19,84
2025,2,11215770,중곡4동,995,1076,27,38,81
2025,2,11215780,능동,615,690,12,24,75
2025,2,11215810,광장동,1036,1151,18,24,115
2025,2,11215820,자양1동,1235,1360,28,29,125
2025,2,11215830,자양2동,1054,1151,91,19,97
2025,2,11215840,자양3동,1213,1359,10,20,146
2025,2,11215847,자양4동,1482,1597,50,43,115
2025,2,11215850,구의1동,1389,1522,33,45,133
2025,2,11215860,구의2동,943,1041,21,30,98
2025,2,11215870,구의3동,2238,2453,36,54,215
2025,2,11230536,용신동,2608,2826,41,60,218
2025,2,11230545,제기동,3059,3134,62,82,75
2025,2,11230560,전농1동,1939,2151,49,62,212
2025,2,11230570,전농2동,589,667,5,17,78
2025,2,11230600,답십리1동,1143,1264,25,31,121
2025,2,11230610,답십리2동,1617,1696,29,36,79
2025,2,11230650,장안1동,2580,2815,47,79,235
2025,2,11230660,장안2동,1963,2196,53,77,233
2025,2,11230705,청량리동,1100,1161,16,33,61
2025,2,11230710,회기동,908,1045,29,35,137
2025,2,11230720,휘경1동,676,752,17,28,76
2025,2,11230730,휘경2동,553,621,11,18,68
2025,2,11230740,이문1동,880,1013,41,42,133
2025,2,11230750,이문2동,448,485,10,19,37
2025,2,11260520,면목2동,1066,1138,26,29,72
2025,2,11260540,면목4동,541,585,12,29,44
2025,2,11260550,면목5동,442,483,8,9,41
2025,2,11260565,면목본동,1563,1676,34,53,113
2025,2,11260570,면목7동,930,998,23,29,68
2025,2,11260575,면목3?8동,1308,1433,39,46,125
2025,2,11260580,상봉1동,830,934,22,19,104
2025,2,11260590,상봉2동,1650,1825,57,53,175
2025,2,11260600,중화1동,610,662,12,18,52
2025,2,11260610,중화2동,1202,1304,26,39,102
2025,2,11260620,묵1동,1045,1159,39,38,114
2025,2,11260630,묵2동,901,968,27,38,67
2025,2,11260655,망우본동,1896,2116,52,67,220
2025,2,11260660,망우3동,512,551,8,17,39
2025,2,11260680,신내1동,1219,1383,22,30,164
2025,2,11260690,신내2동,690,784,13,23,94
2025,2,11290525,성북동,981,1036,15,26,55
2025,2,11290555,삼선동,1439,1552,43,61,113
2025,2,11290575,동선동,1719,1963,64,68,244
2025,2,11290580,돈암1동,347,368,4,13,21
2025,2,11290590,돈암2동,434,476,8,14,42
2025,2,11290600,안암동,998,1216,25,17,218
2025,2,11290610,보문동,717,773,16,19,56
2025,2,11290620,정릉1동,547,601,12,8,54
2025,2,11290630,정릉2동,635,712,18,16,77
2025,2,11290640,정릉3동,479,523,6,13,44
2025,2,11290650,정릉4동,631,700,16,17,69
2025,2,11290660,길음1동,901,1029,22,33,128
2025,2,11290685,길음2동,1092,1203,23,32,111
2025,2,11290705,종암동,1280,1428,27,29,148
2025,2,11290715,월곡1동,837,933,13,20,96
2025,2,11290725,월곡2동,981,1125,27,32,144
2025,2,11290760,장위1동,655,716,15,22,61
2025,2,11290770,장위2동,665,704,13,15,39
2025,2,11290780,장위3동,389,442,15,16,53
2025,2,11290810,석관동,1302,1446,30,37,144
2025,2,11305534,삼양동,638,702,29,24,64
2025,2,11305535,미아동,1165,1280,31,39,115
2025,2,11305545,송중동,1586,1783,50,65,197
2025,2,11305555,송천동,1199,1311,25,51,112
2025,2,11305575,삼각산동,694,783,15,21,89
2025,2,11305595,번1동,1224,1349,32,53,125
2025,2,11305603,번2동,304,326,3,9,22
2025,2,11305608,번3동,359,404,8,13,45
2025,2,11305615,수유1동,1004,1068,30,30,64
2025,2,11305625,수유2동,835,897,20,30,62
2025,2,11305635,수유3동,1988,2207,71,89,219
2025,2,11305645,우이동,759,826,13,27,67
2025,2,11305660,인수동,944,1022,22,27,78
2025,2,11320511,창1동,723,797,14,26,74
2025,2,11320512,창2동,847,912,16,25,65
2025,2,11320513,창3동,565,614,6,14,49
2025,2,11320514,창4동,941,1055,42,21,114
2025,2,11320515,창5동,1865,2013,595,26,148
2025,2,11320521,도봉1동,1012,1113,26,43,101
2025,2,11320522,도봉2동,897,956,19,18,59
2025,2,11320660,쌍문1동,514,568,11,14,54
2025,2,11320670,쌍문2동,869,961,19,24,92
2025,2,11320680,쌍문3동,697,771,17,26,74
2025,2,11320681,쌍문4동,410,459,7,15,49
2025,2,11320690,방학1동,1591,1790,32,55,199
2025,2,11320700,방학2동,720,768,18,21,48
2025,2,11320710,방학3동,492,544,12,10,52
2025,2,11350560,월계1동,909,1053,22,31,144
2025,2,11350570,월계2동,466,520,12,10,54
2025,2,11350580,월계3동,592,673,10,17,81
2025,2,11350595,공릉1동,2043,2280,54,63,237
2025,2,11350600,공릉2동,1298,1510,35,42,212
2025,2,11350611,하계1동,720,817,16,23,97
2025,2,11350612,하계2동,280,306,4,7,26
2025,2,11350619,중계본동,1097,1199,20,33,102
2025,2,11350621,중계1동,839,985,31,37,146
2025,2,11350624,중계4동,791,881,19,21,90
2025,2,11350625,중계2?3동,1052,1177,10,26,125
2025,2,11350630,상계1동,1304,1464,26,39,160
2025,2,11350640,상계2동,2428,2692,84,93,264
2025,2,11350665,상계3?4동,865,917,18,21,52
2025,2,11350670,상계5동,1196,1273,35,44,77
2025,2,11350695,상계6?7동,1450,1647,41,45,197
2025,2,11350700,상계8동,380,423,11,12,43
2025,2,11350710,상계9동,427,471,11,10,44
2025,2,11350720,상계10동,356,392,9,5,36
2025,2,11380510,녹번동,1248,1372,31,31,124
2025,2,11380520,불광1동,1182,1319,22,35,137
2025,2,11380530,불광2동,1019,1079,17,32,60
2025,2,11380551,갈현1동,1072,1181,27,46,109
2025,2,11380552,갈현2동,1289,1424,30,46,135
2025,2,11380560,구산동,805,877,24,23,72
2025,2,11380570,대조동,2095,2287,62,53,192
2025,2,11380580,응암1동,1348,1536,19,33,188
2025,2,11380590,응암2동,611,672,13,33,61
2025,2,11380600,응암3동,1413,1530,40,44,117
2025,2,11380625,역촌동,1806,2002,54,80,196
2025,2,11380631,신사1동,898,993,16,26,95
2025,2,11380632,신사2동,529,565,10,13,36
2025,2,11380640,증산동,610,664,16,16,54
2025,2,11380650,수색동,449,502,11,13,53
2025,2,11380690,진관동,1838,2132,54,61,294
2025,2,11410520,천연동,571,629,13,13,58
2025,2,11410555,북아현동,607,675,11,17,68
2025,2,11410565,충현동,1094,1208,19,35,114
2025,2,11410585,신촌동,3286,3793,108,92,507
2025,2,11410615,연희동,1866,2001,53,44,135
2025,2,11410620,홍제1동,686,777,17,16,91
2025,2,11410640,홍제3동,807,879,25,19,72
2025,2,11410655,홍제2동,408,453,13,15,45
2025,2,11410660,홍은1동,663,721,12,21,58
2025,2,11410685,홍은2동,791,889,16,31,98
2025,2,11410690,남가좌1동,562,634,15,12,72
2025,2,11410700,남가좌2동,1092,1255,32,23,163
2025,2,11410710,북가좌1동,399,452,6,13,53
2025,2,11410720,북가좌2동,1052,1172,30,33,120
2025,2,11440555,아현동,1273,1403,33,23,130
2025,2,11440565,공덕동,1765,1920,36,39,155
2025,2,11440585,도화동,1371,1526,40,53,155
2025,2,11440590,용강동,1597,1755,39,29,158
2025,2,11440600,대흥동,1290,1435,33,40,145
2025,2,11440610,염리동,667,754,24,26,87
2025,2,11440630,신수동,1009,1081,20,22,72
2025,2,11440655,서강동,1599,1742,51,58,143
2025,2,11440660,서교동,8122,8856,264,271,734
2025,2,11440680,합정동,1937,2083,57,47,146
2025,2,11440690,망원1동,1691,1801,74,67,110
2025,2,11440700,망원2동,1109,1193,21,35,84
2025,2,11440710,연남동,2303,2390,89,81,87
2025,2,11440720,성산1동,1084,1159,35,31,75
2025,2,11440730,성산2동,1396,1539,30,37,143
2025,2,11440740,상암동,1729,2062,53,68,333
2025,2,11470510,목1동,2591,2940,52,52,349
2025,2,11470520,목2동,963,1052,21,17,89
2025,2,11470530,목3동,1056,1145,29,26,89
2025,2,11470540,목4동,1105,1210,27,36,105
2025,2,11470550,목5동,1460,1646,36,48,186
2025,2,11470560,신월1동,1030,1099,28,29,69
2025,2,11470570,신월2동,630,679,16,18,49
2025,2,11470580,신월3동,503,554,10,12,51
2025,2,11470590,신월4동,663,730,16,18,67
2025,2,11470600,신월5동,555,605,17,24,50
2025,2,11470610,신월6동,493,547,14,17,54
2025,2,11470611,신월7동,648,690,4,20,42
2025,2,11470620,신정1동,1001,1102,19,25,101
2025,2,11470630,신정2동,912,998,22,27,86
2025,2,11470640,신정3동,1024,1182,27,27,158
2025,2,11470650,신정4동,2375,2552,73,78,177
2025,2,11470670,신정6동,629,695,18,24,66
2025,2,11470680,신정7동,761,860,21,22,99
2025,2,11500510,염창동,1322,1510,42,30,188
2025,2,11500520,등촌1동,1374,1565,54,41,191
2025,2,11500530,등촌2동,505,564,13,15,59
2025,2,11500535,등촌3동,1782,1981,36,63,199
2025,2,11500540,화곡1동,2171,2404,75,79,233
2025,2,11500550,화곡2동,572,613,23,22,41
2025,2,11500560,화곡3동,955,1096,30,31,141
2025,2,11500570,화곡4동,1073,1168,29,43,95
2025,2,11500590,화곡본동,1075,1181,22,40,106
2025,2,11500591,화곡6동,1233,1387,34,61,154
2025,2,11500593,화곡8동,966,1071,33,37,105
2025,2,11500603,가양1동,4698,5284,200,161,586
2025,2,11500604,가양2동,392,441,5,17,49
2025,2,11500605,가양3동,334,364,7,6,30
2025,2,11500611,발산1동,3746,4057,111,114,311
2025,2,11500615,우장산동,1263,1409,38,43,146
2025,2,11500620,공항동,1292,1440,31,42,148
2025,2,11500630,방화1동,1855,2073,66,81,218
2025,2,11500640,방화2동,1451,1593,31,41,142
2025,2,11500641,방화3동,501,550,13,12,49
2025,2,11530510,신도림동,1711,1931,28,39,220
2025,2,11530520,구로1동,510,559,11,14,49
2025,2,11530530,구로2동,4777,4899,40,72,122
2025,2,11530540,구로3동,3479,3920,75,102,441
2025,2,11530550,구로4동,1569,1661,37,38,92
2025,2,11530560,구로5동,2585,2832,52,74,247
2025,2,11530595,가리봉동,734,757,15,23,23
2025,2,11530720,고척1동,1234,1393,23,44,159
2025,2,11530730,고척2동,1017,1102,20,33,85
2025,2,11530740,개봉1동,1179,1296,23,34,117
2025,2,11530750,개봉2동,726,834,18,26,108
2025,2,11530760,개봉3동,658,729,14,13,71
2025,2,11530770,오류1동,869,951,17,22,82
2025,2,11530780,오류2동,967,1094,20,32,127
2025,2,11530790,수궁동,634,703,18,11,69
2025,2,11530800,항동,367,439,21,16,72
2025,2,11545510,가산동,8084,8780,143,180,696
2025,2,11545610,독산1동,2274,2542,45,66,268
2025,2,11545620,독산2동,681,761,22,29,80
2025,2,11545630,독산3동,1252,1344,25,47,92
2025,2,11545640,독산4동,610,672,14,22,62
2025,2,11545670,시흥1동,2056,2283,57,59,227
2025,2,11545680,시흥2동,359,397,6,11,38
2025,2,11545690,시흥3동,948,985,15,11,37
2025,2,11545700,시흥4동,437,469,9,8,32
2025,2,11545710,시흥5동,706,781,16,19,75
2025,2,11560515,영등포본동,1227,1348,13,40,121
2025,2,11560535,영등포동,3776,4183,88,103,407
2025,2,11560540,여의동,5173,5800,111,140,627
2025,2,11560550,당산1동,2471,2661,63,74,190
2025,2,11560560,당산2동,1777,1985,51,51,208
2025,2,11560585,도림동,699,758,12,15,59
2025,2,11560605,문래동,2681,2911,56,76,230
2025,2,11560610,양평1동,1231,1347,33,32,116
2025,2,11560620,양평2동,1453,1593,41,45,140
2025,2,11560630,신길1동,799,874,17,16,75
2025,2,11560650,신길3동,711,763,20,20,52
2025,2,11560660,신길4동,346,387,9,8,41
2025,2,11560670,신길5동,296,328,5,11,32
2025,2,11560680,신길6동,951,1053,28,26,102
2025,2,11560690,신길7동,475,534,19,26,59
2025,2,11560700,대림1동,710,788,12,24,78
2025,2,11560710,대림2동,1216,1271,27,55,55
2025,2,11560720,대림3동,1438,1523,30,41,85
2025,2,11590510,노량진1동,1383,1576,41,46,193
2025,2,11590520,노량진2동,1411,1468,15,29,57
2025,2,11590530,상도1동,1382,1599,29,35,217
2025,2,11590540,상도2동,1043,1173,18,21,130
2025,2,11590550,상도3동,722,793,20,25,71
2025,2,11590560,상도4동,723,798,15,21,75
2025,2,11590605,흑석동,1161,1330,30,34,169
2025,2,11590620,사당1동,1484,1625,41,37,141
2025,2,11590630,사당2동,1355,1515,33,49,160
2025,2,11590640,사당3동,678,745,13,16,67
2025,2,11590650,사당4동,512,566,12,23,54
2025,2,11590651,사당5동,348,387,9,16,39
2025,2,11590660,대방동,1293,1449,22,35,156
2025,2,11590670,신대방1동,806,876,10,18,70
2025,2,11590680,신대방2동,956,1099,27,35,143
2025,2,11620525,보라매동,1194,1295,29,25,101
2025,2,11620545,청림동,372,402,7,14,30
2025,2,11620565,성현동,571,628,11,22,57
