연도,분기,NM,행정동_코드,전체,1층,1층외,영역_면적
2021,2,오류1동,11530770,100023,133962,66083,727414
2021,2,오류2동,11530780,99348,140224,58473,3061018
2021,2,오륜동,11710566,236619,291072,182165,3085088
2021,2,옥수동,11200645,145080,165703,124458,1922027
2021,2,왕십리2동,11200520,106230,135963,76498,372425
2021,2,왕십리도선동,11200535,112381,127693,97070,710285
2021,2,용강동,11440590,135703,173653,97754,790602
2021,2,용답동,11200790,91723,126549,56897,2377148
2021,2,용문동,11170590,121588,136773,106403,277531
2021,2,용산2가동,11170520,112788,121736,103840,1966853
2021,2,용신동,11230536,84810,102833,66787,1618399
2021,2,우이동,11305645,59371,84924,33819,10587752
2021,2,우장산동,11500615,106894,127674,86114,1261588
2021,2,원효로1동,11170560,103414,129151,77676,589017
2021,2,원효로2동,11170570,93087,107029,79145,708975
2021,2,월계1동,11350560,81300,113484,49117,1107461
2021,2,월계2동,11350570,77101,94800,59401,2004785
2021,2,월계3동,11350580,132872,179814,85931,1168283
2021,2,월곡1동,11290715,86112,106061,66164,801757
2021,2,월곡2동,11290725,82504,107290,57718,1364901
2021,2,위례동,11710647,159349,212801,105897,2537372
2021,2,은천동,11620605,93948,129503,58392,776212
2021,2,을지로동,11140605,143602,188229,98976,611524
2021,2,응봉동,11200580,121365,113097,129634,553662
2021,2,응암1동,11380580,86338,106558,66119,1109863
2021,2,응암2동,11380590,109239,129260,89217,755247
2021,2,응암3동,11380600,77607,107245,47969,752773
2021,2,이문1동,11230740,92252,125090,59414,1039602
2021,2,이문2동,11230750,76766,80765,72767,723890
2021,2,이촌1동,11170630,192086,237561,146610,2872767
2021,2,이촌2동,11170640,64040,64040,,1205543
2021,2,이태원1동,11170650,171695,196062,147327,582899
2021,2,이태원2동,11170660,146542,193346,99738,874243
2021,2,이화동,11110640,117980,151515,84446,782395
2021,2,인수동,11305660,55175,74129,36220,2998011
2021,2,인헌동,11620625,102817,145404,60230,1089078
2021,2,일원1동,11680730,85860,123485,48235,953471
2021,2,일원2동,11680740,153636,222181,85091,1300290
2021,2,일원본동,11680720,146591,188654,104527,2354625
2021,2,자양1동,11215820,103461,125769,81154,568868
2021,2,자양2동,11215830,79460,91731,67189,1657523
2021,2,자양3동,11215840,88138,111940,64336,1196419
2021,2,자양4동,11215847,102612,137902,67321,1180023
2021,2,잠실2동,11710670,329704,429547,229861,2686850
2021,2,잠실3동,11710680,242569,284435,200703,1542643
2021,2,잠실4동,11710690,203698,,203698,780204
2021,2,잠실6동,11710710,171573,205314,137831,1508001
2021,2,잠실7동,11710720,,,,723486
2021,2,잠실본동,11710650,161156,176905,145408,1028997
2021,2,잠원동,11650540,125242,143228,107256,1756867
2021,2,장안1동,11230650,80948,105719,56177,1342167
2021,2,장안2동,11230660,87362,112909,61815,996640
2021,2,장위1동,11290760,45798,58523,33073,708546
2021,2,장위2동,11290770,78644,100166,57122,679894
2021,2,장위3동,11290780,113539,152755,74324,652601
2021,2,장지동,11710646,148340,177166,119513,1278355
2021,2,장충동,11140580,109331,123599,95064,1017925
2021,2,전농1동,11230560,87016,106517,67515,1126695
2021,2,전농2동,11230570,82130,100699,63561,977568
2021,2,정릉1동,11290620,83889,87692,80085,412365
2021,2,정릉2동,11290630,84503,102610,66396,1094889
2021,2,정릉3동,11290640,77931,97941,57922,3327126
2021,2,정릉4동,11290650,84897,111414,58380,3570914
2021,2,제기동,11230545,111433,139190,83677,1181705
2021,2,조원동,11620725,78159,105194,51123,666607
2021,2,종로1234가동,11110615,176594,234320,118867,2417171
2021,2,종로56가동,11110630,235530,233290,237770,603167
2021,2,종암동,11290705,77297,99877,54718,1404527
2021,2,중계1동,11350621,116014,158210,73818,623451
2021,2,중계23동,11350625,122491,175498,69485,919083
2021,2,중계4동,11350624,94435,139870,49000,1519449
2021,2,중계본동,11350619,97389,125211,69567,2183234
2021,2,중곡1동,11215740,75609,101437,49780,614505
2021,2,중곡2동,11215750,73275,91441,55109,545542
2021,2,중곡3동,11215760,83586,109395,57777,601866
2021,2,중곡4동,11215770,88018,104909,71127,2313468
2021,2,중림동,11140680,137054,128607,145502,484384
2021,2,중앙동,11620615,95171,114249,76093,384728
2021,2,중화1동,11260600,86062,86160,85963,641493
2021,2,중화2동,11260610,87632,113409,61856,1016955
2021,2,증산동,11380640,76484,99759,53208,807409
2021,2,진관동,11380690,115449,141215,89684,11565110
2021,2,창1동,11320511,93086,118294,67878,1122171
2021,2,창2동,11320512,60959,87419,34498,654442
2021,2,창3동,11320513,56115,71093,41138,655485
2021,2,창4동,11320514,121059,174638,67481,1140172
2021,2,창5동,11320515,93010,127249,58771,701480
2021,2,창신1동,11110670,151775,187389,116162,305337
2021,2,창신2동,11110680,99767,121933,77601,257323
2021,2,창신3동,11110690,85268,101993,68543,216835
2021,2,천연동,11410520,105770,146613,64926,982817
2021,2,천호1동,11740600,77678,96226,59131,668998
2021,2,천호2동,11740610,99664,133055,66273,1850853
2021,2,천호3동,11740620,97994,129419,66569,561872
2021,2,청구동,11140645,83521,79413,87629,342571
2021,2,청담동,11680565,154486,185310,123662,2329217
2021,2,청량리동,11230705,83864,112935,54792,1204398
2021,2,청룡동,11620595,112446,134917,89976,1195604
2021,2,청림동,11620545,95823,83870,107775,297155
2021,2,청운효자동,11110515,125839,163704,87974,2568432
2021,2,청파동,11170555,107530,130149,84911,886225
2021,2,충현동,11410565,101897,120868,82926,1116001
2021,2,평창동,11110560,82671,89499,75844,8947328
2021,2,풍납1동,11710510,140306,181350,99262,1075294
2021,2,풍납2동,11710520,125288,146209,104367,2564554
2021,2,필동,11140570,126996,174324,79667,1464686
2021,2,하계1동,11350611,73964,84527,63401,1527061
2021,2,하계2동,11350612,104486,117962,91011,500023
2021,2,한강로동,11170625,116539,130439,102638,2869816
2021,2,한남동,11170685,119570,145568,93572,3031897
2021,2,합정동,11440680,126439,143726,109153,1712389
2021,2,항동,11530800,,,,1446941
2021,2,행당1동,11200560,115523,131768,99278,573566
2021,2,행당2동,11200570,126503,143003,110003,457669
2021,2,행운동,11620575,108429,126507,90351,718235
2021,2,혜화동,11110650,111423,138539,84306,1132421
2021,2,홍은1동,11410660,75256,77759,72752,1615140
2021,2,홍은2동,11410685,77613,104492,50733,2075085
2021,2,홍제1동,11410620,106190,128383,83997,1235632
2021,2,홍제2동,11410655,121225,170894,71556,699978
2021,2,홍제3동,11410640,80574,108311,52837,1192508
2021,2,화곡1동,11500540,89573,110215,68931,1197746
2021,2,화곡2동,11500550,70761,89411,52110,454621
2021,2,화곡3동,11500560,110302,142305,78299,521858
2021,2,화곡4동,11500570,77918,109686,46150,852049
2021,2,화곡6동,11500591,98359,124488,72231,1037911
2021,2,화곡8동,11500593,93385,131068,55703,593322
2021,2,화곡본동,11500590,87529,106935,68124,972735
2021,2,화양동,11215710,127883,166107,89660,1166008
2021,2,황학동,11140670,126652,157877,95428,328640
2021,2,회기동,11230710,94554,129599,59509,766917
2021,2,회현동,11140540,329196,385207,273186,897827
2021,2,효창동,11170580,159171,121577,196764,446197
2021,2,후암동,11170510,83422,112975,53868,865892
2021,2,휘경1동,11230720,126415,141630,111200,521796
2021,2,휘경2동,11230730,89064,93178,84950,1113609
2021,2,흑석동,11590605,118882,153343,84422,1708306
2021,3,가락1동,11710631,232549,255157,209941,1393228
2021,3,가락2동,11710632,137618,154188,121049,932311
2021,3,가락본동,11710620,149993,174831,125155,1014738
2021,3,가리봉동,11530595,87769,101832,73706,410996
2021,3,가산동,11545510,126183,138645,113720,2512852
2021,3,가양1동,11500603,169130,232210,106050,4970691
2021,3,가양2동,11500604,105648,126928,84369,823874
2021,3,가양3동,11500605,115319,126498,104141,474228
2021,3,가회동,11110600,141297,197728,84866,539955
2021,3,갈현1동,11380551,88055,110963,65148,961071
2021,3,갈현2동,11380552,82738,116222,49254,985165
2021,3,강일동,11740515,145173,197069,93278,3647520
2021,3,개봉1동,11530740,74470,84544,64395,1320319
2021,3,개봉2동,11530750,94215,125374,63056,782524
2021,3,개봉3동,11530760,76045,96129,55961,828418
2021,3,개포1동,11680660,114860,159490,70230,1449952
2021,3,개포2동,11680670,142762,171711,113813,2243338
2021,3,개포4동,11680690,88123,97716,78530,1665461
2021,3,거여1동,11710531,79314,115281,43346,522308
2021,3,거여2동,11710532,118706,158503,78909,612901
2021,3,고덕1동,11740550,113822,131535,96109,1518495
2021,3,고덕2동,11740560,196506,249186,143826,2206786
2021,3,고척1동,11530720,71440,96840,46040,1151238
2021,3,고척2동,11530730,69014,85266,52762,1025572
2021,3,공덕동,11440565,121462,130652,112272,1019197
2021,3,공릉1동,11350595,85697,114526,56868,1263261
2021,3,공릉2동,11350600,92653,121607,63699,6983449
2021,3,공항동,11500620,105544,110919,100170,10861768
2021,3,광장동,11215810,110297,138358,82237,2393761
2021,3,광희동,11140590,195004,211594,178413,737204
2021,3,교남동,11110580,196758,203906,189611,346926
2021,3,구로1동,11530520,115067,154947,75187,1008892
2021,3,구로2동,11530530,99934,113607,86261,1703350
2021,3,구로3동,11530540,144410,177044,111776,1040120
2021,3,구로4동,11530550,100724,129052,72395,524507
2021,3,구로5동,11530560,97596,93459,101733,1012473
2021,3,구산동,11380560,77697,89008,66387,1389775
2021,3,구의1동,11215850,87983,109277,66689,565313
2021,3,구의2동,11215860,103925,130398,77452,1388041
2021,3,구의3동,11215870,108450,135818,81082,1027561
2021,3,군자동,11215730,96064,113187,78940,738025
2021,3,금호1가동,11200590,95626,107981,83272,444872
2021,3,금호23가동,11200615,117875,136393,99358,631196
2021,3,금호4가동,11200620,121724,138867,104581,832333
2021,3,길동,11740685,92139,117124,67155,1631616
2021,3,길음1동,11290660,133678,167062,100295,797310
2021,3,길음2동,11290685,121736,138923,104549,588002
2021,3,낙성대동,11620585,138244,182043,94446,2262818
2021,3,난곡동,11620775,98032,105089,90974,972373
2021,3,난향동,11620715,81744,87351,76138,821397
2021,3,남가좌1동,11410690,128939,140086,117791,475536
2021,3,남가좌2동,11410700,112270,119209,105330,783775
2021,3,남영동,11170530,92238,113552,70925,1177788
2021,3,남현동,11620630,137008,176030,97985,3281024
2021,3,내곡동,11650660,113211,118535,107886,12708880
2021,3,노량진1동,11590510,127086,176817,77354,1613446
2021,3,노량진2동,11590520,184824,209303,160345,600568
2021,3,녹번동,11380510,97749,120958,74540,1794215
2021,3,논현1동,11680521,137469,163971,110968,1258744
2021,3,논현2동,11680531,134720,147491,121949,1458524
2021,3,능동,11215780,107256,150005,64506,1092105
2021,3,다산동,11140625,92000,111580,72420,523971
2021,3,답십리1동,11230600,99811,123268,76353,788242
2021,3,답십리2동,11230610,77344,101710,52978,875745
2021,3,당산1동,11560550,86227,102664,69790,745305
2021,3,당산2동,11560560,122180,164561,79800,1581310
2021,3,대림1동,11560700,97234,113547,80922,498978
2021,3,대림2동,11560710,119894,146457,93331,572540
2021,3,대림3동,11560720,77353,99745,54961,921696
2021,3,대방동,11590660,91754,110085,73422,1544903
2021,3,대조동,11380570,104713,113856,95570,851692
2021,3,대치1동,11680600,188155,240571,135739,809823
2021,3,대치2동,11680610,158490,197452,119528,1837367
2021,3,대치4동,11680630,154273,199724,108821,701081
2021,3,대학동,11620735,94567,129042,60092,8405183
2021,3,대흥동,11440600,118863,147212,90513,858570
2021,3,도곡1동,11680655,139736,182205,97266,1050609
2021,3,도곡2동,11680656,157106,190314,123898,990763
2021,3,도림동,11560585,95148,120932,69363,585885
2021,3,도봉1동,11320521,63791,78918,48664,8451468
2021,3,도봉2동,11320522,93556,108212,78899,1119031
2021,3,도화동,11440585,160706,216436,104977,625018
2021,3,독산1동,11545610,89150,105692,72608,2061921
2021,3,독산2동,11545620,81574,89199,73949,617174
2021,3,독산3동,11545630,91090,101906,80273,934985
2021,3,독산4동,11545640,73835,105687,41984,591045
2021,3,돈암1동,11290580,88020,99732,76308,488898
2021,3,돈암2동,11290590,128884,172882,84886,518335
2021,3,동선동,11290575,120457,153546,87368,724957
2021,3,동화동,11140665,102382,122515,82250,327045
2021,3,둔촌1동,11740690,,,,912178
2021,3,둔촌2동,11740700,77029,97344,56714,1550455
2021,3,등촌1동,11500520,108125,133198,83051,650741
2021,3,등촌2동,11500530,89770,107438,72102,910666
2021,3,등촌3동,11500535,128250,158503,97998,1060362
2021,3,마장동,11200540,110668,141535,79801,1035276
2021,3,마천1동,11710540,98970,113397,84543,575258
2021,3,마천2동,11710550,109449,152154,66744,890688
2021,3,망우3동,11260660,65489,81247,49731,962561
2021,3,망우본동,11260655,90229,107495,72963,2948109
2021,3,망원1동,11440690,122481,147515,97448,1101005
2021,3,망원2동,11440700,101434,115607,87261,676411
2021,3,면목2동,11260520,69518,93262,45774,763122
2021,3,면목38동,11260575,84663,102295,67030,1614117
2021,3,면목4동,11260540,83665,72095,95234,843466
2021,3,면목5동,11260550,69577,78225,60928,704936
2021,3,면목7동,11260570,97355,142483,52228,1236134
2021,3,면목본동,11260565,87031,114823,59239,849019
2021,3,명동,11140550,179329,216398,142260,969729
2021,3,명일1동,11740530,104612,132772,76451,634942
2021,3,명일2동,11740540,100563,145530,55596,914329
2021,3,목1동,11470510,147366,194974,99757,1433111
2021,3,목2동,11470520,104452,111790,97113,1021355
2021,3,목3동,11470530,100850,128867,72832,531850
2021,3,목4동,11470540,81841,108673,55009,577493
2021,3,목5동,11470550,156071,220466,91677,1766361
2021,3,무악동,11110570,110401,132016,88785,369520
2021,3,묵1동,11260620,112625,127902,97347,1238436
2021,3,묵2동,11260630,88322,96141,80502,669204
2021,3,문래동,11560605,98452,108612,88293,1786708
2021,3,문정1동,11710641,136063,152502,119625,612546
2021,3,문정2동,11710642,168966,201737,136196,2242033
2021,3,미성동,11620765,95888,108198,83579,1359429
2021,3,미아동,11305535,82152,109623,54681,841204
2021,3,반포1동,11650560,149503,159102,139905,992368
2021,3,반포2동,11650570,234950,323028,146872,1396031
2021,3,반포3동,11650580,178571,213545,143597,1251708
2021,3,반포4동,11650581,164800,189186,140414,1427141
2021,3,반포본동,11650550,94440,121191,67689,972536
2021,3,발산1동,11500611,112786,149987,75584,2887669
2021,3,방배1동,11650600,122210,137491,106929,689244
2021,3,방배2동,11650610,133383,153246,113520,1904030
2021,3,방배3동,11650620,96345,128733,63957,2375134
2021,3,방배4동,11650621,105597,127548,83647,949527
2021,3,방배본동,11650590,106486,140076,72895,677510
2021,3,방이1동,11710561,117962,158727,77197,609259
2021,3,방이2동,11710562,156277,192757,119797,769841
2021,3,방학1동,11320690,76438,107972,44903,1040857
2021,3,방학2동,11320700,60447,79666,41228,1092814
2021,3,방학3동,11320710,77025,95836,58214,1951026
2021,3,방화1동,11500630,113552,145484,81620,1475606
2021,3,방화2동,11500640,83424,103506,63341,6157541
2021,3,방화3동,11500641,104609,146611,62607,2558908
2021,3,번1동,11305595,85420,94696,76144,627036
2021,3,번2동,11305603,52348,68674,36023,974298
2021,3,번3동,11305608,72803,100653,44952,1081177
2021,3,보광동,11170700,94844,132218,57470,715096
2021,3,보라매동,11620525,95773,116377,75170,750225
2021,3,보문동,11290610,76850,103139,50561,553006
2021,3,부암동,11110550,85574,93940,77209,2274739
2021,3,북가좌1동,11410710,80538,84206,76871,577979
2021,3,북가좌2동,11410720,82151,98337,65965,824866
2021,3,북아현동,11410555,125502,154229,96775,458945
2021,3,불광1동,11380520,86767,116565,56968,3124927
2021,3,불광2동,11380530,97586,117973,77199,1396089
2021,3,사근동,11200550,142032,182306,101759,1169216
