"연도","분기","행정동_코드","행정동_코드_명","점포_수","유사_업종_점포_수","개업_점포_수","폐업_점포_수","프랜차이즈_점포_수","총_유동인구_수","총_상주인구_수","총_직장_인구_수","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수","추정매출액","전체","첫번째층","첫번째층외","영역_면적"
2021,2,"11260590","상봉2동",1472,1629,82,63,157,7111990,19882,4569,127,4,3,,1,10,,,,,,,,2,2,,,1,1,18,59645831979,95430,123851,67008,677445
2021,2,"11260600","중화1동",604,649,26,18,45,5713318,20232,1158,79,2,1,,1,7,1,2,2,1,,,,,,,,,,14,14918502849,86062,86160,85963,641493
2021,2,"11260610","중화2동",1209,1311,43,41,102,8571895,25562,794,123,2,3,,,14,,,,,,,2,,,,,,3,32,39785365508,87632,113409,61856,1016955
2021,2,"11260620","묵1동",1038,1151,54,47,113,7970835,35402,967,144,4,2,,2,11,2,1,2,2,,,,,,,,,,34,34856616257,116225,123096,109353,1238436
2021,2,"11260630","묵2동",883,947,42,35,64,5772179,19446,1404,92,3,4,,,7,,2,,,,,,1,,,,,1,19,29402320559,87554,98424,76683,669204
2021,2,"11260655","망우본동",1657,1818,64,58,161,11085396,30392,1494,238,9,4,1,4,25,1,2,3,4,,,9,,2,,,,2,54,67580444262,91704,102920,80488,2948109
2021,2,"11260660","망우3동",538,579,25,19,41,4569294,17107,371,54,1,1,,1,3,,2,,1,,,3,,,,,,,11,16903831225,62889,84994,40784,962561
2021,2,"11260680","신내1동",1143,1291,42,29,148,5444572,39688,2084,160,3,2,1,,13,2,2,,,,,,,,,,,1,53,36266771762,104199,120222,88176,2606949
2021,2,"11260690","신내2동",653,739,23,18,86,1989815,21208,686,104,6,3,,,12,3,4,,,,,,,,,,,,21,24572967482,142187,173348,111027,911281
2021,2,"11290525","성북동",916,978,22,21,62,4325235,16832,19885,166,6,4,,,6,2,1,3,2,5,,,,,,,,,55,27141316077,106967,133487,80447,2879912
2021,2,"11290555","삼선동",1388,1489,50,48,101,10364876,23545,4713,163,7,5,,,14,,1,1,2,14,,,,,,,,2,46,50069873776,86696,116445,56946,926227
2021,2,"11290575","동선동",1619,1881,89,80,262,9576297,15583,2026,146,1,4,,1,13,1,2,2,1,12,,,1,,,,,1,19,58705782932,113153,148268,78038,724957
2021,2,"11290580","돈암1동",366,393,13,7,27,3243385,15288,126,42,1,,,,2,2,2,2,1,,,,,,,,,,15,7728543655,71669,71508,71829,488898
2021,2,"11290590","돈암2동",416,460,9,5,44,3046519,24591,433,88,4,2,,,4,6,1,,,,,,1,,,,,,38,6744202566,126777,186654,66901,518335
2021,2,"11290600","안암동",929,1108,41,37,179,5926901,14908,2246,167,4,6,1,1,10,,1,1,1,71,,,,,,,,1,35,33308108175,108726,144980,72472,1379571
2021,2,"11290610","보문동",669,734,17,19,65,5681478,15749,3466,77,4,4,,,6,,2,,,,,,,1,,,,2,10,14058348828,77030,105581,48479,553006
2021,2,"11290620","정릉1동",523,582,20,20,59,5002685,18647,526,63,2,,,,6,2,,,,1,,,,,,,,,19,9600213355,83889,87692,80085,412365
2021,2,"11290630","정릉2동",614,683,9,7,69,5955730,23495,1094,110,4,3,,,6,1,2,,,,,,,,,,,1,50,13762812339,84503,102610,66396,1094889
2021,2,"11290640","정릉3동",436,492,12,15,56,2893726,15532,378,124,4,1,,,2,,1,3,1,28,,,,,,,,,38,10604384921,77931,97941,57922,3327126
2021,2,"11290650","정릉4동",657,731,32,25,74,3580755,25601,863,133,7,3,,,12,2,1,,2,11,,,,,,,,1,40,21575560887,84897,111414,58380,3570914
2021,2,"11290660","길음1동",825,934,31,13,109,7037290,36397,4044,129,3,4,,,10,2,3,1,1,,,1,,,,,,1,26,10203137965,129134,163221,95047,797310
2021,2,"11290685","길음2동",1030,1139,50,35,109,4507452,17041,438,112,5,,,3,14,,,,,,,,,,,,,,23,21468371654,123720,126978,120461,588002
2021,2,"11290705","종암동",1261,1401,41,32,140,11642992,39773,16164,189,7,2,,1,17,3,2,2,1,2,,,,,,,,,56,37552296742,77297,99877,54718,1404527
2021,2,"11290715","월곡1동",819,904,30,28,85,7464218,26920,1425,108,2,3,,,10,,2,1,1,,,,,1,,,,,30,17194120239,86112,106061,66164,801757
2021,2,"11290725","월곡2동",984,1116,31,47,132,5900398,19925,2935,135,6,4,,,12,2,,1,,12,,,,,,,,2,34,30159556852,82504,107290,57718,1364901
2021,2,"11290760","장위1동",602,647,22,24,45,6537662,20207,547,103,4,1,,,8,6,1,1,,,,,,,,,,,37,10438883620,45798,58523,33073,708546
2021,2,"11290770","장위2동",700,734,11,17,34,5221989,13848,686,89,3,2,,,11,1,3,,,,,,,,,,,1,27,13348661076,78644,100166,57122,679894
2021,2,"11290780","장위3동",414,457,14,24,43,3159868,17221,221,82,1,,,,5,1,2,1,,1,,1,,,,,,,39,9131228213,113539,152755,74324,652601
2021,2,"11290810","석관동",1288,1419,50,43,131,10961056,35589,2596,154,6,3,,,16,2,2,1,1,,,1,,2,,,,2,32,36820290589,72306,93166,51447,1705061
2021,2,"11305534","삼양동",628,689,17,19,61,11558059,24555,345,165,4,1,,,14,3,2,,1,,,,,,,,,3,34,16925375230,81090,94468,67711,924092
2021,2,"11305535","미아동",1189,1294,54,43,105,8252040,22217,984,144,3,3,,1,14,,,,1,4,,,,,,,,1,28,42030977198,82458,107956,56959,841204
2021,2,"11305545","송중동",1648,1849,75,73,201,11887478,30349,1341,212,4,1,,2,18,4,2,,1,2,1,,1,,,,,,69,84613096016,101646,134997,68295,1075796
2021,2,"11305555","송천동",1324,1456,46,43,132,12661950,27466,821,164,9,5,,1,17,,1,2,2,,,2,,,,,,1,24,41407640252,76992,94864,59121,929913
2021,2,"11305575","삼각산동",680,758,23,13,78,3646455,31996,296,114,2,1,,,9,1,,1,1,1,,,,,,,,,36,12630315499,103046,130841,75251,621911
2021,2,"11305595","번1동",1283,1399,69,48,116,7624848,19057,2157,136,3,3,,1,14,1,1,1,,,,,1,,,,,,30,56172800670,82489,100079,64900,627036
2021,2,"11305603","번2동",329,350,14,11,21,3426934,16440,289,110,5,,,,7,1,,1,,,,,,1,,,,,54,6827315378,47443,63902,30985,974298
2021,2,"11305608","번3동",358,408,16,14,50,3679942,17545,226,95,3,1,,,8,,2,,,,,,,,,,,,37,12705953656,74213,102407,46019,1081177
2021,2,"11305615","수유1동",1029,1091,48,38,62,7002048,21236,1155,153,4,2,,,12,,2,3,1,,,1,,,,,,1,40,47897668868,76494,90831,62156,1649963
2021,2,"11305625","수유2동",812,869,38,30,57,6163604,21476,1284,85,3,,,,12,3,,,,,,,,,,,,1,15,21661342134,60165,77361,42968,581617
2021,2,"11305635","수유3동",1926,2126,90,79,200,10674830,23512,3062,158,4,6,,1,16,,,1,,,,,1,,,,,1,30,77667313012,89697,119507,59887,745645
2021,2,"11305645","우이동",773,836,33,29,63,4417756,20955,1439,132,2,,,,7,1,,1,,2,,,,,,,,3,54,28667741693,59371,84924,33819,10587752
2021,2,"11305660","인수동",954,1032,32,33,78,9000592,31311,2941,175,13,2,1,2,14,2,2,2,,5,,1,,,,,,,57,20121122580,55175,74129,36220,2998011
2021,2,"11320511","창1동",728,803,24,15,75,4562409,25241,900,94,3,2,,,7,1,1,2,1,,,,,,,,,1,28,26254647009,93086,118294,67878,1122171
2021,2,"11320512","창2동",851,917,34,25,66,9698861,29648,1112,95,3,,,1,8,1,1,,,,,,,,,,,,44,20704600919,60959,87419,34498,654442
2021,2,"11320513","창3동",589,624,18,18,35,4276581,14305,589,66,1,,,,7,1,2,,,,,1,,,,,,,25,14443405802,56115,71093,41138,655485
2021,2,"11320514","창4동",890,992,37,26,102,3821701,27197,1631,130,7,4,,,8,1,2,1,2,,,,,,,,,,51,18617339423,121059,174638,67481,1140172
2021,2,"11320515","창5동",1004,1147,40,34,143,4596668,25203,5138,119,7,3,,3,12,1,3,,,,,,2,,,,,2,24,57503908348,93010,127249,58771,701480
2021,2,"11320521","도봉1동",1037,1128,34,38,91,3811591,21653,1620,122,4,1,,,9,2,2,1,1,2,,1,,,,,,,38,47483687258,63676,78820,48532,8451468
2021,2,"11320522","도봉2동",863,911,24,26,48,3486829,27800,815,127,8,3,,,7,1,1,1,1,1,,,,1,,,,3,49,11527338089,94000,97576,90425,1119031
2021,2,"11320660","쌍문1동",523,574,18,19,51,5167907,21794,802,126,6,1,,1,4,1,3,,1,17,,,,,,,,,54,13750138722,58318,71349,45286,1175774
2021,2,"11320670","쌍문2동",855,951,34,35,96,4925581,19253,1004,87,3,1,,1,10,1,1,1,,,,,,2,,,,,19,28458889043,73780,101353,46208,541193
2021,2,"11320680","쌍문3동",689,759,17,16,70,5369877,16762,1035,78,3,3,1,,12,,,1,,,,,,1,,,,1,17,33369280086,78882,107473,50292,504805
2021,2,"11320681","쌍문4동",392,442,17,16,50,2795743,19259,250,64,1,,,,4,5,2,2,3,,,,,,,,,,23,12130306538,90478,125865,55091,554868
2021,2,"11320690","방학1동",1670,1858,74,57,188,7290582,28975,2999,148,6,6,,2,15,2,1,1,1,,,,,,,,,1,39,47104267570,69998,98140,41857,1040857
2021,2,"11320700","방학2동",774,817,32,27,43,3690268,20278,793,64,3,,,,7,,1,1,,,,,,,,,,,23,44094849417,58318,76851,39785,1092814
2021,2,"11320710","방학3동",505,548,18,11,43,3520230,27895,1081,112,3,3,,,6,3,3,1,,,,,,,,,,,47,13752799543,76473,97870,55076,1951026
2021,2,"11350560","월계1동",933,1077,30,34,144,5642112,22454,1349,159,4,2,,,10,2,1,1,1,17,,,,,,,,,59,21677066817,81300,113484,49117,1107461
2021,2,"11350570","월계2동",475,520,17,15,45,3754371,27466,54,136,4,,,,5,3,2,3,4,11,,,,,,,,1,64,5716748156,77101,94800,59401,2004785
2021,2,"11350580","월계3동",635,714,26,31,79,2945038,30593,339,135,5,3,,,8,4,3,1,,,,,,,,,,2,47,8381208326,132872,179814,85931,1168283
2021,2,"11350595","공릉1동",1953,2162,77,80,209,11102699,37700,4652,211,4,6,,4,21,3,3,,,1,,1,,,,,,3,54,53833232740,84337,115394,53280,1263261
2021,2,"11350600","공릉2동",1215,1414,57,50,199,7823921,39784,1001,271,7,6,1,,14,3,4,4,2,64,,1,,,,,,1,63,37013062325,87785,117943,57627,6983449
2021,2,"11350611","하계1동",788,885,27,25,97,4108390,27479,557,133,4,3,1,,9,1,1,2,4,16,,,,,,,,,41,58433029045,73964,84527,63401,1527061
2021,2,"11350612","하계2동",274,300,5,1,26,2846635,22673,,67,2,1,,,4,2,2,1,,,,,,,,,,1,28,3327246103,104486,117962,91011,500023
2021,2,"11350619","중계본동",1088,1194,32,34,106,5525346,24840,904,95,5,2,,,7,3,2,,3,,,,,,,,,,21,37897588880,97389,125211,69567,2183234
2021,2,"11350621","중계1동",865,1008,25,16,143,4322414,27473,950,85,2,3,,,7,,2,1,2,,,,,,,,,,18,10014974667,116014,158210,73818,623451
2021,2,"11350624","중계4동",780,862,34,29,82,3415159,20700,1121,81,2,3,,,14,1,1,3,2,,,,,,,,,,6,32729894942,94435,139870,49000,1519449
2021,2,"11350625","중계23동",1129,1253,43,32,124,4899815,35461,1294,142,7,2,,,10,4,4,1,3,,,,2,,,,,1,39,45696209493,122491,175498,69485,919083
2021,2,"11350630","상계1동",1394,1542,46,50,148,7948358,39064,3668,190,5,2,,,14,3,3,2,1,,,,1,,,,,1,38,44483878075,80776,104621,56931,5402614
2021,2,"11350640","상계2동",2471,2775,95,105,304,10535897,20557,2063,182,2,1,,2,19,1,1,1,,,,,1,,,,,2,33,93419102942,114795,151714,77876,623125
2021,2,"11350665","상계34동",835,881,28,25,46,9750583,27081,617,107,4,1,,,9,3,2,,,1,,,,2,,,,1,11,12825817046,67921,89486,46356,5211708
2021,2,"11350670","상계5동",1193,1283,59,43,90,7321974,24691,1096,105,2,1,,,11,,1,,,,,,,3,,,,1,36,25089590071,71332,94333,48330,906891
2021,2,"11350695","상계67동",1372,1550,51,32,178,6995954,33550,3737,253,9,11,1,1,29,,3,2,1,4,,,1,,,,,,40,87121057002,116584,161722,71447,1450295
2021,2,"11350700","상계8동",393,430,16,9,37,1026482,22935,576,92,3,3,,,7,,,1,,,,,,,,,,1,15,10935393934,125851,191095,60607,666348
2021,2,"11350710","상계9동",435,480,18,9,45,1689953,21136,1126,78,3,4,,,6,1,3,2,2,,,,,,,,,,18,17335815678,107105,154252,59959,719445
2021,2,"11350720","상계10동",318,347,11,8,29,2406646,17437,401,64,3,,,,1,1,2,1,1,,,,,,,,,,30,4658104870,133258,183410,83105,809214
2021,2,"11380510","녹번동",1235,1343,51,42,108,6947317,37380,2625,148,8,3,,2,12,1,3,,,,,1,1,,,,,2,35,43580803874,93065,124803,61328,1794215
2021,2,"11380520","불광1동",1230,1364,36,35,134,6604670,39732,1884,198,6,4,,1,17,4,2,,,,,,1,,,,,3,49,49365249919,85680,117857,53504,3124927
2021,2,"11380530","불광2동",1027,1085,31,25,58,5869004,28437,1998,113,6,1,,,5,,3,3,1,,,3,,,,,,,32,30093287344,89265,112449,66081,1396089
2021,2,"11380551","갈현1동",1200,1340,52,44,140,8213903,23146,2245,133,2,2,1,,13,1,,,,,,,,,,,,2,48,41788198775,85656,109963,61349,961071
2021,2,"11380552","갈현2동",1327,1479,56,55,152,6645717,28872,2987,121,3,1,,1,15,5,2,1,5,,,,,,,,,1,34,54224829502,73721,99432,48011,985165
2021,2,"11380560","구산동",804,883,29,26,79,5619290,32750,1383,127,3,,,1,8,3,3,2,3,,,,,,,,,,38,15733673699,73020,86654,59385,1389775
2021,2,"11380570","대조동",2082,2277,79,63,195,9018508,27235,2240,205,3,5,,1,24,,2,,2,,,,1,,,,,,32,63526879424,97420,115058,79783,851692
2021,2,"11380580","응암1동",1296,1478,59,42,182,6538756,30938,2292,133,5,5,,1,20,1,1,1,1,,,,,,,,,,27,40568936447,86338,106558,66119,1109863
2021,2,"11380590","응암2동",586,635,37,24,49,4273709,27580,404,91,3,1,,1,10,2,1,,,,,,,,,,,,37,19380015182,109239,129260,89217,755247
2021,2,"11380600","응암3동",1433,1551,56,50,118,7645122,25229,1475,138,3,3,,1,16,1,1,2,1,,,2,,,,,,,31,45317602753,77607,107245,47969,752773
2021,2,"11380625","역촌동",1815,2008,72,58,193,12093391,46566,3216,176,5,5,,2,18,2,1,,,,,,,,,,,,51,42396115531,73405,99779,47032,1157542
2021,2,"11380631","신사1동",912,996,39,38,84,6115209,27543,1272,94,3,,,,8,3,,1,,5,,,,,,,,1,22,21931880215,83390,108172,58608,808314
2021,2,"11380632","신사2동",535,574,18,17,39,3928611,20812,1084,82,4,,,,5,,3,1,1,,,,,,,,,1,35,10915283707,67119,80075,54162,1046222
2021,2,"11380640","증산동",620,670,20,18,50,3024371,15338,2370,83,3,,,,8,1,1,2,,,,2,,,,,,1,16,10742968291,76484,99759,53208,807409
2021,2,"11380650","수색동",391,418,11,8,27,1727958,11132,216,60,5,2,,,5,1,1,,,,,2,,,,,,1,22,3995119550,67228,67007,67449,1290258
2021,2,"11380690","진관동",1726,2030,69,51,304,7246332,57020,539,242,6,6,,,22,6,6,2,4,,,,1,,,,,1,81,27182173230,115449,141215,89684,11565110
2021,2,"11410520","천연동",583,638,22,17,55,4735143,17742,1117,127,4,1,,,4,,1,1,1,11,,,,1,,,,,44,18502605383,105770,146613,64926,982817
2021,2,"11410555","북아현동",631,695,16,21,64,16969165,16643,1257,76,2,2,,1,7,1,1,,1,,,,,,,,,,17,13504087998,113846,151909,75784,458945
2021,2,"11410565","충현동",1127,1246,48,36,119,9678822,20756,12196,184,9,8,,,7,1,3,1,2,24,,,,,,,,3,58,32420826766,101897,120868,82926,1116001
2021,2,"11410585","신촌동",3303,3810,132,133,507,9190263,19272,1969,368,6,10,1,,22,1,3,1,1,109,1,,4,3,,,,2,60,107702354327,130661,177975,83346,2720364
2021,2,"11410615","연희동",1814,1956,66,47,142,8522554,36200,7677,201,7,7,,1,16,,1,3,1,13,,,1,1,,,,,70,60883681661,96993,103465,90522,2929172
2021,2,"11410620","홍제1동",687,784,19,19,97,5835422,24329,1864,135,3,2,,,10,2,2,,,1,,,,1,,,,1,40,19299631324,106190,128383,83997,1235632
2021,2,"11410640","홍제3동",760,827,18,24,67,4163953,15810,857,129,3,3,,2,14,1,2,1,,3,,4,,6,,,,1,46,48256505868,80574,108311,52837,1192508
2021,2,"11410655","홍제2동",403,451,11,9,48,2731465,14233,347,56,1,,,,6,3,,,,,,,,1,,,,,15,7339039207,121225,170894,71556,699978
2021,2,"11410660","홍은1동",648,710,33,17,62,3924032,22956,2582,86,3,,,,7,1,1,,,,,,,1,,,,,32,19429161890,75256,77759,72752,1615140
2021,2,"11410685","홍은2동",795,897,27,17,102,4907691,26960,1579,161,4,2,1,,8,,2,3,1,12,,,,,,,,,83,19671018116,77613,104492,50733,2075085
2021,2,"11410690","남가좌1동",535,585,12,12,50,2116351,15900,1636,94,2,3,,1,9,,1,,,,,1,,1,,,,1,20,10055839312,119337,145136,93539,475536
2021,2,"11410700","남가좌2동",1065,1209,39,41,144,5753390,30036,838,117,4,4,,,12,4,1,1,,8,,,,,,,,,24,26073549655,98686,117960,79412,783775
2021,2,"11410710","북가좌1동",404,462,17,7,58,3028095,18445,351,60,1,2,,,5,2,1,1,1,,,,,,,,,,13,5192054221,83105,88006,78204,577979
2021,2,"11410720","북가좌2동",1026,1144,51,36,118,12725169,32607,1495,115,3,3,,,12,2,,,,,,,,,,,,,39,37307596426,76156,91863,60448,824866
2021,2,"11440555","아현동",1217,1339,40,27,122,6535546,25772,5681,145,5,8,,,16,1,1,1,1,,,,,1,,,,2,23,27327012386,142159,184280,100038,744328
2021,2,"11440565","공덕동",1741,1884,56,66,143,14036047,37964,9224,172,7,9,,,21,1,3,,,,,2,,,,,,4,39,45521892972,130104,144888,115319,1019197
2021,2,"11440585","도화동",1388,1539,45,30,151,5356054,21763,12792,144,4,7,,,15,2,1,,,,,,1,1,,,,1,38,45878080743,159075,209860,108289,625018
2021,2,"11440590","용강동",1583,1731,50,29,148,7163189,21842,11032,90,7,6,,1,10,2,1,,,,,,,,,,,1,24,75161320953,135703,173653,97754,790602
2021,2,"11440600","대흥동",1223,1365,50,32,142,6730442,14388,3932,209,5,5,,,18,,3,1,1,27,,,,3,,,,3,38,54877999264,117895,158870,76921,858570
2021,2,"11440610","염리동",639,711,46,15,72,3687783,12125,2042,52,3,1,,,3,1,1,2,3,,,,,2,,,,,10,16679013855,117749,137619,97880,491468
2021,2,"11440630","신수동",952,1022,33,19,70,5703978,23146,2357,76,4,1,,1,5,1,1,1,1,,,,,,,,,,24,20114252199,139304,122974,155633,797879
2021,2,"11440655","서강동",1532,1665,70,54,133,6271329,24664,3181,156,6,4,,,7,1,1,,,20,,,,,,,,2,64,34019360791,133910,142687,125133,1478577
2021,2,"11440660","서교동",7208,7964,348,281,756,15839283,23682,26231,358,13,22,,,31,1,1,,,2,,,5,3,,,,7,88,302826703061,151841,188511,115171,1678981
2021,2,"11440680","합정동",1787,1926,71,61,139,5544860,19846,5238,109,4,3,,,10,1,1,1,,,,,,,,,,,32,54056055439,126439,143726,109153,1712389
2021,2,"11440690","망원1동",1446,1549,87,55,103,6781498,20802,3131,95,2,2,,,11,,,,,,,,,1,,,,,23,50071391635,113542,142485,84600,1101005
2021,2,"11440700","망원2동",1072,1157,43,30,85,6432620,19023,4504,83,4,1,,,6,1,2,,,,,,,,,,,,33,27725555449,104789,120650,88928,676411
2021,2,"11440710","연남동",1963,2048,130,70,85,7120673,15575,2885,52,2,1,,,2,1,,1,2,,,,,,,,,,23,40528820639,119916,135153,104680,647438
2021,2,"11440720","성산1동",1032,1108,28,29,76,6305848,19357,4809,86,4,2,,,5,1,2,2,1,1,,,,1,,,,,29,32910346673,89112,103297,74927,859254
2021,2,"11440730","성산2동",1343,1489,40,37,146,7561682,40394,2037,158,6,3,,,13,2,3,2,,,,1,1,,,,,2,47,33028918564,112230,134510,89951,1978724
2021,2,"11440740","상암동",1633,1936,75,55,303,5355604,31404,11462,247,10,11,,,14,3,3,1,1,,,1,,,,,,4,104,73215292249,142235,177820,106650,8402415
2021,2,"11470510","목1동",2518,2866,107,70,348,5359460,31563,14424,190,5,12,,1,21,1,1,1,1,2,,,2,,,,,2,29,74757173388,134112,168578,99645,1433111
2021,2,"11470520","목2동",979,1060,35,27,81,6939773,30445,3017,97,3,2,,1,13,3,1,,,,,,,1,,,,1,18,30815083081,93182,103087,83276,1021355
2021,2,"11470530","목3동",1012,1108,34,34,96,5366435,22470,1768,96,3,4,,,11,1,,1,,,,,,,,,,,7,34639963314,99150,132152,66147,531850
2021,2,"11470540","목4동",1082,1196,46,41,114,5787223,25946,1836,84,3,3,,,9,1,1,1,1,,,,,,,,,,14,30634130258,72784,95179,50390,577493
2021,2,"11470550","목5동",1458,1643,44,37,185,5138531,42205,15086,143,8,9,1,,12,4,3,2,2,,,,,,,,,,52,53774455018,158767,226463,91071,1766361
2021,2,"11470560","신월1동",1077,1141,49,43,64,4057828,20959,2094,71,3,3,,,12,1,,,,,,,,,,,,,9,32949102307,73716,98545,48887,622400
2021,2,"11470570","신월2동",618,663,16,19,45,4329153,21351,1607,65,3,1,,,6,1,2,2,,,,,,,,,,,12,17221313461,67397,86424,48370,606811
2021,2,"11470580","신월3동",533,580,17,14,47,2752017,15749,1019,70,2,1,,,7,1,1,2,3,,,,,,,,,,8,11163812332,90805,98394,83215,918039
2021,2,"11470590","신월4동",646,709,16,20,63,3733210,18411,1334,63,2,1,,,6,3,1,,,,,,,,,,,,11,15724502080,68415,94101,42728,469873
2021,2,"11470600","신월5동",585,655,21,20,70,2780898,15055,1521,54,3,,,1,3,2,1,2,,,,,,,,,,,12,14813836761,65781,73603,57960,638302
2021,2,"11470610","신월6동",446,493,21,16,47,1205508,13741,691,47,1,2,,1,5,1,1,1,,,,,,,,,,,15,15643108980,88595,129842,47348,444286
2021,2,"11470611","신월7동",687,743,23,28,56,2088412,20514,2522,74,6,1,,,10,2,,1,,,,,,,,,,,21,15184579081,63874,80381,47367,1230628
2021,2,"11470620","신정1동",995,1093,31,21,98,3546966,20964,7480,94,7,3,,,9,2,2,1,,,,,,,,,,,26,31396913788,107965,151422,64509,747568
2021,2,"11470630","신정2동",873,970,37,35,97,4184218,20051,12667,71,3,1,,,7,1,2,1,,,,,,,,,,,20,28044773592,88495,112034,64957,525899
2021,2,"11470640","신정3동",1034,1165,51,33,131,7356999,46374,2050,203,4,1,,,15,1,3,1,4,,,,,,,,,1,81,35428867276,102251,146849,57653,2756536
2021,2,"11470650","신정4동",2206,2383,91,73,177,10779977,33533,5168,161,3,8,1,1,16,3,2,,2,,,,,,,,,1,18,78020459803,94239,123190,65289,997144
2021,2,"11470670","신정6동",629,700,15,14,71,2109839,25017,,72,7,6,,,2,2,,1,1,,,,,,,,,,31,9497827216,141346,194112,88580,940885
2021,2,"11470680","신정7동",713,830,27,21,117,3665267,29891,298,107,3,2,,,8,3,3,1,1,,,,,,,,,1,30,32388467421,119220,134422,104019,1234130
2021,2,"11500510","염창동",1279,1466,49,43,187,8410928,41853,2900,147,5,3,,1,15,,2,2,,,,,,,,,,2,35,53447819709,94415,117397,71433,1732856
2021,2,"11500520","등촌1동",1200,1368,57,42,168,5370057,24118,5411,95,1,5,,1,10,,1,,,,,,1,,,,,,20,79435475723,100910,121466,80354,650741
2021,2,"11500530","등촌2동",512,563,22,18,51,3769025,21104,2931,58,3,,,1,6,2,2,2,2,,,,,,,,,,8,11234943262,90886,101757,80015,910666
2021,2,"11500535","등촌3동",1737,1959,80,72,222,6419180,31490,13188,184,6,3,1,2,18,2,5,2,4,,,,1,,,,,,55,61674787644,119472,144507,94436,1060362
2021,2,"11500540","화곡1동",2185,2411,84,86,226,17033478,51115,4355,226,3,2,,2,26,,2,1,,,,,1,,,,,2,27,74716825734,89573,110215,68931,1197746
2021,2,"11500550","화곡2동",591,627,22,17,36,3832212,17836,1371,65,2,,,,3,2,1,,,,,,,,,,,,30,12474572807,70761,89411,52110,454621
2021,2,"11500560","화곡3동",887,1018,35,26,131,3933554,21443,3555,87,4,3,,,8,2,,,,,,,,,,,,,12,29879397099,110302,142305,78299,521858
2021,2,"11500570","화곡4동",1063,1159,43,39,96,4673392,20867,2169,101,4,2,,,14,3,1,,2,,,,,,,,,,30,38995531836,77918,109686,46150,852049
2021,2,"11500590","화곡본동",1099,1204,49,46,105,8943584,38372,2358,145,3,,,1,11,1,2,,,,,,,,,,,,31,37784801109,87529,106935,68124,972735
2021,2,"11500591","화곡6동",1221,1364,67,59,143,5358098,24230,7642,118,7,5,,,8,2,1,,,9,,,,,,,,,29,36965183075,98359,124488,72231,1037911
2021,2,"11500593","화곡8동",963,1048,42,45,85,7262399,24746,1592,95,2,3,,,8,1,,,,,,,,,,,,1,33,33413494227,93385,131068,55703,593322
2021,2,"11500603","가양1동",4100,4660,252,130,560,3702596,34206,1652,279,5,13,,,20,3,1,1,1,,,,1,2,,,,5,69,98807021891,171783,238375,105191,4970691
2021,2,"11500604","가양2동",383,436,14,10,53,2057970,14520,,75,4,3,,,7,3,1,1,1,,,,,,,,,1,14,21005967084,115401,167693,63108,823874
2021,2,"11500605","가양3동",339,384,12,10,45,1566617,15544,260,52,3,,,,4,3,2,1,1,,,,,,,,,1,13,8617060461,113551,123797,103305,474228
2021,2,"11500611","발산1동",3182,3452,196,66,270,5899282,37403,2494,246,3,9,1,2,33,2,3,4,8,,,1,,,,,,,63,165960433535,107585,140305,74866,2887669
