연도,분기,행정동_코드,행정동_코드_명,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,전체,1층,1층외,영역_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_상주인구_수,총_직장_인구_수,총_유동인구_수
2022,3,11590650,사당4동,20892188195,568,13,12,55,96272.0,133309.0,59235.0,436148,62,2.0,1.0,,,6.0,,,1.0,,,,1.0,,,,,,,4.0,14426,1404.0,3580583
2022,3,11590651,사당5동,5313345717,366,8,14,38,100537.0,125603.0,75470.0,682199,61,4.0,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,28.0,14690,1687.0,3204888
2022,3,11590660,대방동,53916880506,1499,41,44,162,106789.0,128779.0,84799.0,1544903,199,5.0,5.0,,,16.0,3.0,3.0,4.0,4.0,,,,,,,,,2.0,61.0,38781,8638.0,6857765
2022,3,11590670,신대방1동,16345608970,867,28,31,64,109286.0,138022.0,80549.0,675281,83,3.0,1.0,,,10.0,3.0,1.0,1.0,,1.0,,,,,,,,1.0,15.0,23662,3759.0,3181348
2022,3,11590680,신대방2동,42839782318,1076,45,41,137,103151.0,131365.0,74936.0,977033,109,7.0,7.0,1.0,,16.0,,1.0,1.0,1.0,,,,,,,,,,29.0,20916,13749.0,5019633
2022,3,11620525,보라매동,27130738264,1344,36,51,114,100617.0,98021.0,103213.0,750225,83,1.0,1.0,,,5.0,,1.0,1.0,1.0,,,,,,,,,,25.0,23236,2630.0,3439593
2022,3,11620545,청림동,4547808464,414,10,11,40,114851.0,118150.0,111553.0,297155,50,2.0,,,,4.0,2.0,,,,,,,,2.0,,,,,7.0,15551,304.0,2978183
2022,3,11620565,성현동,27248464271,666,20,11,54,78181.0,99391.0,56971.0,678223,104,4.0,,,,6.0,3.0,2.0,1.0,1.0,,,,,,,,,,38.0,33366,1766.0,4470688
2022,3,11620575,행운동,41119829928,1352,41,46,134,108227.0,121069.0,95384.0,718235,111,3.0,3.0,1.0,2.0,12.0,1.0,2.0,2.0,1.0,,,,,,,,,,15.0,28912,2641.0,7299809
2022,3,11620585,낙성대동,51871104527,1291,52,60,175,128463.0,168376.0,88550.0,2262818,148,2.0,3.0,,,10.0,,1.0,,,37.0,,,,2.0,,,,,37.0,15664,5270.0,5953874
2022,3,11620595,청룡동,81222078590,1895,47,65,217,126694.0,143678.0,109710.0,1195604,147,5.0,6.0,,1.0,23.0,,2.0,2.0,3.0,,,1.0,1.0,1.0,,,,1.0,15.0,34681,3414.0,10559025
2022,3,11620605,은천동,39482345671,1307,35,66,130,90483.0,120979.0,59988.0,776212,123,6.0,,,,9.0,3.0,1.0,,1.0,,,,,,,,,,43.0,33720,1006.0,8998437
2022,3,11620615,중앙동,39225616495,917,22,31,104,106211.0,148192.0,64230.0,384728,83,1.0,3.0,,1.0,14.0,,1.0,,,,,,,,,,,1.0,12.0,15166,1189.0,5560510
2022,3,11620625,인헌동,39845107144,969,35,47,89,133134.0,180892.0,85376.0,1089078,105,2.0,5.0,,,14.0,1.0,,1.0,1.0,,,2.0,,,,,,1.0,23.0,25460,1498.0,6425584
2022,3,11620630,남현동,26144391101,815,23,25,99,164489.0,201078.0,127900.0,3281024,70,3.0,1.0,,,6.0,1.0,1.0,,,1.0,,,,,,,,,6.0,18396,3481.0,4598631
2022,3,11620645,서원동,64609986627,1316,36,42,214,143638.0,197865.0,89412.0,647532,94,3.0,1.0,1.0,1.0,9.0,,,1.0,,,,,1.0,,,,,,27.0,22343,2096.0,5686144
2022,3,11620655,신원동,20053352656,760,29,19,57,86262.0,121251.0,51274.0,544977,54,6.0,1.0,,,7.0,,1.0,,,1.0,,,,,,,,,10.0,18098,540.0,6428782
2022,3,11620665,서림동,16497583509,739,22,32,69,67807.0,84118.0,51497.0,941252,74,2.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,34.0,25506,1862.0,4985934
2022,3,11620685,신사동,32297606268,1197,36,53,109,96367.0,131484.0,61250.0,641031,79,3.0,2.0,,1.0,10.0,1.0,1.0,,,1.0,,1.0,,,,,,,21.0,22688,3706.0,7809603
2022,3,11620695,신림동,75263457147,1775,49,77,178,148865.0,200377.0,97353.0,541240,168,2.0,3.0,,,17.0,,,,,,,,,4.0,,,,1.0,16.0,21839,1587.0,10681065
2022,3,11620715,난향동,4515086555,324,11,8,24,113971.0,193590.0,34353.0,821397,68,1.0,,,,5.0,,1.0,,,,,,,,,,,,34.0,15780,319.0,1458709
2022,3,11620725,조원동,59995691436,1313,38,47,104,103070.0,120460.0,85680.0,666607,96,3.0,1.0,,1.0,12.0,,1.0,,,,,1.0,,,,,,,30.0,17480,2890.0,6757553
2022,3,11620735,대학동,32267397745,1250,49,55,147,89865.0,125284.0,54446.0,8405183,283,5.0,6.0,,,11.0,,1.0,1.0,2.0,140.0,,,,,,,,,73.0,24481,608.0,6327540
2022,3,11620745,삼성동,12076277521,630,11,24,23,64459.0,94478.0,34439.0,2604386,94,3.0,,,,7.0,,2.0,,1.0,,,,,3.0,,,,,44.0,23760,910.0,7443684
2022,3,11620765,미성동,25048917430,1134,22,40,110,95647.0,117241.0,74053.0,1359429,126,3.0,3.0,,1.0,11.0,1.0,2.0,2.0,2.0,,,,,1.0,,,,,44.0,30979,2922.0,5464911
2022,3,11620775,난곡동,18193478664,655,19,22,70,103785.0,117621.0,89948.0,972373,95,2.0,1.0,,,11.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,28.0,27330,1030.0,6271216
2022,3,11650510,서초1동,69035337217,3179,74,66,220,114310.0,129732.0,98887.0,1382685,194,4.0,10.0,,1.0,14.0,,2.0,,,13.0,,,,,,,,2.0,38.0,21009,43719.0,7339027
2022,3,11650520,서초2동,137349532127,4067,135,78,253,182026.0,223477.0,140575.0,1230924,217,8.0,26.0,,,24.0,,1.0,1.0,1.0,,,,,1.0,,,,2.0,47.0,21404,59592.0,6803870
2022,3,11650530,서초3동,192145000367,7130,189,150,372,139918.0,172806.0,107031.0,2998572,332,25.0,30.0,,3.0,30.0,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,2.0,77.0,31930,60960.0,12108999
2022,3,11650531,서초4동,205233925913,3264,78,93,236,160970.0,192018.0,129921.0,879773,257,2.0,13.0,,1.0,31.0,2.0,2.0,1.0,,,,,1.0,,,,,,36.0,31457,34065.0,6890278
2022,3,11650540,잠원동,77938944018,1992,38,52,130,128892.0,134715.0,123070.0,1756867,135,3.0,8.0,,,13.0,1.0,1.0,1.0,,,,,,,,,,2.0,23.0,28349,11715.0,6676857
2022,3,11650550,반포본동,2318604482,465,2,22,19,111704.0,117299.0,106109.0,972536,33,1.0,3.0,,,2.0,,1.0,2.0,2.0,,,1.0,,,,,,1.0,5.0,11947,11741.0,286966
2022,3,11650560,반포1동,76476812450,1749,56,52,127,129802.0,155629.0,103976.0,992368,140,6.0,6.0,,1.0,20.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,26.0,32298,8126.0,6811812
2022,3,11650570,반포2동,22507476932,363,6,4,24,253347.0,304023.0,202671.0,1396031,74,4.0,5.0,,,5.0,,2.0,1.0,,,,1.0,,,,,,1.0,25.0,16079,2973.0,1413867
2022,3,11650580,반포3동,83269961808,1239,32,25,79,141825.0,209933.0,73717.0,1251708,109,3.0,7.0,,,11.0,,1.0,1.0,,,,,,,,,,,18.0,22333,2930.0,2945398
2022,3,11650581,반포4동,105518012458,3484,66,59,297,192354.0,204970.0,179738.0,1427141,130,7.0,12.0,1.0,,12.0,,,1.0,,3.0,,,1.0,,,,,3.0,33.0,19377,56426.0,5730024
2022,3,11650590,방배본동,52272427793,1416,33,29,91,112449.0,147790.0,77109.0,677510,103,2.0,6.0,,,16.0,,1.0,,,,,1.0,,,,,,,25.0,21099,24123.0,4419881
2022,3,11650600,방배1동,74886697102,1381,35,25,138,134204.0,144003.0,124406.0,689244,102,3.0,4.0,,1.0,10.0,,1.0,,,3.0,,1.0,,,,,,1.0,19.0,17245,16153.0,4713884
2022,3,11650610,방배2동,45340506179,1483,48,37,125,118126.0,127396.0,108856.0,1904030,114,4.0,2.0,,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,37.0,20247,16039.0,5044898
2022,3,11650620,방배3동,25941523381,743,16,17,57,102928.0,92359.0,113498.0,2375134,112,4.0,3.0,,2.0,6.0,,2.0,,1.0,7.0,,,,,,,,,50.0,21283,15415.0,2998263
2022,3,11650621,방배4동,62133480380,1930,41,37,122,102567.0,129978.0,75156.0,949527,156,3.0,10.0,,,11.0,,1.0,,1.0,4.0,,,,1.0,,,,1.0,31.0,23722,15039.0,6617542
2022,3,11650651,양재1동,112638799441,2859,60,78,252,106440.0,137029.0,75852.0,5765358,263,12.0,11.0,,1.0,20.0,3.0,4.0,1.0,,1.0,,,,,,,,2.0,86.0,44542,25679.0,8413966
2022,3,11650652,양재2동,133509218881,3676,72,76,213,100575.0,100718.0,100432.0,7562268,147,2.0,16.0,,,11.0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,57.0,22452,34416.0,5989381
2022,3,11650660,내곡동,7143005889,921,19,26,47,365400.0,158087.0,572714.0,12708880,161,5.0,1.0,,1.0,2.0,2.0,1.0,,,3.0,,1.0,,,,,,1.0,85.0,17915,1187.0,2302313
2022,3,11680510,신사동,276882336841,4214,114,97,289,175382.0,235938.0,114825.0,2059234,260,3.0,14.0,,,36.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,12.0,16672,26570.0,7254624
2022,3,11680521,논현1동,254739186066,4490,146,131,306,177723.0,210014.0,145432.0,1258744,300,4.0,15.0,,4.0,42.0,,1.0,,,,,1.0,8.0,,,,,3.0,23.0,22994,40861.0,10264657
2022,3,11680531,논현2동,192979401871,4786,148,165,358,142987.0,170729.0,115244.0,1458524,240,8.0,16.0,,5.0,29.0,1.0,1.0,1.0,,4.0,,,2.0,,,,,1.0,33.0,21740,50355.0,11124520
2022,3,11680545,압구정동,357196025063,4442,136,124,241,175449.0,201389.0,149509.0,2345057,313,4.0,25.0,,5.0,30.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,,,,,2.0,18.0,27248,39740.0,8206322
2022,3,11680565,청담동,269306292975,4573,93,91,198,175102.0,211930.0,138274.0,2329217,288,11.0,19.0,,4.0,27.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,3.0,23.0,27014,54272.0,9831898
2022,3,11680580,삼성1동,319563470740,3886,113,94,303,250055.0,248466.0,251645.0,1944629,199,6.0,26.0,,3.0,13.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,3.0,38.0,13407,169509.0,4824618
2022,3,11680590,삼성2동,99951751463,3104,90,75,217,195611.0,208392.0,182829.0,1242271,177,10.0,11.0,,,11.0,,1.0,1.0,,1.0,,,,,,,,4.0,28.0,30115,57932.0,9418372
2022,3,11680600,대치1동,124076474519,1183,18,25,110,208099.0,248375.0,167824.0,809823,130,4.0,11.0,,,13.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,24.0,24900,18253.0,4744684
2022,3,11680610,대치2동,166424154849,3228,68,81,244,162073.0,194018.0,130128.0,1837367,210,6.0,26.0,,2.0,20.0,,2.0,1.0,1.0,,,,,,,,,2.0,39.0,37565,91102.0,6110376
2022,3,11680630,대치4동,218973467511,4109,117,121,372,183652.0,244564.0,122740.0,701081,159,4.0,12.0,1.0,1.0,18.0,,1.0,,,1.0,1.0,,,,,,,,14.0,20478,31644.0,10300902
2022,3,11680640,역삼1동,540126422349,11963,368,305,950,166360.0,174873.0,157848.0,2362133,542,15.0,49.0,1.0,3.0,64.0,1.0,1.0,,,,,,3.0,1.0,,,,1.0,44.0,35804,169288.0,21619561
2022,3,11680650,역삼2동,99043132100,3323,95,96,205,173746.0,217215.0,130277.0,1135029,195,3.0,14.0,,2.0,25.0,,1.0,2.0,1.0,1.0,,,,,,,,,31.0,36944,48339.0,11961191
2022,3,11680655,도곡1동,69062837159,1393,33,33,113,188617.0,196748.0,180487.0,1050609,142,4.0,9.0,1.0,4.0,20.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,27.0,22087,29691.0,6991801
2022,3,11680656,도곡2동,72847815762,1597,46,38,104,150077.0,166376.0,133778.0,990763,118,7.0,23.0,,,10.0,2.0,1.0,1.0,2.0,,,,,,,,,3.0,25.0,33941,95884.0,3917081
2022,3,11680660,개포1동,44448046,179,1,3,5,127270.0,213467.0,41072.0,1449952,38,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,29.0,6408,466.0,793797
2022,3,11680670,개포2동,20865358286,906,28,23,88,187224.0,186953.0,187495.0,2243338,135,3.0,3.0,,,9.0,5.0,4.0,1.0,3.0,,,,,,,,,3.0,50.0,22211,9957.0,1728028
2022,3,11680690,개포4동,59047856912,1492,50,27,92,93700.0,106332.0,81067.0,1665461,115,3.0,4.0,,,7.0,,2.0,1.0,1.0,,,,,,,,,,49.0,22529,7461.0,3509123
2022,3,11680700,세곡동,32887295898,1345,35,37,165,162456.0,159301.0,165610.0,6367772,191,4.0,1.0,,,9.0,3.0,4.0,1.0,1.0,,,,,,,,,,95.0,44314,360.0,3435796
2022,3,11680720,일원본동,12152477847,476,19,11,45,183516.0,212884.0,154148.0,2354625,103,2.0,6.0,1.0,,15.0,2.0,2.0,1.0,2.0,,,,,,,,,1.0,32.0,23927,,2554801
2022,3,11680730,일원1동,28602103755,770,18,11,85,98325.0,156991.0,39658.0,953471,74,4.0,1.0,,,11.0,1.0,2.0,,1.0,,,,,,,,,,18.0,15672,1871.0,2692582
2022,3,11680740,일원2동,4218181450,472,8,14,40,235090.0,376593.0,93587.0,1300290,66,3.0,3.0,,,6.0,2.0,1.0,1.0,,,,,,,,,,1.0,13.0,17642,,1041746
2022,3,11680750,수서동,61341771836,898,16,16,121,166804.0,184237.0,149371.0,1629403,89,3.0,3.0,,,11.0,2.0,1.0,1.0,2.0,,,,,,,,,2.0,23.0,15241,17525.0,2224309
2022,3,11710510,풍납1동,10768394289,519,9,12,37,166454.0,220573.0,112335.0,1075294,48,3.0,,,1.0,6.0,1.0,1.0,,,,,,,,,,,,6.0,13896,719.0,4938616
2022,3,11710520,풍납2동,28855945529,899,19,31,76,119038.0,126635.0,111441.0,2564554,125,5.0,5.0,1.0,,26.0,2.0,2.0,3.0,1.0,3.0,,,,,,,,1.0,24.0,25501,505.0,5616770
2022,3,11710531,거여1동,18648982361,630,12,15,54,111591.0,158995.0,64187.0,522308,48,2.0,,,,2.0,,1.0,,1.0,,,,,1.0,,,,1.0,6.0,12616,3417.0,3525217
2022,3,11710532,거여2동,26147624013,715,21,13,76,135223.0,198644.0,71803.0,612901,78,3.0,3.0,,1.0,12.0,1.0,1.0,1.0,,,,,,,,,,,11.0,19174,1508.0,3916189
2022,3,11710540,마천1동,29469470712,687,16,16,43,61986.0,84291.0,39681.0,575258,73,4.0,1.0,,,8.0,1.0,1.0,,,,,,,1.0,,,,1.0,15.0,19745,666.0,3689239
2022,3,11710550,마천2동,38805307689,1004,26,28,72,141998.0,129289.0,154708.0,890688,93,3.0,2.0,,,14.0,,1.0,,,,,,,,,,,,12.0,19564,1523.0,5458840
2022,3,11710561,방이1동,37995663664,1262,49,42,117,153237.0,153222.0,153253.0,609259,73,2.0,1.0,,,10.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,11.0,16193,8235.0,3495947
2022,3,11710562,방이2동,114988644001,2673,87,96,236,198809.0,245964.0,151654.0,769841,164,3.0,5.0,,,18.0,,1.0,1.0,,,,,,,,,,1.0,13.0,26148,41991.0,6514554
2022,3,11710566,오륜동,5495148404,494,9,12,54,357446.0,288673.0,426219.0,3085088,74,4.0,6.0,,,6.0,1.0,2.0,2.0,3.0,11.0,,,,,,,,3.0,15.0,18483,17367.0,661618
2022,3,11710570,오금동,80226583126,1813,37,51,130,127545.0,160237.0,94853.0,1648868,134,5.0,5.0,,,13.0,3.0,3.0,4.0,2.0,,,,,,,,,3.0,27.0,39515,23886.0,9738450
2022,3,11710580,송파1동,67334192662,1975,69,60,169,176269.0,213101.0,139436.0,686925,102,2.0,4.0,,3.0,14.0,1.0,1.0,,,,,,,,,,,2.0,13.0,24810,15471.0,6561763
2022,3,11710590,송파2동,31121086297,914,22,34,94,153528.0,166094.0,140961.0,631023,79,3.0,1.0,,,11.0,3.0,1.0,2.0,3.0,,,,,,,,,,7.0,20645,6409.0,3305670
2022,3,11710600,석촌동,84472106647,2640,88,84,242,202675.0,230126.0,175225.0,946914,159,3.0,7.0,,2.0,27.0,3.0,2.0,,,,,,,,,,,,20.0,32530,8871.0,6943327
2022,3,11710610,삼전동,76553622473,1715,34,60,170,153146.0,173339.0,132953.0,953338,118,4.0,2.0,,,14.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,12.0,31448,3736.0,6668206
2022,3,11710620,가락본동,74325983116,2652,87,106,241,155378.0,177476.0,133281.0,1014738,144,5.0,9.0,1.0,5.0,21.0,1.0,2.0,2.0,,,,,,,,,,,21.0,27076,28995.0,8196884
2022,3,11710631,가락1동,481565142609,3589,31,43,65,168222.0,122483.0,213960.0,1393228,82,2.0,8.0,,,13.0,1.0,1.0,1.0,,,,1.0,,,,,,3.0,16.0,27823,5833.0,721271
2022,3,11710632,가락2동,60699557949,1637,58,60,149,191125.0,204064.0,178186.0,932311,143,3.0,6.0,,,17.0,4.0,2.0,1.0,,,,,,,,,,1.0,22.0,33013,7197.0,6034105
2022,3,11710641,문정1동,25999367695,1222,30,35,95,150999.0,181952.0,120047.0,612546,70,3.0,1.0,,,5.0,1.0,1.0,1.0,,,,,,,,,,,19.0,20369,34806.0,4509808
2022,3,11710642,문정2동,133180117195,6224,176,169,507,168670.0,210913.0,126428.0,2242033,149,10.0,12.0,,1.0,22.0,,1.0,,,,,,2.0,,,,,3.0,14.0,29877,36301.0,2752970
2022,3,11710646,장지동,32475829134,1031,17,37,90,151908.0,157763.0,146054.0,1278355,136,4.0,3.0,,,10.0,1.0,2.0,1.0,3.0,,,,1.0,,,,,1.0,41.0,30000,5321.0,8073106
2022,3,11710647,위례동,6937081321,989,64,36,168,238054.0,308546.0,167563.0,2537372,84,3.0,1.0,,,5.0,2.0,2.0,1.0,,,,,,,,,,,32.0,30548,,3527496
2022,3,11710650,잠실본동,157491378395,3091,99,104,357,174744.0,212418.0,137071.0,1028997,192,5.0,9.0,,1.0,24.0,,1.0,,,,,,,,,,,1.0,12.0,28558,11115.0,7774306
2022,3,11710670,잠실2동,53355271185,964,28,25,107,319452.0,387713.0,251192.0,2686850,91,4.0,6.0,,,14.0,1.0,2.0,2.0,2.0,,,,,,,,,1.0,5.0,36151,3901.0,1971961
2022,3,11710680,잠실3동,36093213391,1822,45,54,157,236447.0,302464.0,170429.0,1542643,103,5.0,9.0,,,11.0,1.0,3.0,,1.0,,,,,,,,,,16.0,35314,29138.0,3355983
2022,3,11710690,잠실4동,12374143793,422,11,15,47,353204.0,518060.0,188348.0,780204,74,3.0,3.0,,,10.0,1.0,2.0,,1.0,,,,,,,,,2.0,7.0,21711,4342.0,2072894
2022,3,11710710,잠실6동,45380207863,1965,70,51,225,139327.0,193042.0,85612.0,1508001,144,4.0,17.0,,1.0,23.0,,1.0,1.0,,,,,1.0,,,,,2.0,13.0,17212,54446.0,2399832
2022,3,11710720,잠실7동,6648537463,210,5,6,13,97285.0,161156.0,33414.0,723486,30,2.0,4.0,,,4.0,,1.0,2.0,1.0,,,,,,,,,2.0,3.0,9882,,668032
2022,3,11740515,강일동,13987736954,902,37,27,141,144400.0,198375.0,90425.0,3647520,187,5.0,3.0,,,12.0,2.0,2.0,2.0,1.0,,,,,,,,,3.0,79.0,35390,156.0,4357511
2022,3,11740520,상일동,16071541319,941,30,46,103,155636.0,198644.0,112628.0,1813623,105,4.0,2.0,1.0,,8.0,4.0,2.0,2.0,5.0,,,,,,,,,,37.0,33197,1403.0,3366878
2022,3,11740530,명일1동,58424988627,1671,105,50,167,98853.0,133380.0,64326.0,634942,151,5.0,6.0,,2.0,17.0,,1.0,,,,,,,,,,,1.0,22.0,26280,4140.0,4940298
2022,3,11740540,명일2동,77149595662,1140,33,34,152,122474.0,184277.0,60670.0,914329,107,3.0,6.0,,,18.0,4.0,2.0,,1.0,,,,,,,,,,18.0,17494,2429.0,2104581
2022,3,11740550,고덕1동,7978112458,624,15,15,77,132055.0,209603.0,54506.0,1518495,92,3.0,,,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,26.0,25955,799.0,3716313
2022,3,11740560,고덕2동,21787987260,847,34,34,103,231542.0,283082.0,180002.0,2206786,78,3.0,1.0,,,9.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,25.0,22444,1034.0,2248378
2022,3,11740570,암사1동,36175954504,1420,40,51,113,101056.0,125199.0,76913.0,735480,90,2.0,1.0,,,8.0,1.0,1.0,,,1.0,,1.0,,,,,,,13.0,35440,2678.0,8560695
2022,3,11740580,암사2동,24275380207,716,20,16,77,114775.0,145775.0,83775.0,2174329,61,1.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,1.0,6.0,15439,2007.0,2604085
2022,3,11740590,암사3동,16136812364,599,21,17,51,156510.0,134592.0,178428.0,1799368,50,2.0,1.0,,,5.0,1.0,,2.0,1.0,,,,,,,,,,12.0,18359,,1457747
2022,3,11740600,천호1동,27868142600,1114,34,36,120,90321.0,100385.0,80258.0,668998,92,4.0,1.0,,,11.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,11.0,27485,2261.0,9886415
2022,3,11740610,천호2동,157167573796,3363,92,136,298,101163.0,111824.0,90502.0,1850853,203,4.0,3.0,,1.0,26.0,1.0,1.0,1.0,,,,,,3.0,,,,,22.0,34494,3076.0,11187787
2022,3,11740620,천호3동,35212122367,1562,42,55,130,99552.0,113941.0,85162.0,561872,115,4.0,3.0,,2.0,14.0,,,1.0,,,,,,1.0,,,,,11.0,26573,1309.0,7802545
2022,3,11740640,성내1동,42755740015,1343,39,38,123,87509.0,114776.0,60242.0,663675,98,6.0,4.0,,2.0,9.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,20.0,20230,10609.0,5883042
2022,3,11740650,성내2동,46406010376,1489,45,52,119,111764.0,113775.0,109754.0,625147,113,2.0,3.0,,4.0,14.0,,,,,,,,1.0,,,,,3.0,16.0,24318,2005.0,8569973
2022,3,11740660,성내3동,75396049384,2066,69,67,156,104321.0,134276.0,74366.0,647356,136,4.0,5.0,,,13.0,2.0,,,,2.0,,,,,,,,1.0,13.0,23440,4116.0,6546862
2022,3,11740685,길동,104127423430,3075,90,94,292,94144.0,114398.0,73891.0,1631616,242,6.0,10.0,1.0,4.0,34.0,4.0,3.0,1.0,,1.0,,,,,,,,1.0,36.0,46576,8563.0,17008849
2022,3,11740700,둔촌2동,30346887856,1173,31,35,84,93867.0,109900.0,77833.0,1550455,129,5.0,4.0,1.0,,17.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,32.0,26347,2597.0,7207926
2022,4,11110515,청운효자동,26087653457,917,49,18,27,155797.0,224849.0,86744.0,2568432,93,6.0,3.0,,,4.0,1.0,1.0,2.0,2.0,8.0,,,,,,,,,26.0,13009,6746.0,3710225
2022,4,11110530,사직동,107191595177,2792,89,47,197,173553.0,246659.0,100447.0,1158536,206,18.0,24.0,,,15.0,,1.0,,1.0,1.0,,,3.0,,,,,2.0,34.0,8486,35094.0,4045466
2022,4,11110540,삼청동,48634733593,735,35,9,47,168139.0,200614.0,135664.0,1479255,49,10.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,16.0,2597,4036.0,925272
2022,4,11110550,부암동,8315198567,496,22,10,33,99441.0,122603.0,76278.0,2274739,84,4.0,2.0,,,1.0,1.0,2.0,1.0,1.0,14.0,,,,,,,,,38.0,9744,1241.0,1165684
2022,4,11110560,평창동,8851775787,670,14,10,36,121969.0,132186.0,111752.0,8947328,162,6.0,2.0,,1.0,5.0,1.0,,,1.0,2.0,,,,,,,,,91.0,17852,14279.0,850763
2022,4,11110570,무악동,8257676764,200,6,1,22,,,,369520,42,2.0,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,1.0,7.0,8491,495.0,1953884
2022,4,11110580,교남동,9904741362,382,10,15,68,200555.0,285647.0,115463.0,346926,78,4.0,3.0,2.0,,17.0,,,,1.0,1.0,,,,,,,,,26.0,4425,664.0,3754920
2022,4,11110600,가회동,33390875570,651,31,14,45,142796.0,197115.0,88478.0,539955,63,5.0,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,22.0,4350,11445.0,1470368
2022,4,11110615,종로1234가동,609884241000,10588,287,191,547,192001.0,244442.0,139559.0,2417171,500,19.0,35.0,,,47.0,1.0,2.0,,,4.0,,1.0,5.0,17.0,,,,5.0,72.0,7051,116022.0,14211700
2022,4,11110630,종로56가동,110165404815,2004,51,35,94,281017.0,263403.0,298631.0,603167,212,7.0,8.0,,,31.0,,1.0,,,1.0,,4.0,,3.0,,,,1.0,23.0,5316,19116.0,6783250
2022,4,11110640,이화동,39293854342,775,30,25,136,185904.0,218797.0,153011.0,782395,119,4.0,4.0,1.0,,11.0,,,2.0,,37.0,,,,,,,,1.0,28.0,8190,1835.0,3787131
2022,4,11110650,혜화동,57993371852,1512,60,36,195,179990.0,217056.0,142923.0,1132421,145,6.0,5.0,,,16.0,3.0,1.0,1.0,4.0,26.0,,,1.0,,,,,,36.0,16276,4981.0,9482747
2022,4,11110670,창신1동,101515034888,1804,43,43,54,180189.0,204278.0,156099.0,305337,111,3.0,4.0,,,9.0,,2.0,,,,,1.0,,7.0,,,,2.0,11.0,5666,1827.0,3049106
2022,4,11110680,창신2동,14176089965,405,11,12,25,101909.0,85444.0,118373.0,257323,38,2.0,1.0,,,5.0,,,,,,,,,,,,,,,9581,92.0,5915377
2022,4,11110690,창신3동,409503376,188,4,1,17,,,,216835,24,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,5.0,6905,103.0,1189610
2022,4,11110700,숭인1동,3582209687,298,5,6,31,126031.0,193281.0,58780.0,239396,43,3.0,1.0,,,3.0,1.0,,,,,,,,,,,,,14.0,5812,254.0,2171074
2022,4,11110710,숭인2동,31139572931,914,36,21,69,124208.0,156963.0,91452.0,351906,89,4.0,3.0,,1.0,4.0,,,,,,,2.0,,3.0,,,,2.0,6.0,9149,1552.0,5403919
2022,4,11140520,소공동,135873153163,3130,106,59,255,226786.0,227217.0,226356.0,943795,231,13.0,29.0,,,10.0,,1.0,4.0,3.0,,1.0,,3.0,3.0,,,,3.0,37.0,1350,81642.0,2868819
2022,4,11140540,회현동,237354749394,5347,73,74,240,312795.0,363503.0,262087.0,897827,211,9.0,17.0,,,16.0,1.0,,,,2.0,,2.0,1.0,2.0,,,,6.0,35.0,4305,79592.0,4675699
2022,4,11140550,명동,239172641841,4512,156,91,492,248622.0,280116.0,217128.0,969729,542,20.0,46.0,,,35.0,,1.0,,,4.0,,,3.0,12.0,,,,1.0,29.0,2450,116772.0,5607132
2022,4,11140570,필동,36858026778,1215,33,17,128,189434.0,246019.0,132848.0,1464686,123,6.0,9.0,1.0,,7.0,,2.0,,1.0,19.0,,,2.0,1.0,,,,2.0,15.0,3851,12398.0,2304782
2022,4,11140580,장충동,26746264846,530,7,3,32,159633.0,186078.0,133189.0,1017925,63,6.0,2.0,,,1.0,,1.0,,,3.0,,,1.0,2.0,,,,1.0,13.0,4951,5961.0,2370640
