연도,분기,행정동_코드_명,행정동_코드,시세_전체,시세_1층,시세_1층외,영역_면적,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,폐업률,개업률,업종_밀도,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,집객시설_총계,총_유동인구_수,총_상주인구_수,총_직장인구_수
2021,3,홍은1동,11410660,88915.0,82174.0,95656.0,1615140,3093859.0,1269892000.0,24212845980.0,715,24,19,61,2.66,3.36,0.04,86.0,3.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,131.0,3923806,22956,2582.0
2021,3,홍은2동,11410685,82359.0,103664.0,61053.0,2075085,2874442.0,2973012000.0,18005568732.0,905,30,22,102,2.43,3.31,0.04,161.0,4.0,2.0,1.0,0.0,8.0,0.0,2.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,277.0,4604796,26960,1579.0
2021,3,홍제1동,11410620,105088.0,127247.0,82929.0,1235632,3459117.0,2890791000.0,17436247686.0,787,25,22,101,2.8,3.18,0.06,135.0,3.0,2.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,197.0,5910459,24329,1864.0
2021,3,홍제2동,11410655,122898.0,146724.0,99071.0,699978,3664523.0,1562200000.0,7797066162.0,457,16,10,50,2.19,3.5,0.07,56.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,82.0,2697753,14233,347.0
2021,3,홍제3동,11410640,86859.0,110273.0,63444.0,1192508,2807766.0,3452513000.0,51731914143.0,832,30,25,67,3.0,3.61,0.07,129.0,3.0,3.0,0.0,2.0,14.0,1.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,46.0,215.0,3954753,15810,857.0
2021,3,화곡1동,11500540,93324.0,111334.0,75314.0,1197746,2485455.0,8986320000.0,73029464829.0,2417,85,79,234,3.27,3.52,0.2,226.0,3.0,2.0,0.0,2.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,27.0,292.0,15983884,51115,4355.0
2021,3,화곡2동,11500550,72862.0,88596.0,57129.0,454621,2385531.0,2196474000.0,13044286505.0,632,20,15,37,2.37,3.16,0.14,65.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,103.0,3702821,17836,1371.0
2021,3,화곡3동,11500560,109516.0,139833.0,79199.0,521858,3132782.0,3766919000.0,29036424990.0,1026,32,24,127,2.34,3.12,0.2,87.0,4.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,116.0,3882455,21443,3555.0
2021,3,화곡4동,11500570,82601.0,115309.0,49892.0,852049,2423768.0,3876390000.0,43379763624.0,1158,23,24,98,2.07,1.99,0.14,101.0,4.0,2.0,0.0,0.0,14.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,157.0,4849989,20867,2169.0
2021,3,화곡6동,11500591,105572.0,132852.0,78293.0,1037911,3040513.0,5658527000.0,36232866558.0,1358,56,62,147,4.57,4.12,0.13,118.0,7.0,5.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,179.0,5147542,24230,7642.0
2021,3,화곡8동,11500593,103799.0,141246.0,66352.0,593322,2473381.0,4029557000.0,34280914564.0,1045,25,28,90,2.68,2.39,0.18,95.0,2.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,143.0,7518528,24746,1592.0
2021,3,화곡본동,11500590,91218.0,101083.0,81353.0,972735,2398795.0,6123306000.0,37022303898.0,1213,46,37,108,3.05,3.79,0.12,145.0,3.0,0.0,0.0,1.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,194.0,9055570,38372,2358.0
2021,3,화양동,11215710,135501.0,173682.0,97320.0,1166008,2470026.0,12568417000.0,72964728457.0,2350,88,86,380,3.66,3.74,0.2,167.0,3.0,5.0,1.0,0.0,17.0,0.0,2.0,2.0,1.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,251.0,8432543,22632,1232.0
2021,3,황학동,11140670,127673.0,155906.0,99439.0,328640,3247840.0,3098150000.0,53526409513.0,1405,17,28,79,1.99,1.21,0.43,76.0,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,106.0,5774844,12570,806.0
2021,3,회기동,11230710,97444.0,133797.0,61091.0,766917,3217279.0,9490000000.0,28629786250.0,991,35,34,145,3.43,3.53,0.13,84.0,3.0,5.0,1.0,0.0,10.0,1.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,133.0,4964455,10447,131.0
2021,3,회현동,11140540,328949.0,388113.0,269785.0,897827,4442451.0,537948740000.0,182476177943.0,5351,78,75,244,1.4,1.46,0.6,211.0,9.0,17.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,35.0,302.0,3810109,5124,78140.0
2021,3,효창동,11170580,138768.0,121575.0,155961.0,446197,3523201.0,1050330000.0,9670728679.0,359,4,5,28,1.39,1.11,0.08,66.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,100.0,4165652,10191,1167.0
2021,3,후암동,11170510,96511.0,121487.0,71535.0,865892,3013677.0,1933068000.0,20070261842.0,813,21,13,45,1.6,2.58,0.09,80.0,6.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,118.0,4449940,17736,1731.0
2021,3,휘경1동,11230720,128761.0,153377.0,104144.0,521796,2722774.0,2920821000.0,15937972740.0,741,18,17,76,2.29,2.43,0.14,82.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,119.0,5345706,13616,809.0
2021,3,휘경2동,11230730,82554.0,90069.0,75039.0,1113609,3071586.0,2163760000.0,14986240314.0,597,26,15,62,2.51,4.36,0.05,84.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,136.0,4797099,24296,1022.0
2021,3,흑석동,11590605,115832.0,142628.0,89036.0,1708306,4224946.0,8332121000.0,45500323912.0,1357,28,31,176,2.28,2.06,0.08,195.0,6.0,6.0,1.0,0.0,24.0,5.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,310.0,7108398,32306,126.0
2021,4,가락1동,11710631,231698.0,268452.0,194944.0,1393228,4973588.0,4901773000.0,424735124684.0,3582,38,27,68,0.75,1.06,0.26,82.0,2.0,8.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,128.0,746809,27823,5833.0
2021,4,가락2동,11710632,137101.0,152374.0,121828.0,932311,3910198.0,5775186000.0,58481138149.0,1615,67,28,142,1.73,4.15,0.17,143.0,3.0,6.0,0.0,0.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,199.0,6598362,33013,7197.0
2021,4,가락본동,11710620,137990.0,153502.0,122479.0,1014738,3521561.0,7963225000.0,74576344603.0,2675,108,68,251,2.54,4.04,0.26,144.0,5.0,9.0,1.0,5.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,211.0,8471389,27076,28995.0
2021,4,가리봉동,11530595,87527.0,107689.0,67365.0,410996,2336331.0,959936000.0,17038508996.0,845,26,23,26,2.72,3.08,0.21,74.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,113.0,3235536,9271,853.0
2021,4,가산동,11545510,123856.0,141928.0,105783.0,2512852,2567594.0,75056596000.0,767141266705.0,8124,353,154,613,1.9,4.35,0.32,304.0,10.0,25.0,0.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,111.0,495.0,4908535,23050,92197.0
2021,4,가양1동,11500603,167907.0,224074.0,111740.0,4970691,3560388.0,73602532000.0,103798552998.0,4901,316,148,578,3.02,6.45,0.1,279.0,5.0,13.0,0.0,0.0,20.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,69.0,400.0,3642314,34206,1970.0
2021,4,가양2동,11500604,117133.0,129863.0,104402.0,823874,3065320.0,2635901000.0,21692134483.0,451,26,5,53,1.11,5.76,0.05,75.0,4.0,3.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,110.0,2089274,14520,
2021,4,가양3동,11500605,121360.0,138542.0,104179.0,474228,3047051.0,631949000.0,8591887434.0,392,11,6,44,1.53,2.81,0.08,52.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,80.0,1665819,15544,344.0
2021,4,가회동,11110600,139380.0,194621.0,84138.0,539955,3479766.0,2132711000.0,23918154223.0,618,36,18,46,2.91,5.83,0.11,63.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,1293146,4325,13017.0
2021,4,갈현1동,11380551,95833.0,109078.0,82587.0,961071,2481200.0,4814636000.0,45993183891.0,1348,57,43,138,3.19,4.23,0.14,133.0,2.0,2.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,202.0,8038360,23146,2156.0
2021,4,갈현2동,11380552,88713.0,125120.0,52307.0,985165,2539257.0,5941547000.0,54492669277.0,1525,74,39,158,2.56,4.85,0.15,121.0,3.0,1.0,0.0,1.0,15.0,5.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,189.0,6493137,28872,3042.0
2021,4,강일동,11740515,151487.0,210433.0,92541.0,3647520,3073250.0,3434001000.0,12742963416.0,856,50,23,135,2.69,5.84,0.02,187.0,5.0,3.0,0.0,0.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,296.0,4226046,35390,156.0
2021,4,개봉1동,11530740,72655.0,85184.0,60125.0,1320319,2805757.0,4365707000.0,33531553033.0,1345,43,35,124,2.6,3.2,0.1,163.0,5.0,3.0,0.0,1.0,11.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,251.0,7764355,34336,9334.0
2021,4,개봉2동,11530750,97890.0,132425.0,63355.0,782524,3068971.0,3211011000.0,26601687520.0,853,28,18,100,2.11,3.28,0.11,116.0,3.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,162.0,3931556,31775,8545.0
2021,4,개봉3동,11530760,74159.0,99321.0,48998.0,828418,2512790.0,2808000000.0,17797839404.0,740,24,23,67,3.11,3.24,0.09,81.0,3.0,2.0,0.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,125.0,3573576,20845,1488.0
2021,4,개포1동,11680660,113660.0,155125.0,72194.0,1449952,5336373.0,179748000.0,164655704.0,182,4,2,5,1.1,2.2,0.01,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,73.0,735700,6408,466.0
2021,4,개포2동,11680670,147773.0,161681.0,133865.0,2243338,5195802.0,2095593000.0,21012790914.0,860,60,20,82,2.33,6.98,0.04,135.0,3.0,3.0,0.0,0.0,9.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,216.0,1690306,22211,9957.0
2021,4,개포4동,11680690,87362.0,98680.0,76045.0,1665461,3550527.0,3768805000.0,60297198631.0,1440,37,26,91,1.81,2.57,0.09,115.0,3.0,4.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,182.0,3456627,22529,7461.0
2021,4,거여1동,11710531,83605.0,116556.0,50653.0,522308,2789100.0,1775400000.0,16498496966.0,639,25,12,55,1.88,3.91,0.12,48.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,62.0,3366281,12616,3417.0
2021,4,거여2동,11710532,147872.0,187269.0,108476.0,612901,3033238.0,2935552000.0,24262336910.0,686,23,24,69,3.5,3.35,0.11,78.0,3.0,3.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,111.0,3908513,19174,1508.0
2021,4,고덕1동,11740550,120678.0,134023.0,107333.0,1518495,4618641.0,2040679000.0,8845894160.0,623,16,15,75,2.41,2.57,0.04,92.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,131.0,3551846,25955,799.0
2021,4,고덕2동,11740560,213203.0,268465.0,157941.0,2206786,2465499.0,2542671000.0,21358913042.0,819,60,26,97,3.17,7.33,0.04,78.0,3.0,1.0,0.0,0.0,9.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,123.0,2264401,22444,1034.0
2021,4,고척1동,11530720,69533.0,94027.0,45039.0,1151238,2972418.0,5770774000.0,54739979566.0,1339,52,34,145,2.54,3.88,0.12,135.0,5.0,4.0,1.0,1.0,9.0,0.0,3.0,1.0,1.0,12.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,215.0,4471807,23146,2678.0
2021,4,고척2동,11530730,66829.0,78485.0,55174.0,1025572,2882639.0,2654562000.0,28440429807.0,1090,43,27,80,2.48,3.94,0.11,128.0,5.0,2.0,0.0,1.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,191.0,5871257,27366,1686.0
2021,4,공덕동,11440565,118605.0,121244.0,115965.0,1019197,4047702.0,4986599000.0,46657275018.0,1908,52,39,148,2.04,2.73,0.19,172.0,7.0,9.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,258.0,14029935,37964,10155.0
2021,4,공릉1동,11350595,85851.0,113190.0,58512.0,1263261,2786137.0,11396233000.0,62124913221.0,2197,100,55,220,2.5,4.55,0.17,211.0,4.0,6.0,0.0,4.0,21.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,311.0,11591379,37700,7314.0
2021,4,공릉2동,11350600,97950.0,128850.0,67049.0,6983449,3394877.0,7014733000.0,37551601157.0,1434,68,45,210,3.14,4.74,0.02,271.0,7.0,6.0,1.0,0.0,14.0,3.0,4.0,4.0,2.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,441.0,7774419,39784,1067.0
2021,4,공항동,11500620,119314.0,111224.0,127405.0,10861768,2896818.0,15243523000.0,39793332233.0,1474,76,35,145,2.37,5.16,0.01,176.0,6.0,7.0,1.0,0.0,11.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,39.0,272.0,5894063,26929,5500.0
2021,4,광장동,11215810,119283.0,142438.0,96128.0,2393761,5284540.0,3812186000.0,33981379147.0,1169,28,23,115,1.97,2.4,0.05,139.0,5.0,9.0,0.0,0.0,9.0,3.0,3.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,216.0,6197500,35430,7266.0
2021,4,광희동,11140590,197137.0,221931.0,172342.0,737204,3229604.0,11269094000.0,124627352563.0,5521,96,113,238,2.05,1.74,0.75,185.0,3.0,16.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,3.0,19.0,257.0,5735433,5204,58515.0
2021,4,교남동,11110580,193709.0,203643.0,183775.0,346926,4616890.0,1989233000.0,9257175116.0,394,12,7,64,1.78,3.05,0.11,78.0,4.0,3.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,132.0,4092561,10466,846.0
2021,4,구로1동,11530520,130383.0,166999.0,93767.0,1008892,3368067.0,1572299000.0,11740809846.0,560,10,8,57,1.43,1.79,0.06,88.0,4.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,133.0,2195257,21220,
2021,4,구로2동,11530530,102100.0,118667.0,85534.0,1703350,2453690.0,11752993000.0,185408018305.0,5067,104,63,119,1.24,2.05,0.3,197.0,6.0,12.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,1.0,48.0,313.0,8964197,24606,11788.0
2021,4,구로3동,11530540,144974.0,181419.0,108529.0,1040120,2888444.0,1158502632000.0,146131519978.0,4010,187,68,469,1.7,4.66,0.39,187.0,7.0,18.0,0.0,0.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,47.0,285.0,6933467,23853,60830.0
2021,4,구로4동,11530550,97622.0,121856.0,73388.0,524507,2617060.0,4504541000.0,48322860653.0,1690,73,39,97,2.31,4.32,0.32,139.0,5.0,3.0,0.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,199.0,6933329,20378,1750.0
2021,4,구로5동,11530560,99054.0,95273.0,102836.0,1012473,3213284.0,14711114000.0,87409432742.0,2914,130,63,244,2.16,4.46,0.29,167.0,5.0,4.0,0.0,2.0,18.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,49.0,257.0,6642408,29372,11842.0
2021,4,구산동,11380560,81001.0,94652.0,67350.0,1389775,2602334.0,2465405000.0,17179438846.0,893,43,27,78,3.02,4.82,0.06,127.0,3.0,0.0,0.0,1.0,8.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,188.0,5467438,32750,1741.0
2021,4,구의1동,11215850,90157.0,110291.0,70023.0,565313,2683701.0,3956392000.0,56442864428.0,1558,90,52,148,3.34,5.78,0.28,77.0,2.0,4.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,112.0,8496371,22038,3276.0
2021,4,구의2동,11215860,106792.0,133097.0,80487.0,1388041,2948328.0,3750436000.0,30177564024.0,1055,61,22,94,2.09,5.78,0.08,112.0,3.0,2.0,0.0,1.0,9.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,158.0,5544757,26958,2079.0
2021,4,구의3동,11215870,118062.0,148712.0,87411.0,1027561,4010979.0,10434173000.0,141404741749.0,2576,72,54,224,2.1,2.8,0.25,133.0,5.0,4.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,190.0,6663733,29306,9627.0
2021,4,군자동,11215730,101500.0,118502.0,84497.0,738025,2604535.0,5594531000.0,39258075779.0,1374,84,37,137,2.69,6.11,0.19,135.0,5.0,5.0,0.0,1.0,12.0,1.0,2.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,205.0,5386113,19923,1273.0
2021,4,금호1가동,11200590,106149.0,116393.0,95905.0,444872,4010011.0,1166718000.0,7481301632.0,479,20,16,46,3.34,4.18,0.11,88.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,145.0,4082968,15703,1721.0
2021,4,금호23가동,11200615,119621.0,124991.0,114252.0,631196,3751434.0,2322970000.0,18524281238.0,894,34,20,80,2.24,3.8,0.14,135.0,3.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,200.0,6623040,23406,373.0
2021,4,금호4가동,11200620,130111.0,155110.0,105112.0,832333,4442144.0,2701491000.0,13342244694.0,565,17,21,61,3.72,3.01,0.07,84.0,3.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,127.0,2996012,14708,716.0
2021,4,길동,11740685,92700.0,117059.0,68341.0,1631616,2840603.0,11493164000.0,103553902421.0,3035,130,85,284,2.8,4.28,0.19,242.0,6.0,10.0,1.0,4.0,34.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,343.0,16834913,46576,8563.0
2021,4,길음1동,11290660,145761.0,179604.0,111917.0,797310,4462339.0,4232888000.0,10671732850.0,952,41,25,117,2.63,4.31,0.12,129.0,3.0,4.0,0.0,0.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,181.0,6555495,36397,4493.0
2021,4,길음2동,11290685,127722.0,153298.0,102147.0,588002,3736133.0,5905369000.0,20673123050.0,1181,53,27,110,2.29,4.49,0.2,112.0,5.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,157.0,4367755,17041,466.0
2021,4,낙성대동,11620585,140107.0,169708.0,110505.0,2262818,3225725.0,7586848000.0,50160890105.0,1274,56,45,170,3.53,4.4,0.06,148.0,2.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,240.0,6124396,15664,5270.0
2021,4,난곡동,11620775,99165.0,109899.0,88431.0,972373,2268676.0,2686871000.0,17790535062.0,661,26,22,71,3.33,3.93,0.07,95.0,2.0,1.0,0.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,144.0,6499216,27330,1030.0
2021,4,난향동,11620715,86236.0,94563.0,77910.0,821397,3262195.0,792813000.0,5052658429.0,318,14,8,24,2.52,4.4,0.04,68.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,109.0,1503949,15780,319.0
2021,4,남가좌1동,11410690,147422.0,147512.0,147332.0,475536,4622839.0,2767918000.0,10993598225.0,594,21,16,58,2.69,3.54,0.12,94.0,2.0,3.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,133.0,1312524,15900,1684.0
2021,4,남가좌2동,11410700,116791.0,118724.0,114858.0,783775,3237719.0,3999219000.0,26148344946.0,1239,53,32,153,2.58,4.28,0.16,117.0,4.0,4.0,0.0,0.0,12.0,4.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,175.0,6440320,30036,970.0
2021,4,남영동,11170530,96582.0,103347.0,89816.0,1177788,3183091.0,61131295000.0,53604330618.0,1335,56,16,164,1.2,4.19,0.11,147.0,7.0,5.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,26.0,215.0,2177910,7618,17331.0
2021,4,남현동,11620630,139927.0,177078.0,102775.0,3281024,3234026.0,4347334000.0,26267660111.0,808,25,21,97,2.6,3.09,0.02,70.0,3.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,4351416,18396,3481.0
2021,4,내곡동,11650660,104648.0,96567.0,112730.0,12708880,4047063.0,2451863000.0,5365583183.0,918,28,19,43,2.07,3.05,0.01,161.0,5.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,263.0,2345199,17915,1187.0
2021,4,노량진1동,11590510,130320.0,177911.0,82730.0,1613446,3583099.0,6337575000.0,283849179897.0,1633,53,54,200,3.31,3.25,0.1,180.0,5.0,4.0,0.0,0.0,14.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,57.0,272.0,6682192,32054,3339.0
2021,4,노량진2동,11590520,262797.0,292683.0,232911.0,600568,2420761.0,4058781000.0,798134797287.0,1624,34,37,56,2.28,2.09,0.27,72.0,5.0,4.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,112.0,3409366,12664,4035.0
2021,4,녹번동,11380510,96369.0,112731.0,80007.0,1794215,3055864.0,4820658000.0,42665836613.0,1387,62,37,116,2.67,4.47,0.08,148.0,8.0,3.0,0.0,2.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,35.0,216.0,7217010,37380,2163.0
2021,4,논현1동,11680521,135838.0,167075.0,104602.0,1258744,3277066.0,39154458000.0,272876454216.0,4401,159,106,301,2.41,3.61,0.35,300.0,4.0,15.0,0.0,4.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,23.0,401.0,10190569,22994,40861.0
2021,4,논현2동,11680531,132114.0,153452.0,110776.0,1458524,3973993.0,23848218000.0,206719585344.0,4729,218,91,346,1.92,4.61,0.32,240.0,8.0,16.0,0.0,5.0,29.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,33.0,341.0,10641167,21740,50355.0
