연도,분기,행정동코드,행정동명,당월매출금액
2024,3,11680750,수서동,58062311947
2024,3,11710510,풍납1동,10072162709
2024,3,11710520,풍납2동,24372629523
2024,3,11710531,거여1동,15493396086
2024,3,11710532,거여2동,25693157718
2024,3,11710540,마천1동,33524757723
2024,3,11710550,마천2동,38869993752
2024,3,11710561,방이1동,47602149564
2024,3,11710562,방이2동,118305088691
2024,3,11710566,오륜동,5056731042
2024,3,11710570,오금동,72953591364
2024,3,11710580,송파1동,66652480563
2024,3,11710590,송파2동,25307084289
2024,3,11710600,석촌동,89946763427
2024,3,11710610,삼전동,74497148430
2024,3,11710620,가락본동,73099606020
2024,3,11710631,가락1동,430038658938
2024,3,11710632,가락2동,56200991815
2024,3,11710641,문정1동,31793313292
2024,3,11710642,문정2동,145725113687
2024,3,11710646,장지동,33308632425
2024,3,11710647,위례동,6892984665
2024,3,11710650,잠실본동,156675479691
2024,3,11710670,잠실2동,70147462076
2024,3,11710680,잠실3동,63242323943
2024,3,11710690,잠실4동,12539479870
2024,3,11710710,잠실6동,264279327541
2024,3,11710720,잠실7동,4977147512
2024,3,11740515,강일동,14914968042
2024,3,11740520,상일동,17197779573
2024,3,11740530,명일1동,60732526875
2024,3,11740540,명일2동,85635633090
2024,3,11740550,고덕1동,8676295925
2024,3,11740560,고덕2동,23660415785
2024,3,11740570,암사1동,35759568699
2024,3,11740580,암사2동,24472719836
2024,3,11740590,암사3동,19755123380
2024,3,11740600,천호1동,28276967226
2024,3,11740610,천호2동,139943233623
2024,3,11740620,천호3동,36336519556
2024,3,11740640,성내1동,44036740716
2024,3,11740650,성내2동,52521087716
2024,3,11740660,성내3동,72069724600
2024,3,11740685,길동,107896903885
2024,3,11740700,둔촌2동,25401906273
2024,4,11110515,청운효자동,28799147077
2024,4,11110530,사직동,112312507727
2024,4,11110540,삼청동,43095078414
2024,4,11110550,부암동,8549720599
2024,4,11110560,평창동,8061403193
2024,4,11110570,무악동,8666806137
2024,4,11110580,교남동,9940574822
2024,4,11110600,가회동,30234011639
2024,4,11110615,종로1·2·3·4가동,604127657096
2024,4,11110630,종로5·6가동,110125863829
2024,4,11110640,이화동,39511253110
2024,4,11110650,혜화동,57698365323
2024,4,11110670,창신1동,79101968301
2024,4,11110680,창신2동,13037101417
2024,4,11110690,창신3동,426903844
2024,4,11110700,숭인1동,4030275716
2024,4,11110710,숭인2동,27224606612
2024,4,11140520,소공동,166853255052
2024,4,11140540,회현동,242086266607
2024,4,11140550,명동,256997780703
2024,4,11140570,필동,38575860034
2024,4,11140580,장충동,21996779128
2024,4,11140590,광희동,162367896768
2024,4,11140605,을지로동,247004025071
2024,4,11140615,신당동,78226757565
2024,4,11140625,다산동,47292189829
2024,4,11140635,약수동,28253042364
2024,4,11140645,청구동,9982425899
2024,4,11140650,신당5동,28684823361
2024,4,11140665,동화동,26989719549
2024,4,11140670,황학동,54809607557
2024,4,11140680,중림동,35638973412
2024,4,11170510,후암동,22415617233
2024,4,11170520,용산2가동,14947513400
2024,4,11170530,남영동,69304456614
2024,4,11170555,청파동,41881118274
2024,4,11170560,원효로1동,112080941545
2024,4,11170570,원효로2동,54727842423
2024,4,11170580,효창동,11676120329
2024,4,11170590,용문동,28698982195
2024,4,11170625,한강로동,648453257479
2024,4,11170630,이촌1동,34311045417
2024,4,11170640,이촌2동,5939683009
2024,4,11170650,이태원1동,79543156367
2024,4,11170660,이태원2동,17450159791
2024,4,11170685,한남동,98812444799
2024,4,11170690,서빙고동,3344850789
2024,4,11170700,보광동,9366975721
2024,4,11200520,왕십리2동,13158284841
2024,4,11200535,왕십리도선동,43819543039
2024,4,11200540,마장동,28638224276
2024,4,11200550,사근동,36801402306
2024,4,11200560,행당1동,41195132500
2024,4,11200570,행당2동,5969291091
2024,4,11200580,응봉동,2303298057
2024,4,11200590,금호1가동,5066462291
2024,4,11200615,금호2·3가동,18618498661
2024,4,11200620,금호4가동,17972763004
2024,4,11200645,옥수동,11818537334
2024,4,11200650,성수1가1동,21640386028
2024,4,11200660,성수1가2동,60737292066
2024,4,11200670,성수2가1동,83583528481
2024,4,11200690,성수2가3동,123600639874
2024,4,11200720,송정동,7592794167
2024,4,11200790,용답동,35255435116
2024,4,11215710,화양동,89691419528
2024,4,11215730,군자동,41226423966
2024,4,11215740,중곡1동,58193600701
2024,4,11215750,중곡2동,40843080421
2024,4,11215760,중곡3동,19102945950
2024,4,11215770,중곡4동,32047413198
2024,4,11215780,능동,26908018829
2024,4,11215810,광장동,42330995285
2024,4,11215820,자양1동,44451380918
2024,4,11215830,자양2동,18408683830
2024,4,11215840,자양3동,44227344234
2024,4,11215847,자양4동,44338166750
2024,4,11215850,구의1동,60075632835
2024,4,11215860,구의2동,31672201683
2024,4,11215870,구의3동,124743027433
2024,4,11230536,용신동,122099868180
2024,4,11230545,제기동,818451381416
2024,4,11230560,전농1동,46133496435
2024,4,11230570,전농2동,14177077493
2024,4,11230600,답십리1동,34925839495
2024,4,11230610,답십리2동,29658032264
2024,4,11230650,장안1동,170898555420
2024,4,11230660,장안2동,97152708951
2024,4,11230705,청량리동,55110481356
2024,4,11230710,회기동,31926315639
2024,4,11230720,휘경1동,19529455370
2024,4,11230730,휘경2동,14781148403
2024,4,11230740,이문1동,27815714773
2024,4,11230750,이문2동,8379801809
2024,4,11260520,면목2동,25762400413
2024,4,11260540,면목4동,13164508407
2024,4,11260550,면목5동,9811139538
2024,4,11260565,면목본동,57488772794
2024,4,11260570,면목7동,46311923899
2024,4,11260575,면목3·8동,39009777214
2024,4,11260580,상봉1동,13040787475
2024,4,11260590,상봉2동,69988011244
2024,4,11260600,중화1동,19393878054
2024,4,11260610,중화2동,37755900349
2024,4,11260620,묵1동,49460696642
2024,4,11260630,묵2동,29343167474
2024,4,11260655,망우본동,67630259708
2024,4,11260660,망우3동,15106039492
2024,4,11260680,신내1동,34795182795
2024,4,11260690,신내2동,34676451751
2024,4,11290525,성북동,27334200641
2024,4,11290555,삼선동,62047222961
2024,4,11290575,동선동,66677490738
2024,4,11290580,돈암1동,8393763250
2024,4,11290590,돈암2동,8061780366
2024,4,11290600,안암동,40807082756
2024,4,11290610,보문동,13845539454
2024,4,11290620,정릉1동,10666529171
2024,4,11290630,정릉2동,14668488473
2024,4,11290640,정릉3동,12781978993
2024,4,11290650,정릉4동,22368646865
2024,4,11290660,길음1동,13173562506
2024,4,11290685,길음2동,21920590819
2024,4,11290705,종암동,43375933917
2024,4,11290715,월곡1동,18825421034
2024,4,11290725,월곡2동,29373209932
2024,4,11290760,장위1동,11310907193
2024,4,11290770,장위2동,13983125487
2024,4,11290780,장위3동,6731960998
2024,4,11290810,석관동,44204540513
2024,4,11305534,삼양동,19401444381
2024,4,11305535,미아동,47509179843
2024,4,11305545,송중동,82489110989
2024,4,11305555,송천동,42061266139
2024,4,11305575,삼각산동,12761196324
2024,4,11305595,번1동,63809933823
2024,4,11305603,번2동,5724653675
2024,4,11305608,번3동,14042674806
2024,4,11305615,수유1동,62914716638
2024,4,11305625,수유2동,27534480846
2024,4,11305635,수유3동,94886774788
2024,4,11305645,우이동,29805578755
2024,4,11305660,인수동,21113621447
2024,4,11320511,창1동,28146989599
2024,4,11320512,창2동,20958978161
2024,4,11320513,창3동,16310244887
2024,4,11320514,창4동,21987764675
2024,4,11320515,창5동,59927097152
2024,4,11320521,도봉1동,50022683413
2024,4,11320522,도봉2동,12906297534
2024,4,11320660,쌍문1동,12705785531
2024,4,11320670,쌍문2동,24174507936
2024,4,11320680,쌍문3동,32172951238
2024,4,11320681,쌍문4동,14056891979
2024,4,11320690,방학1동,55569195127
2024,4,11320700,방학2동,57353700401
2024,4,11320710,방학3동,13989817983
2024,4,11350560,월계1동,24002430811
2024,4,11350570,월계2동,5690862814
2024,4,11350580,월계3동,8913558687
2024,4,11350595,공릉1동,66096015888
2024,4,11350600,공릉2동,40642580337
2024,4,11350611,하계1동,56966359958
2024,4,11350612,하계2동,2932799879
2024,4,11350619,중계본동,43433370338
2024,4,11350621,중계1동,11277317391
2024,4,11350624,중계4동,42016393490
2024,4,11350625,중계2·3동,55091736913
2024,4,11350630,상계1동,45735019802
2024,4,11350640,상계2동,88087248888
2024,4,11350665,상계3·4동,13997222565
2024,4,11350670,상계5동,24331393707
2024,4,11350695,상계6·7동,103017666325
2024,4,11350700,상계8동,13083030580
2024,4,11350710,상계9동,19275382105
2024,4,11350720,상계10동,4810497769
2024,4,11380510,녹번동,47797362272
2024,4,11380520,불광1동,49691662123
2024,4,11380530,불광2동,32019506972
2024,4,11380551,갈현1동,45531005243
2024,4,11380552,갈현2동,56085646082
2024,4,11380560,구산동,16004882889
2024,4,11380570,대조동,61456337948
2024,4,11380580,응암1동,41008593431
2024,4,11380590,응암2동,15834313713
2024,4,11380600,응암3동,49670654815
2024,4,11380625,역촌동,37565496021
2024,4,11380631,신사1동,24083391936
2024,4,11380632,신사2동,11401599660
2024,4,11380640,증산동,13082258568
2024,4,11380650,수색동,6703680557
2024,4,11380690,진관동,32227359523
2024,4,11410520,천연동,19467677775
2024,4,11410555,북아현동,13905830536
2024,4,11410565,충현동,32471631875
2024,4,11410585,신촌동,132170787496
2024,4,11410615,연희동,62236532877
2024,4,11410620,홍제1동,19908957249
2024,4,11410640,홍제3동,61369171647
2024,4,11410655,홍제2동,9784790839
2024,4,11410660,홍은1동,18930536352
2024,4,11410685,홍은2동,21600063421
2024,4,11410690,남가좌1동,24683790402
2024,4,11410700,남가좌2동,29437766830
2024,4,11410710,북가좌1동,5124774676
2024,4,11410720,북가좌2동,39263850567
2024,4,11440555,아현동,37448508755
2024,4,11440565,공덕동,50606115924
2024,4,11440585,도화동,62158210751
2024,4,11440590,용강동,95260499461
2024,4,11440600,대흥동,59127727129
2024,4,11440610,염리동,20789610163
2024,4,11440630,신수동,15762002429
2024,4,11440655,서강동,37102770706
2024,4,11440660,서교동,376407454269
2024,4,11440680,합정동,63614677133
2024,4,11440690,망원1동,50730359416
2024,4,11440700,망원2동,32232618356
2024,4,11440710,연남동,37998180573
2024,4,11440720,성산1동,28221123452
2024,4,11440730,성산2동,32954955102
2024,4,11440740,상암동,80267256961
2024,4,11470510,목1동,80727825321
2024,4,11470520,목2동,29784510008
2024,4,11470530,목3동,36050510119
2024,4,11470540,목4동,27862015843
2024,4,11470550,목5동,70957911100
2024,4,11470560,신월1동,31095418559
2024,4,11470570,신월2동,15759457056
2024,4,11470580,신월3동,11250039130
2024,4,11470590,신월4동,18186543588
2024,4,11470600,신월5동,16928285100
2024,4,11470610,신월6동,20214356136
2024,4,11470611,신월7동,15980784713
2024,4,11470620,신정1동,33303652946
2024,4,11470630,신정2동,32097535331
2024,4,11470640,신정3동,41201979543
2024,4,11470650,신정4동,80266066211
2024,4,11470670,신정6동,8846999106
2024,4,11470680,신정7동,43189372843
2024,4,11500510,염창동,66082511190
2024,4,11500520,등촌1동,80088601629
2024,4,11500530,등촌2동,11401460245
2024,4,11500535,등촌3동,64120691319
2024,4,11500540,화곡1동,87924793871
2024,4,11500550,화곡2동,9933005701
2024,4,11500560,화곡3동,30109610306
2024,4,11500570,화곡4동,35908932818
2024,4,11500590,화곡본동,36780822720
2024,4,11500591,화곡6동,38870820747
2024,4,11500593,화곡8동,31111286812
2024,4,11500603,가양1동,112239250982
2024,4,11500604,가양2동,22404892738
2024,4,11500605,가양3동,11525846047
2024,4,11500611,발산1동,168365474000
2024,4,11500615,우장산동,30141460167
2024,4,11500620,공항동,42672697683
2024,4,11500630,방화1동,59814310963
2024,4,11500640,방화2동,28895267090
2024,4,11500641,방화3동,12186404531
2024,4,11530510,신도림동,33161175107
2024,4,11530520,구로1동,13733089136
2024,4,11530530,구로2동,181814784107
2024,4,11530540,구로3동,159735731615
2024,4,11530550,구로4동,52577353234
2024,4,11530560,구로5동,103952388713
2024,4,11530595,가리봉동,17021878379
2024,4,11530720,고척1동,56805005538
2024,4,11530730,고척2동,28840947040
2024,4,11530740,개봉1동,30019410522
2024,4,11530750,개봉2동,27548899446
2024,4,11530760,개봉3동,17077006651
2024,4,11530770,오류1동,35318788838
2024,4,11530780,오류2동,24016807682
2024,4,11530790,수궁동,12715181748
2024,4,11530800,항동,95468416
2024,4,11545510,가산동,820928744112
2024,4,11545610,독산1동,212313685893
2024,4,11545620,독산2동,20076451648
2024,4,11545630,독산3동,37188144889
2024,4,11545640,독산4동,16887187683
2024,4,11545670,시흥1동,86304891139
2024,4,11545680,시흥2동,5008873694
2024,4,11545690,시흥3동,10590174934
2024,4,11545700,시흥4동,12816709288
2024,4,11545710,시흥5동,27992446523
2024,4,11560515,영등포본동,62300940597
2024,4,11560535,영등포동,277650066581
2024,4,11560540,여의동,363347897787
2024,4,11560550,당산1동,124868325790
2024,4,11560560,당산2동,59970154959
2024,4,11560585,도림동,13890664238
2024,4,11560605,문래동,163195686743
2024,4,11560610,양평1동,28517412248
2024,4,11560620,양평2동,48275059074
2024,4,11560630,신길1동,30742628257
2024,4,11560650,신길3동,21304876575
2024,4,11560660,신길4동,11035169198
2024,4,11560670,신길5동,12000834232
2024,4,11560680,신길6동,33805667782
2024,4,11560690,신길7동,8965051761
2024,4,11560700,대림1동,29493943514
2024,4,11560710,대림2동,40453624051
2024,4,11560720,대림3동,121654767133
2024,4,11590510,노량진1동,375050906676
2024,4,11590520,노량진2동,896906110394
2024,4,11590530,상도1동,58593612556
2024,4,11590540,상도2동,25985623661
2024,4,11590550,상도3동,42074203625
2024,4,11590560,상도4동,22279386316
2024,4,11590605,흑석동,50374218984
2024,4,11590620,사당1동,68376117782
2024,4,11590630,사당2동,76208091246
2024,4,11590640,사당3동,14643874734
2024,4,11590650,사당4동,21454482664
2024,4,11590651,사당5동,5598589396
2024,4,11590660,대방동,56497154371
2024,4,11590670,신대방1동,18896208120
2024,4,11590680,신대방2동,38766691324
2024,4,11620525,보라매동,25309571383
2024,4,11620545,청림동,3298654358
2024,4,11620565,성현동,10541356344
2024,4,11620575,행운동,38397155950
2024,4,11620585,낙성대동,52204204661
2024,4,11620595,청룡동,70313190818
2024,4,11620605,은천동,37939690788
2024,4,11620615,중앙동,36665846964
2024,4,11620625,인헌동,41550432071
2024,4,11620630,남현동,29801671002
2024,4,11620645,서원동,58512146754
2024,4,11620655,신원동,21120094741
2024,4,11620665,서림동,14048565053
2024,4,11620685,신사동,29046287082
2024,4,11620695,신림동,67042840770
2024,4,11620715,난향동,4190063708
2024,4,11620725,조원동,70319156510
2024,4,11620735,대학동,29144196618
2024,4,11620745,삼성동,11828659691
2024,4,11620765,미성동,27395523384
2024,4,11620775,난곡동,19635212961
2024,4,11650510,서초1동,70401571929
2024,4,11650520,서초2동,138642177269
2024,4,11650530,서초3동,204759822982
2024,4,11650531,서초4동,192353537978
2024,4,11650540,잠원동,83230855546
2024,4,11650550,반포본동,1388276471
2024,4,11650560,반포1동,81380346307
2024,4,11650570,반포2동,31699088220
2024,4,11650580,반포3동,101494108115
2024,4,11650581,반포4동,112459800387
2024,4,11650590,방배본동,54020248553
2024,4,11650600,방배1동,73314388068
2024,4,11650610,방배2동,49343912624
2024,4,11650620,방배3동,26068224971
2024,4,11650621,방배4동,60990197371
2024,4,11650651,양재1동,124804612776
2024,4,11650652,양재2동,143542263672
2024,4,11650660,내곡동,5791070260
2024,4,11680510,신사동,269858465257
2024,4,11680521,논현1동,255795965881
2024,4,11680531,논현2동,205510752948
2024,4,11680545,압구정동,358412369367
2024,4,11680565,청담동,298013619487
2024,4,11680580,삼성1동,237420128715
2024,4,11680590,삼성2동,91125820666
2024,4,11680600,대치1동,132887088195
2024,4,11680610,대치2동,177171856690
2024,4,11680630,대치4동,219098512025
2024,4,11680640,역삼1동,522602512643
2024,4,11680650,역삼2동,93637515168
2024,4,11680655,도곡1동,67801682646
2024,4,11680656,도곡2동,77025896879
2024,4,11680660,개포1동,468655894
2024,4,11680670,개포2동,29700899135
2024,4,11680690,개포4동,55688368227
2024,4,11680700,세곡동,36877756762
2024,4,11680720,일원본동,11011725707
2024,4,11680730,일원1동,33054483018
2024,4,11680740,일원2동,4216824104
2024,4,11680750,수서동,55981636314
2024,4,11710510,풍납1동,10498444540
2024,4,11710520,풍납2동,23722533347
2024,4,11710531,거여1동,16212190257
2024,4,11710532,거여2동,25725467705
2024,4,11710540,마천1동,33887419164
2024,4,11710550,마천2동,40494032404
2024,4,11710561,방이1동,48008284099
2024,4,11710562,방이2동,127236863426
2024,4,11710566,오륜동,5436510507
2024,4,11710570,오금동,72185749663
2024,4,11710580,송파1동,69707085410
2024,4,11710590,송파2동,24921902662
2024,4,11710600,석촌동,97692557333
2024,4,11710610,삼전동,75630324863
2024,4,11710620,가락본동,70603879126
2024,4,11710631,가락1동,459353974753
2024,4,11710632,가락2동,57250391398
2024,4,11710641,문정1동,33435258260
2024,4,11710642,문정2동,147463008502
2024,4,11710646,장지동,32735485120
2024,4,11710647,위례동,6883643012
2024,4,11710650,잠실본동,157456031189
2024,4,11710670,잠실2동,64410591458
2024,4,11710680,잠실3동,68808149395
2024,4,11710690,잠실4동,13472902927
2024,4,11710710,잠실6동,249733521949
2024,4,11710720,잠실7동,4592916256
2024,4,11740515,강일동,15089735519
2024,4,11740520,상일동,18902623994
2024,4,11740530,명일1동,61346697570
2024,4,11740540,명일2동,80892724713
2024,4,11740550,고덕1동,8157721648
2024,4,11740560,고덕2동,25561722913
2024,4,11740570,암사1동,38129503216
2024,4,11740580,암사2동,24258762138
2024,4,11740590,암사3동,17946864739
2024,4,11740600,천호1동,29887012097
2024,4,11740610,천호2동,142784418677
2024,4,11740620,천호3동,40254160822
2024,4,11740640,성내1동,46228612142
2024,4,11740650,성내2동,51876010744
2024,4,11740660,성내3동,73061329568
2024,4,11740685,길동,107767348722
2024,4,11740700,둔촌2동,23843041009
2025,1,11110515,청운효자동,23027279079
2025,1,11110530,사직동,94427981856
2025,1,11110540,삼청동,31073600148
2025,1,11110550,부암동,6260291393
2025,1,11110560,평창동,7531899743
2025,1,11110570,무악동,7226739942
2025,1,11110580,교남동,9365685668
2025,1,11110600,가회동,23147087261
2025,1,11110615,종로1?2?3?4가동,555746757776
2025,1,11110630,종로5?6가동,100517703199
2025,1,11110640,이화동,34584606296
2025,1,11110650,혜화동,50362611740
2025,1,11110670,창신1동,65279138937
2025,1,11110680,창신2동,11631452309
2025,1,11110690,창신3동,429393515
2025,1,11110700,숭인1동,3759851909
2025,1,11110710,숭인2동,24338822104
2025,1,11140520,소공동,165513963713
2025,1,11140540,회현동,218793339662
2025,1,11140550,명동,223284548127
2025,1,11140570,필동,35847599769
2025,1,11140580,장충동,18557069468
2025,1,11140590,광희동,162057685236
2025,1,11140605,을지로동,204928295784
2025,1,11140615,신당동,66808036833
2025,1,11140625,다산동,41920111941
2025,1,11140635,약수동,28629659459
2025,1,11140645,청구동,8425309306
2025,1,11140650,신당5동,26259029397
2025,1,11140665,동화동,21599799019
2025,1,11140670,황학동,52156262310
2025,1,11140680,중림동,28998330542
2025,1,11170510,후암동,21222892541
2025,1,11170520,용산2가동,12944981489
2025,1,11170530,남영동,63644623008
2025,1,11170555,청파동,35312481663
2025,1,11170560,원효로1동,101140032903
2025,1,11170570,원효로2동,44581491930
2025,1,11170580,효창동,12445794759
2025,1,11170590,용문동,28925516759
2025,1,11170625,한강로동,535654969178
2025,1,11170630,이촌1동,31466832505
2025,1,11170640,이촌2동,6481969549
2025,1,11170650,이태원1동,67842662141
2025,1,11170660,이태원2동,14910147957
2025,1,11170685,한남동,82555985523
2025,1,11170690,서빙고동,5836225004
2025,1,11170700,보광동,8584066033
2025,1,11200520,왕십리2동,12057803579
2025,1,11200535,왕십리도선동,36811047310
2025,1,11200540,마장동,27125091058
2025,1,11200550,사근동,32559216013
2025,1,11200560,행당1동,40358248646
2025,1,11200570,행당2동,5502515071
2025,1,11200580,응봉동,2404309679
2025,1,11200590,금호1가동,5461011262
2025,1,11200615,금호2?3가동,16636121588
2025,1,11200620,금호4가동,16444820346
2025,1,11200645,옥수동,11581455092
2025,1,11200650,성수1가1동,18081989779
2025,1,11200660,성수1가2동,70981479041
2025,1,11200670,성수2가1동,71940688193
2025,1,11200690,성수2가3동,113327089861
2025,1,11200720,송정동,6794804704
2025,1,11200790,용답동,30046961261
2025,1,11215710,화양동,84563262065
2025,1,11215730,군자동,37819709541
2025,1,11215740,중곡1동,54872818770
2025,1,11215750,중곡2동,36852152218
2025,1,11215760,중곡3동,16954461689
2025,1,11215770,중곡4동,30335020920
2025,1,11215780,능동,21420540907
2025,1,11215810,광장동,36883459158
2025,1,11215820,자양1동,41308656795
2025,1,11215830,자양2동,17716834570
2025,1,11215840,자양3동,37931046740
2025,1,11215847,자양4동,40624614862
2025,1,11215850,구의1동,53883179421
2025,1,11215860,구의2동,27774276424
2025,1,11215870,구의3동,113724355801
2025,1,11230536,용신동,116175744936
2025,1,11230545,제기동,894039100812
2025,1,11230560,전농1동,45575021448
2025,1,11230570,전농2동,13822069651
2025,1,11230600,답십리1동,35946225456
2025,1,11230610,답십리2동,28325299077
2025,1,11230650,장안1동,170753079117
2025,1,11230660,장안2동,94834085791
2025,1,11230705,청량리동,58726508978
2025,1,11230710,회기동,27511782092
2025,1,11230720,휘경1동,18290434622
2025,1,11230730,휘경2동,14414472154
2025,1,11230740,이문1동,24224908177
2025,1,11230750,이문2동,7812912283
2025,1,11260520,면목2동,22903368464
2025,1,11260540,면목4동,11562370630
2025,1,11260550,면목5동,8273380695
2025,1,11260565,면목본동,55856829524
2025,1,11260570,면목7동,43871764040
2025,1,11260575,면목3?8동,36669260715
2025,1,11260580,상봉1동,12013728975
2025,1,11260590,상봉2동,68655330252
2025,1,11260600,중화1동,20037108563
2025,1,11260610,중화2동,34474655635
2025,1,11260620,묵1동,37225200838
2025,1,11260630,묵2동,27459402528
2025,1,11260655,망우본동,67816529431
2025,1,11260660,망우3동,13020279806
2025,1,11260680,신내1동,33645585163
2025,1,11260690,신내2동,33713218542
2025,1,11290525,성북동,27390044198
2025,1,11290555,삼선동,59184644336
2025,1,11290575,동선동,61160167745
2025,1,11290580,돈암1동,8887605501
2025,1,11290590,돈암2동,7184135262
2025,1,11290600,안암동,38066857376
2025,1,11290610,보문동,13164849386
2025,1,11290620,정릉1동,9829206977
2025,1,11290630,정릉2동,14119651950
2025,1,11290640,정릉3동,10869697824
2025,1,11290650,정릉4동,20554560429
2025,1,11290660,길음1동,12710266100
2025,1,11290685,길음2동,19516531733
2025,1,11290705,종암동,41286855160
2025,1,11290715,월곡1동,17064070014
2025,1,11290725,월곡2동,25584775916
2025,1,11290760,장위1동,10211016955
2025,1,11290770,장위2동,13336976623
2025,1,11290780,장위3동,10782406365
2025,1,11290810,석관동,38744034038
2025,1,11305534,삼양동,18961953859
2025,1,11305535,미아동,44798863706
2025,1,11305545,송중동,76100342844
2025,1,11305555,송천동,38968909700
2025,1,11305575,삼각산동,11783930693
2025,1,11305595,번1동,58082629546
2025,1,11305603,번2동,4181675248
2025,1,11305608,번3동,13083895718
2025,1,11305615,수유1동,58421843994
2025,1,11305625,수유2동,21904352715
2025,1,11305635,수유3동,91328923965
2025,1,11305645,우이동,25301375939
2025,1,11305660,인수동,20012393175
2025,1,11320511,창1동,26381555815
2025,1,11320512,창2동,20138216893
2025,1,11320513,창3동,15524362355
2025,1,11320514,창4동,21052586725
2025,1,11320515,창5동,55595803062
2025,1,11320521,도봉1동,44610581126
2025,1,11320522,도봉2동,11335632840
2025,1,11320660,쌍문1동,11818938541
2025,1,11320670,쌍문2동,22955288348
2025,1,11320680,쌍문3동,27137072903
2025,1,11320681,쌍문4동,13264748932
2025,1,11320690,방학1동,51040990682
2025,1,11320700,방학2동,56254414837
2025,1,11320710,방학3동,12518277585
2025,1,11350560,월계1동,21612963125
2025,1,11350570,월계2동,4170670654
2025,1,11350580,월계3동,8115103435
2025,1,11350595,공릉1동,61337728235
2025,1,11350600,공릉2동,38060179674
2025,1,11350611,하계1동,54423340072
2025,1,11350612,하계2동,2489370419
2025,1,11350619,중계본동,43518421602
2025,1,11350621,중계1동,11431922305
2025,1,11350624,중계4동,40412399681
2025,1,11350625,중계2?3동,52405616900
2025,1,11350630,상계1동,43278602395
2025,1,11350640,상계2동,83352874559
2025,1,11350665,상계3?4동,12991795841
2025,1,11350670,상계5동,21804657694
2025,1,11350695,상계6?7동,101170852036
2025,1,11350700,상계8동,12772718474
2025,1,11350710,상계9동,18780683528
2025,1,11350720,상계10동,4839112541
2025,1,11380510,녹번동,43260847472
2025,1,11380520,불광1동,46268681586
2025,1,11380530,불광2동,31651217265
2025,1,11380551,갈현1동,43973683770
2025,1,11380552,갈현2동,51986643431
2025,1,11380560,구산동,15298489339
2025,1,11380570,대조동,57819546042
2025,1,11380580,응암1동,37276515251
2025,1,11380590,응암2동,15621065179
2025,1,11380600,응암3동,46957078393
2025,1,11380625,역촌동,35884535239
2025,1,11380631,신사1동,23865649392
2025,1,11380632,신사2동,11589073752
2025,1,11380640,증산동,10733320988
2025,1,11380650,수색동,6446110833
2025,1,11380690,진관동,25675530018
2025,1,11410520,천연동,18712105047
2025,1,11410555,북아현동,12823572472
2025,1,11410565,충현동,29642489822
2025,1,11410585,신촌동,116058448512
2025,1,11410615,연희동,59276817894
2025,1,11410620,홍제1동,19878615716
2025,1,11410640,홍제3동,55093325564
2025,1,11410655,홍제2동,9722596980
2025,1,11410660,홍은1동,22961142752
2025,1,11410685,홍은2동,20857111316
2025,1,11410690,남가좌1동,23561265886
2025,1,11410700,남가좌2동,27134956120
2025,1,11410710,북가좌1동,4502154731
2025,1,11410720,북가좌2동,36302634791
2025,1,11440555,아현동,35641458511
2025,1,11440565,공덕동,45301866603
2025,1,11440585,도화동,52954965868
2025,1,11440590,용강동,89274788315
2025,1,11440600,대흥동,47749548657
2025,1,11440610,염리동,20408707114
2025,1,11440630,신수동,14740549699
2025,1,11440655,서강동,30006805300
2025,1,11440660,서교동,346573328646
2025,1,11440680,합정동,59736014590
2025,1,11440690,망원1동,48990302930
2025,1,11440700,망원2동,31262281192
2025,1,11440710,연남동,35263650252
2025,1,11440720,성산1동,26078694985
2025,1,11440730,성산2동,29873843403
2025,1,11440740,상암동,70901053960
2025,1,11470510,목1동,79314498113
2025,1,11470520,목2동,26086077594
2025,1,11470530,목3동,35090296483
2025,1,11470540,목4동,26256415819
2025,1,11470550,목5동,73679646625
2025,1,11470560,신월1동,30167088287
2025,1,11470570,신월2동,15870955786
2025,1,11470580,신월3동,9614639199
2025,1,11470590,신월4동,17537511965
2025,1,11470600,신월5동,14644324536
2025,1,11470610,신월6동,18790291737
2025,1,11470611,신월7동,14029964146
2025,1,11470620,신정1동,32358661403
2025,1,11470630,신정2동,31046620646
2025,1,11470640,신정3동,38136946853
2025,1,11470650,신정4동,73666961744
2025,1,11470670,신정6동,9059327199
2025,1,11470680,신정7동,41778617973
2025,1,11500510,염창동,69286951742
2025,1,11500520,등촌1동,83051206182
2025,1,11500530,등촌2동,9859721323
2025,1,11500535,등촌3동,60852961506
2025,1,11500540,화곡1동,83661373654
2025,1,11500550,화곡2동,8794709033
2025,1,11500560,화곡3동,28149625708
2025,1,11500570,화곡4동,34659953213
2025,1,11500590,화곡본동,33055243931
2025,1,11500591,화곡6동,34773621222
2025,1,11500593,화곡8동,28486727613
2025,1,11500603,가양1동,108780903890
2025,1,11500604,가양2동,20381024601
2025,1,11500605,가양3동,14325446100
2025,1,11500611,발산1동,155645110503
2025,1,11500615,우장산동,30768984941
2025,1,11500620,공항동,37233551253
2025,1,11500630,방화1동,57847944812
2025,1,11500640,방화2동,27637006430
2025,1,11500641,방화3동,9935521999
2025,1,11530510,신도림동,31497987720
2025,1,11530520,구로1동,11818487134
2025,1,11530530,구로2동,170396085648
2025,1,11530540,구로3동,142644042924
