연도,분기,행정동_코드,행정동_코드_명,추정매출액,월평균소득금액,지출_총금액,총_유동인구_수,총_상주인구_수,총_직장_인구_수,전체_임대시세,1층_임대시세,1층외_임대시세,영역_면적,집객시설_수,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2023,3,11260590,상봉2동,72824289086,2575432,10246612000,7319155,17233,4535.0,111753.0,146834.0,76672.0,677445.0,127,1824,86,57,178
2023,3,11440740,상암동,83147444459,4158486,17917159000,5507343,33829,12214.0,134162.0,178254.0,90069.0,8402415.0,247,2080,70,71,331
2023,3,11740520,상일동,17716337114,3690212,3465885000,3413804,8782,1573.0,127832.0,158488.0,97176.0,1813623.0,105,1000,37,26,107
2023,3,11440655,서강동,36925156195,4339738,6141618000,5828851,25284,3524.0,143198.0,158502.0,127895.0,1478577.0,156,1813,67,59,146
2023,3,11440660,서교동,356324668534,3212258,60248231000,17450568,24372,24889.0,157376.0,173971.0,140780.0,1678981.0,358,8901,353,276,761
2023,3,11620665,서림동,14223715403,2530625,2427685000,5105396,24645,1621.0,86640.0,93174.0,80106.0,941252.0,74,762,30,27,68
2023,3,11170690,서빙고동,4055181764,4208562,2035546000,1816346,13291,8230.0,75113.0,85540.0,64685.0,2821948.0,61,382,8,7,28
2023,3,11620645,서원동,58491534591,2412001,11600869000,5549761,22834,2222.0,168713.0,225503.0,111922.0,647532.0,94,1382,57,45,222
2023,3,11650510,서초1동,68226829110,4769119,10013862000,7917761,20781,42912.0,134666.0,145167.0,124165.0,1382685.0,194,3284,78,68,217
2023,3,11650520,서초2동,139474380228,5196131,172884065000,6929442,17183,47409.0,204757.0,261325.0,148189.0,1230924.0,217,4197,142,109,275
2023,3,11650530,서초3동,190861921604,4678950,162871293000,12012993,25750,59412.0,138664.0,158718.0,118610.0,2998572.0,332,7305,207,168,385
2023,3,11650531,서초4동,211607009491,6475383,34640199000,6727209,26577,41528.0,239608.0,328045.0,151171.0,879773.0,257,3358,101,75,223
2023,3,11290810,석관동,41611584284,2864182,6314753000,9927189,33174,2257.0,77631.0,114426.0,40836.0,1705061.0,154,1511,27,42,131
2023,3,11710600,석촌동,86874516195,2927911,11228074000,6663088,34527,8931.0,128357.0,160317.0,96397.0,946914.0,159,2689,84,77,249
2023,3,11740640,성내1동,47648246235,3438376,6083910000,5906211,19174,12328.0,86523.0,102320.0,70725.0,663675.0,98,1382,48,38,119
2023,3,11740650,성내2동,46009905240,2824592,7210374000,8433702,24045,1864.0,122930.0,125690.0,120171.0,625147.0,113,1549,53,38,116
2023,3,11740660,성내3동,73990342044,2897346,7421433000,6528442,23172,3924.0,124771.0,159116.0,90425.0,647356.0,136,2106,69,55,157
2023,3,11290525,성북동,25433737057,3470748,3588255000,4195887,16414,18115.0,87256.0,123206.0,51307.0,2879912.0,166,1073,41,23,66
2023,3,11440720,성산1동,45110955869,2814646,3840034000,6139272,19859,4578.0,111399.0,107347.0,115451.0,859254.0,86,1202,63,35,77
2023,3,11440730,성산2동,31837746699,3521472,8532371000,6779952,36249,1807.0,114956.0,103761.0,126150.0,1978724.0,158,1556,45,39,150
2023,3,11200650,성수1가1동,20486517047,3870717,3515061000,3052286,16029,2404.0,211916.0,250319.0,173513.0,1885875.0,83,1158,37,28,76
2023,3,11200660,성수1가2동,61344522519,3263294,9179011000,5578876,14754,5449.0,243256.0,270695.0,215817.0,930086.0,79,2140,80,53,123
2023,3,11200670,성수2가1동,80772602335,2900762,6686779000,4922849,18477,8245.0,187660.0,188548.0,186773.0,1184964.0,109,1611,63,67,97
2023,3,11200690,성수2가3동,112457189426,3358391,14825166000,5431494,10873,22647.0,210446.0,245450.0,175442.0,1054501.0,104,3289,124,87,229
2023,3,11620565,성현동,10911774983,3455108,1512762000,4455435,32568,1578.0,169290.0,131303.0,207276.0,678223.0,104,682,25,24,56
2023,3,11680700,세곡동,34240914927,3885403,6088325000,3542249,42164,295.0,119723.0,155669.0,83776.0,6367772.0,191,1451,67,31,168
2023,3,11140520,소공동,126931638230,5380521,1662688190000,2706882,1350,81642.0,239534.0,271072.0,207997.0,943795.0,231,3119,69,71,257
2023,3,11200720,송정동,7338739042,2566462,863801000,2940329,11173,752.0,182075.0,180832.0,183318.0,681916.0,44,483,30,14,17
2023,3,11305545,송중동,75050560231,2555447,8798225000,12204812,27542,1098.0,101081.0,124794.0,77368.0,1075796.0,212,1934,67,68,198
2023,3,11305555,송천동,41739996837,2444557,4885985000,12658620,28896,593.0,60584.0,77831.0,43336.0,929913.0,164,1433,26,45,130
2023,3,11710580,송파1동,65425645541,3129216,10020376000,6041956,26130,11606.0,130360.0,139303.0,121416.0,686925.0,102,2037,55,59,172
2023,3,11710590,송파2동,25590518169,4370970,3197678000,3092669,21811,4474.0,101789.0,153607.0,49971.0,631023.0,79,931,27,25,96
2023,3,11530790,수궁동,13802016197,2682295,2282769000,1796069,25143,1676.0,122660.0,107199.0,138121.0,2661352.0,154,742,17,21,70
2023,3,11380650,수색동,5705699137,3253972,1113318000,2077351,7827,253.0,62705.0,62705.0,,1290258.0,60,486,37,15,37
2023,3,11680750,수서동,59275360375,3847379,95193639000,2217525,16178,16798.0,126264.0,146166.0,106362.0,1629403.0,89,920,26,21,119
2023,3,11305615,수유1동,55437727338,2220463,4800598000,6307429,21607,1101.0,78815.0,86473.0,71156.0,1649963.0,153,1137,36,33,75
2023,3,11305625,수유2동,24654604441,2577008,2242017000,5446954,21671,1281.0,57620.0,82349.0,32891.0,581617.0,85,928,26,16,68
2023,3,11305635,수유3동,85463898174,2205999,10919400000,10607434,23645,2903.0,96497.0,128355.0,64640.0,745645.0,158,2278,92,94,240
2023,3,11110700,숭인1동,3455009742,2868519,775123000,2089279,5812,254.0,108864.0,132531.0,85197.0,239396.0,43,303,9,3,31
2023,3,11110710,숭인2동,29335969884,2607311,1899029000,5028491,9149,1552.0,143780.0,180860.0,106699.0,351906.0,89,921,36,28,73
2023,3,11545670,시흥1동,93137640726,2757307,10109054000,5589893,34306,4719.0,114291.0,153705.0,74876.0,1524148.0,223,2363,71,59,238
2023,3,11545680,시흥2동,4677264827,3181421,780288000,1576064,23869,852.0,60905.0,,60905.0,1308882.0,76,428,15,10,31
2023,3,11545690,시흥3동,11519426154,2516251,1698636000,1273309,10878,1819.0,84304.0,116815.0,51794.0,1261391.0,66,1021,18,17,32
2023,3,11545700,시흥4동,12781820272,2405620,1374717000,2304878,21890,1252.0,104745.0,104745.0,,821709.0,72,498,14,13,35
2023,3,11545710,시흥5동,29474078580,2375052,1885155000,3649528,18790,1523.0,84808.0,104613.0,65003.0,1386972.0,106,821,24,21,74
2023,3,11560630,신길1동,33130673929,2780044,4128836000,5476164,17202,3183.0,101544.0,126002.0,77086.0,722925.0,85,903,20,18,67
2023,3,11560650,신길3동,20799122335,3085442,3348453000,6122224,16658,396.0,82129.0,92305.0,71954.0,520083.0,102,780,24,21,51
2023,3,11560660,신길4동,6577690643,2717791,1124547000,2792402,9364,987.0,113469.0,107221.0,119718.0,292127.0,43,390,20,15,53
2023,3,11560670,신길5동,13126846352,2656511,1770625000,3262563,9645,986.0,90712.0,111743.0,69680.0,494653.0,66,341,10,8,32
2023,3,11560680,신길6동,35952419302,2954616,5036976000,5481316,16987,2180.0,94786.0,119549.0,70024.0,653511.0,123,1061,40,37,92
2023,3,11560690,신길7동,8573384463,3616070,3544635000,3970754,12751,2532.0,149664.0,117171.0,182157.0,642487.0,78,578,24,24,60
2023,3,11260680,신내1동,38572697113,2780491,5403145000,5259745,40914,1909.0,95937.0,116608.0,75265.0,2606949.0,160,1414,33,37,169
2023,3,11260690,신내2동,30154101278,3060535,3904973000,2003235,23997,976.0,123747.0,125244.0,122251.0,911281.0,104,884,99,20,93
2023,3,11140650,신당5동,27475043399,3027979,2676012000,3692785,9927,652.0,197866.0,241473.0,154258.0,319706.0,65,790,21,31,68
2023,3,11140615,신당동,66134171473,2816850,5373226000,5954272,7105,4548.0,389911.0,332611.0,447210.0,534942.0,99,12075,286,317,129
2023,3,11590670,신대방1동,17931809306,3845094,2784353000,3418106,25113,2507.0,97552.0,123635.0,71468.0,675281.0,83,900,42,29,64
2023,3,11590680,신대방2동,42124455191,3340157,105770099000,4889115,19143,7519.0,134697.0,189096.0,80299.0,977033.0,109,1148,46,36,149
2023,3,11530510,신도림동,32291368909,4380318,10904788000,6156725,37145,9051.0,166735.0,187906.0,145564.0,1392788.0,168,2008,52,55,234
2023,3,11620695,신림동,69507184296,2434279,8801757000,9817854,19935,1358.0,132126.0,165126.0,99127.0,541240.0,168,1841,69,64,175
2023,3,11380631,신사1동,24351589903,2637581,4568573000,6137218,27669,1361.0,98345.0,110645.0,86045.0,808314.0,94,1046,31,37,99
2023,3,11380632,신사2동,11168700982,2635300,1545615000,2977977,21138,977.0,83238.0,117571.0,48904.0,1046222.0,82,596,18,19,40
2023,3,11620685,신사동,30771523940,2430662,3505289000,7492449,23022,3519.0,101946.0,120651.0,83240.0,641031.0,79,1208,42,34,104
2023,3,11680510,신사동,273724671264,5099915,39359002000,7070958,18137,28397.0,159029.0,177870.0,140188.0,2059234.0,260,4383,117,125,277
2023,3,11440630,신수동,17245082027,4157605,2790062000,5104844,21438,2518.0,148207.0,127500.0,168914.0,797879.0,76,1098,60,42,74
2023,3,11620655,신원동,21034076615,2403237,1875946000,6385129,18403,467.0,92584.0,146213.0,38954.0,544977.0,54,767,22,17,50
2023,3,11470560,신월1동,35491425093,2227154,3747749000,4081863,21328,2040.0,79360.0,100294.0,58426.0,622400.0,71,1136,31,37,77
2023,3,11470570,신월2동,16476623814,2727225,2698066000,3529913,22442,1729.0,99441.0,92067.0,106816.0,606811.0,65,690,16,11,51
2023,3,11470580,신월3동,11477545402,2152244,2580789000,2696573,16840,1063.0,147729.0,98502.0,196956.0,918039.0,70,583,12,11,52
2023,3,11470590,신월4동,18533773636,2639083,2730610000,3224753,18943,1229.0,124359.0,150468.0,98249.0,469873.0,63,760,24,22,70
2023,3,11470600,신월5동,16797501978,2615553,3414528000,3129061,15293,1344.0,76519.0,104835.0,48203.0,638302.0,54,649,28,26,64
2023,3,11470610,신월6동,20060493562,2857257,2721242000,1059387,6659,597.0,116106.0,149855.0,82357.0,444286.0,47,588,23,15,56
2023,3,11470611,신월7동,15341705524,2343943,2118695000,2052833,23403,2506.0,105669.0,102962.0,108376.0,1230628.0,74,743,19,22,52
2023,3,11470620,신정1동,35638015433,5046256,4730731000,3291692,21578,7998.0,101267.0,141425.0,61109.0,747568.0,94,1135,31,39,114
2023,3,11470630,신정2동,33982792762,4725315,4420424000,4320150,21607,12000.0,86019.0,117274.0,54763.0,525899.0,71,1039,31,33,104
2023,3,11470640,신정3동,36386357683,3158844,5093174000,7371699,47275,2016.0,107363.0,158950.0,55776.0,2756536.0,203,1247,35,28,163
2023,3,11470650,신정4동,83227412166,2609700,9728925000,10682611,34659,5429.0,128646.0,130438.0,126854.0,997144.0,161,2666,91,65,193
2023,3,11470670,신정6동,9935245725,5384412,2873580000,2019573,26460,,126232.0,165442.0,87022.0,940885.0,72,722,24,14,68
2023,3,11470680,신정7동,41064503066,4094404,5003065000,3078756,31798,181.0,128048.0,198381.0,57714.0,1234130.0,107,910,29,39,120
2023,3,11410585,신촌동,127737097436,3331768,23381656000,10551251,17521,1565.0,163692.0,204172.0,123211.0,2720364.0,368,3981,175,165,504
2023,3,11320660,쌍문1동,12852579749,2440535,1707920000,4933281,21760,670.0,126293.0,109701.0,142884.0,1175774.0,126,600,15,18,49
2023,3,11320670,쌍문2동,28550077751,2430154,4543243000,4432892,20146,984.0,115486.0,135278.0,95695.0,541193.0,87,986,35,24,105
2023,3,11320680,쌍문3동,33798971037,2438072,2934466000,5551393,17430,1012.0,161050.0,168854.0,153246.0,504805.0,78,807,19,16,68
2023,3,11320681,쌍문4동,14549244607,2968285,1899857000,2556207,19452,248.0,116351.0,103524.0,129179.0,554868.0,64,490,16,9,52
2023,3,11440555,아현동,40633671908,5237419,861206744000,7097356,21498,4227.0,129815.0,133678.0,125951.0,744328.0,145,1393,54,45,134
2023,3,11290600,안암동,39540495156,2896471,5639004000,6838061,5435,1815.0,96709.0,124280.0,69139.0,1379571.0,167,1201,55,43,199
2023,3,11740570,암사1동,36095916305,2852157,6152330000,7929292,35414,2741.0,106468.0,135220.0,77716.0,735480.0,90,1455,51,42,122
2023,3,11740580,암사2동,26138560281,3688535,2958620000,2492488,14123,2218.0,102818.0,113411.0,92225.0,2174329.0,61,732,24,24,76
2023,3,11740590,암사3동,17310682650,4470889,1568064000,1631438,19270,,196318.0,161429.0,231208.0,1799368.0,50,642,25,8,51
2023,3,11680545,압구정동,348791844568,5808537,43401170000,7834455,28557,38898.0,191427.0,246566.0,136288.0,2345057.0,313,4616,141,123,246
2023,3,11140635,약수동,25637179498,3894878,2691009000,2033005,18461,12014.0,313128.0,297961.0,328296.0,486369.0,87,732,27,15,67
2023,3,11650651,양재1동,121657187565,4173236,11401468000,8413056,47758,20452.0,115360.0,133323.0,97396.0,5765358.0,263,2973,97,63,248
2023,3,11650652,양재2동,129300884246,3222382,10046428000,5880921,23406,34626.0,101732.0,124547.0,78918.0,7562268.0,147,3779,125,84,212
2023,3,11560610,양평1동,28461341671,3508250,4361791000,5218591,17070,8694.0,148445.0,166926.0,129964.0,974912.0,87,1356,43,24,119
2023,3,11560620,양평2동,53113251423,3672088,14099787000,5066643,22099,13322.0,110608.0,110451.0,110764.0,2874596.0,131,1598,44,40,133
2023,3,11560540,여의동,341622118930,5590853,96784755000,6189280,28793,194725.0,165664.0,221717.0,109610.0,8437543.0,399,5875,190,163,636
2023,3,11680640,역삼1동,534452767280,3607265,1271147759000,21410303,35231,149163.0,176079.0,194122.0,158036.0,2362133.0,542,12299,385,336,955
2023,3,11680650,역삼2동,98622370158,5367397,723586706000,12181308,36291,47819.0,184237.0,164704.0,203769.0,1135029.0,195,3452,111,102,228
2023,3,11380625,역촌동,39783609899,2521877,7191082000,11841875,48771,3260.0,83182.0,96617.0,69747.0,1157542.0,176,2101,65,73,210
2023,3,11440710,연남동,36843823477,2980162,8324680000,6614952,17597,2318.0,133551.0,148581.0,118520.0,647438.0,52,2403,120,107,88
2023,3,11410615,연희동,66196876552,3383749,48360408000,8454911,37904,8187.0,128051.0,118796.0,137306.0,2929172.0,201,2045,64,55,137
2023,3,11440610,염리동,20254871490,4051438,49027951000,5124416,10246,2000.0,172571.0,172571.0,,491468.0,52,771,40,29,86
2023,3,11500510,염창동,57253595950,4127504,6804791000,8105227,40707,2133.0,109225.0,140910.0,77540.0,1732856.0,147,1550,38,36,199
2023,3,11560535,영등포동,283282190105,3570107,29851423000,11073796,17225,15792.0,125304.0,140177.0,110431.0,1372094.0,325,4306,158,134,424
2023,3,11560515,영등포본동,62182221267,3286751,3827801000,6909899,22836,3682.0,101181.0,132178.0,70184.0,846370.0,94,1456,44,35,129
2023,3,11710570,오금동,82405322442,3510674,7227915000,9684252,36272,19798.0,109514.0,127439.0,91588.0,1648868.0,134,1888,63,53,134
2023,3,11530770,오류1동,35187819141,2574851,4012582000,4135912,20637,3310.0,130832.0,155435.0,106229.0,727414.0,122,1014,46,26,81
2023,3,11530780,오류2동,21990273808,2781178,4069549000,4797754,41924,678.0,148501.0,169034.0,127968.0,3061018.0,209,1186,33,32,138
2023,3,11710566,오륜동,5166132152,6095160,2768458000,654645,19267,19415.0,,,,3085088.0,74,511,13,14,57
2023,3,11200645,옥수동,10880781622,4836487,3882370000,2964785,23133,2054.0,236472.0,288330.0,184614.0,1922027.0,129,912,18,11,86
2023,3,11200520,왕십리2동,12317116394,3474994,2042056000,4457637,16917,1064.0,167918.0,156446.0,179391.0,372425.0,63,607,22,19,57
2023,3,11200535,왕십리도선동,44270157924,4015131,8339289000,5550461,19658,3003.0,198735.0,198089.0,199382.0,710285.0,189,2070,54,56,213
2023,3,11440590,용강동,85478031871,4787212,7420510000,5639860,20469,10958.0,132545.0,171903.0,93187.0,790602.0,90,1818,57,44,168
2023,3,11200790,용답동,32883983531,2484354,7277407000,3530969,15032,3446.0,119463.0,146528.0,92397.0,2377148.0,82,1285,38,33,70
2023,3,11170590,용문동,28052673664,3568910,1356186000,2762774,12606,2935.0,105270.0,117519.0,93022.0,277531.0,54,577,21,13,40
2023,3,11170520,용산2가동,13650999117,2540319,130143732000,4698577,10876,426.0,100221.0,116110.0,84331.0,1966853.0,63,622,29,22,49
2023,3,11230536,용신동,100436941592,2894254,13876487000,14402510,25063,19606.0,94538.0,114647.0,74429.0,1618399.0,231,2910,87,64,215
2023,3,11305645,우이동,33894217620,2457144,3741884000,4422805,20289,1487.0,75720.0,100151.0,51289.0,10587752.0,132,880,27,25,68
2023,3,11500615,우장산동,30733357349,4135674,7847810000,6701809,46018,2566.0,86822.0,113669.0,59976.0,1261588.0,158,1465,40,40,146
2023,3,11170560,원효로1동,143235623055,4450695,2976278000,5126860,12933,2863.0,111402.0,117256.0,105547.0,589017.0,94,1708,31,34,87
2023,3,11170570,원효로2동,52596640754,3817026,1201283000,4399627,14528,2980.0,76110.0,92383.0,59837.0,708975.0,69,926,17,15,42
2023,3,11350560,월계1동,24341533753,2777397,5056603000,4527470,22187,1519.0,120812.0,173891.0,67734.0,1107461.0,159,1098,29,30,150
2023,3,11350570,월계2동,4900296613,2728093,1714303000,3743068,27157,73.0,87400.0,125242.0,49558.0,2004785.0,136,551,19,18,53
2023,3,11350580,월계3동,8239973607,3110675,7703925000,2593143,33913,77.0,99933.0,141769.0,58096.0,1168283.0,135,723,18,14,84
2023,3,11290715,월곡1동,18546556139,3294213,3100962000,7618758,27636,1448.0,92721.0,124428.0,61014.0,801757.0,108,992,21,24,100
2023,3,11290725,월곡2동,29988351138,3138026,5727340000,5873565,20500,2297.0,81091.0,103208.0,58975.0,1364901.0,135,1169,32,32,138
2023,3,11710647,위례동,6745404487,4202887,5079250000,3351645,17776,,140853.0,199199.0,82507.0,2537372.0,84,1093,72,55,179
2023,3,11620605,은천동,40115881511,3063077,6378182000,8752011,34935,932.0,98226.0,148861.0,47591.0,776212.0,123,1342,43,40,139
2023,3,11140605,을지로동,225761088795,3082514,181175122000,5376472,1457,15783.0,221983.0,299221.0,144745.0,611524.0,145,2929,78,65,123
2023,3,11200580,응봉동,2869699651,3858472,541155000,3004946,16178,595.0,263989.0,,263989.0,553662.0,56,308,9,4,21
2023,3,11380580,응암1동,44121095148,2726133,6502938000,5578305,25166,2200.0,96875.0,128763.0,64987.0,1109863.0,133,1631,58,42,198
2023,3,11380590,응암2동,19127941537,3510245,2021963000,3782851,17038,423.0,92602.0,103192.0,82012.0,755247.0,91,731,38,31,60
2023,3,11380600,응암3동,48152031193,2360910,6769248000,8151495,26254,1302.0,83100.0,108623.0,57577.0,752773.0,138,1588,42,28,125
2023,3,11230740,이문1동,25808859339,3000929,3548660000,8799145,18250,1188.0,87928.0,130270.0,45586.0,1039602.0,147,1028,37,23,128
2023,3,11230750,이문2동,8314098127,3137841,1625423000,3788927,21209,246.0,158033.0,158033.0,,723890.0,71,515,13,11,39
2023,3,11170630,이촌1동,35118257074,5974291,2860098000,4801507,28057,5422.0,249455.0,328583.0,170327.0,2872767.0,102,874,20,20,72
2023,3,11170640,이촌2동,7845824374,3596083,446882000,1665453,9521,2283.0,102847.0,87768.0,117927.0,1205543.0,26,328,10,3,20
2023,3,11170650,이태원1동,73552651440,3682946,8023851000,2655917,7126,21112.0,180686.0,212792.0,148580.0,582899.0,71,1677,50,56,94
2023,3,11170660,이태원2동,15880030771,3261019,2128064000,2869541,9481,926.0,149803.0,191267.0,108338.0,874243.0,60,875,22,19,42
2023,3,11110640,이화동,36963476942,3024996,10462403000,3875773,8190,1835.0,148132.0,203378.0,92887.0,782395.0,119,798,27,15,141
2023,3,11305660,인수동,21441405148,2359990,2745429000,8241337,31270,2776.0,55195.0,65424.0,44966.0,2998011.0,175,1079,37,28,74
2023,3,11620625,인헌동,42450671439,2783693,6429860000,6175370,27630,1560.0,109003.0,147142.0,70864.0,1089078.0,105,1023,44,29,96
2023,3,11680730,일원1동,30326726977,3022931,2552402000,2626715,17211,1226.0,99370.0,114004.0,84735.0,953471.0,74,791,31,25,82
2023,3,11680740,일원2동,3967129314,4553185,1456306000,1064916,15370,,251526.0,,251526.0,1300290.0,66,476,11,16,35
