요청구,연도,분기,NM,GUBUN,전체,1층,1층외
강남구,2022,2,강남구,gu,164298.0,187807.0,140788.0
강남구,2022,2,신사동,dong,177976.0,241995.0,113956.0
강남구,2022,2,논현1동,dong,159767.0,178975.0,140559.0
강남구,2022,2,논현2동,dong,145514.0,172567.0,118462.0
강남구,2022,2,압구정동,dong,164654.0,205144.0,124164.0
강남구,2022,2,청담동,dong,165520.0,205342.0,125698.0
강남구,2022,2,삼성1동,dong,229029.0,208150.0,249909.0
강남구,2022,2,삼성2동,dong,172541.0,178432.0,166651.0
강남구,2022,2,대치1동,dong,207314.0,259609.0,155019.0
강남구,2022,2,대치2동,dong,146490.0,173370.0,119610.0
강남구,2022,2,대치4동,dong,172237.0,229327.0,115147.0
강남구,2022,2,역삼1동,dong,163691.0,169994.0,157389.0
강남구,2022,2,역삼2동,dong,171670.0,211142.0,132198.0
강남구,2022,2,도곡1동,dong,169669.0,190019.0,149320.0
강남구,2022,2,도곡2동,dong,160503.0,171415.0,149591.0
강남구,2022,2,개포1동,dong,,,
강남구,2022,2,개포2동,dong,191545.0,182667.0,200422.0
강남구,2022,2,개포4동,dong,86304.0,104084.0,68524.0
강남구,2022,2,세곡동,dong,144580.0,157169.0,131991.0
강남구,2022,2,일원본동,dong,234766.0,234766.0,
강남구,2022,2,일원1동,dong,113167.0,165038.0,61297.0
강남구,2022,2,일원2동,dong,95836.0,,95836.0
강남구,2022,2,수서동,dong,206036.0,225950.0,186121.0
강남구,2022,3,강남구,gu,171725.0,197242.0,146209.0
강남구,2022,3,신사동,dong,175382.0,235938.0,114825.0
강남구,2022,3,논현1동,dong,177723.0,210014.0,145432.0
강남구,2022,3,논현2동,dong,142987.0,170729.0,115244.0
강남구,2022,3,압구정동,dong,175449.0,201389.0,149509.0
강남구,2022,3,청담동,dong,175102.0,211930.0,138274.0
강남구,2022,3,삼성1동,dong,250055.0,248466.0,251645.0
강남구,2022,3,삼성2동,dong,195611.0,208392.0,182829.0
강남구,2022,3,대치1동,dong,208099.0,248375.0,167824.0
강남구,2022,3,대치2동,dong,162073.0,194018.0,130128.0
강남구,2022,3,대치4동,dong,183652.0,244564.0,122740.0
강남구,2022,3,역삼1동,dong,166360.0,174873.0,157848.0
강남구,2022,3,역삼2동,dong,173746.0,217215.0,130277.0
강남구,2022,3,도곡1동,dong,188617.0,196748.0,180487.0
강남구,2022,3,도곡2동,dong,150077.0,166376.0,133778.0
강남구,2022,3,개포1동,dong,127270.0,213467.0,41072.0
강남구,2022,3,개포2동,dong,187224.0,186953.0,187495.0
강남구,2022,3,개포4동,dong,93700.0,106332.0,81067.0
강남구,2022,3,세곡동,dong,162456.0,159301.0,165610.0
강남구,2022,3,일원본동,dong,183516.0,212884.0,154148.0
강남구,2022,3,일원1동,dong,98325.0,156991.0,39658.0
강남구,2022,3,일원2동,dong,235090.0,376593.0,93587.0
강남구,2022,3,수서동,dong,166804.0,184237.0,149371.0
강남구,2022,4,강남구,gu,174260.0,197289.0,151231.0
강남구,2022,4,신사동,dong,178809.0,236633.0,120985.0
강남구,2022,4,논현1동,dong,175994.0,206387.0,145601.0
강남구,2022,4,논현2동,dong,142248.0,166981.0,117515.0
강남구,2022,4,압구정동,dong,189699.0,213055.0,166342.0
강남구,2022,4,청담동,dong,177230.0,205333.0,149126.0
강남구,2022,4,삼성1동,dong,243736.0,208086.0,279386.0
강남구,2022,4,삼성2동,dong,190623.0,203598.0,177648.0
강남구,2022,4,대치1동,dong,238060.0,287165.0,188954.0
강남구,2022,4,대치2동,dong,185156.0,229570.0,140742.0
강남구,2022,4,대치4동,dong,180681.0,240750.0,120612.0
강남구,2022,4,역삼1동,dong,168120.0,182473.0,153766.0
강남구,2022,4,역삼2동,dong,177199.0,218806.0,135591.0
강남구,2022,4,도곡1동,dong,196452.0,200433.0,192471.0
강남구,2022,4,도곡2동,dong,144406.0,142895.0,145916.0
강남구,2022,4,개포1동,dong,,,
강남구,2022,4,개포2동,dong,196997.0,192624.0,201370.0
강남구,2022,4,개포4동,dong,94782.0,101001.0,88564.0
강남구,2022,4,세곡동,dong,156336.0,174197.0,138476.0
강남구,2022,4,일원본동,dong,174265.0,231125.0,117404.0
강남구,2022,4,일원1동,dong,93956.0,107341.0,80571.0
강남구,2022,4,일원2동,dong,255639.0,359942.0,151336.0
강남구,2022,4,수서동,dong,163218.0,184237.0,142199.0
강남구,2023,1,강남구,gu,174024.0,192435.0,155613.0
강남구,2023,1,신사동,dong,177010.0,204484.0,149535.0
강남구,2023,1,논현1동,dong,174228.0,219004.0,129453.0
강남구,2023,1,논현2동,dong,161685.0,186179.0,137191.0
강남구,2023,1,압구정동,dong,185519.0,218287.0,152752.0
강남구,2023,1,청담동,dong,171914.0,184430.0,159398.0
강남구,2023,1,삼성1동,dong,221293.0,146181.0,296405.0
강남구,2023,1,삼성2동,dong,173437.0,185418.0,161457.0
강남구,2023,1,대치1동,dong,255221.0,291267.0,219176.0
강남구,2023,1,대치2동,dong,200171.0,258565.0,141778.0
강남구,2023,1,대치4동,dong,168903.0,212791.0,125014.0
강남구,2023,1,역삼1동,dong,167232.0,179321.0,155143.0
강남구,2023,1,역삼2동,dong,173621.0,197435.0,149808.0
강남구,2023,1,도곡1동,dong,174770.0,172589.0,176951.0
강남구,2023,1,도곡2동,dong,146234.0,162043.0,130425.0
강남구,2023,1,개포1동,dong,,,
강남구,2023,1,개포2동,dong,158892.0,168969.0,148816.0
강남구,2023,1,개포4동,dong,93682.0,95471.0,91894.0
강남구,2023,1,세곡동,dong,168776.0,191378.0,146175.0
강남구,2023,1,일원본동,dong,183414.0,,183414.0
강남구,2023,1,일원1동,dong,98480.0,100933.0,96027.0
강남구,2023,1,일원2동,dong,191506.0,,191506.0
강남구,2023,1,수서동,dong,104973.0,,104973.0
강남구,2023,2,강남구,gu,173069.0,185405.0,160734.0
강남구,2023,2,신사동,dong,182060.0,214497.0,149623.0
강남구,2023,2,논현1동,dong,159312.0,206568.0,112056.0
강남구,2023,2,논현2동,dong,145078.0,168654.0,121501.0
강남구,2023,2,압구정동,dong,198719.0,248747.0,148691.0
강남구,2023,2,청담동,dong,175392.0,167342.0,183443.0
강남구,2023,2,삼성1동,dong,219767.0,124763.0,314772.0
강남구,2023,2,삼성2동,dong,178562.0,165487.0,191637.0
강남구,2023,2,대치1동,dong,241294.0,305359.0,177229.0
강남구,2023,2,대치2동,dong,173292.0,198809.0,147774.0
강남구,2023,2,대치4동,dong,162896.0,207705.0,118087.0
강남구,2023,2,역삼1동,dong,174346.0,177129.0,171563.0
강남구,2023,2,역삼2동,dong,171316.0,176840.0,165793.0
강남구,2023,2,도곡1동,dong,162285.0,176079.0,148492.0
강남구,2023,2,도곡2동,dong,167638.0,174258.0,161017.0
강남구,2023,2,개포1동,dong,,,
강남구,2023,2,개포2동,dong,159730.0,176496.0,142964.0
강남구,2023,2,개포4동,dong,87995.0,90350.0,85640.0
강남구,2023,2,세곡동,dong,141630.0,162746.0,120514.0
강남구,2023,2,일원본동,dong,,,
강남구,2023,2,일원1동,dong,128100.0,130493.0,125707.0
강남구,2023,2,일원2동,dong,217933.0,,217933.0
강남구,2023,2,수서동,dong,93337.0,,93337.0
강남구,2023,3,강남구,gu,170684.0,182170.0,159198.0
강남구,2023,3,신사동,dong,159029.0,177870.0,140188.0
강남구,2023,3,논현1동,dong,164182.0,217008.0,111355.0
강남구,2023,3,논현2동,dong,141155.0,160138.0,122173.0
강남구,2023,3,압구정동,dong,191427.0,246566.0,136288.0
강남구,2023,3,청담동,dong,177110.0,168898.0,185322.0
강남구,2023,3,삼성1동,dong,218043.0,99286.0,336801.0
강남구,2023,3,삼성2동,dong,174492.0,158317.0,190667.0
강남구,2023,3,대치1동,dong,247573.0,305810.0,189335.0
강남구,2023,3,대치2동,dong,150218.0,162389.0,138046.0
강남구,2023,3,대치4동,dong,160216.0,195400.0,125031.0
강남구,2023,3,역삼1동,dong,176079.0,194122.0,158036.0
강남구,2023,3,역삼2동,dong,184237.0,164704.0,203769.0
강남구,2023,3,도곡1동,dong,144111.0,177849.0,110374.0
강남구,2023,3,도곡2동,dong,200584.0,200019.0,201149.0
강남구,2023,3,개포1동,dong,,,
강남구,2023,3,개포2동,dong,187591.0,157316.0,217866.0
강남구,2023,3,개포4동,dong,93972.0,118846.0,69099.0
강남구,2023,3,세곡동,dong,119723.0,155669.0,83776.0
강남구,2023,3,일원본동,dong,,,
강남구,2023,3,일원1동,dong,99370.0,114004.0,84735.0
강남구,2023,3,일원2동,dong,251526.0,,251526.0
강남구,2023,3,수서동,dong,126264.0,146166.0,106362.0
강남구,2023,4,강남구,gu,171151.0,181426.0,160876.0
강남구,2023,4,신사동,dong,153685.0,170259.0,137110.0
강남구,2023,4,논현1동,dong,160054.0,199044.0,121064.0
강남구,2023,4,논현2동,dong,142870.0,161453.0,124287.0
강남구,2023,4,압구정동,dong,189908.0,243504.0,136311.0
강남구,2023,4,청담동,dong,178123.0,168898.0,187348.0
강남구,2023,4,삼성1동,dong,214118.0,115349.0,312887.0
강남구,2023,4,삼성2동,dong,177973.0,160802.0,195145.0
강남구,2023,4,대치1동,dong,200146.0,278465.0,121826.0
강남구,2023,4,대치2동,dong,187487.0,218055.0,156920.0
강남구,2023,4,대치4동,dong,160349.0,184079.0,136619.0
강남구,2023,4,역삼1동,dong,177055.0,186974.0,167135.0
강남구,2023,4,역삼2동,dong,172774.0,178337.0,167211.0
강남구,2023,4,도곡1동,dong,131320.0,143436.0,119203.0
강남구,2023,4,도곡2동,dong,219231.0,241539.0,196922.0
강남구,2023,4,개포1동,dong,,,
강남구,2023,4,개포2동,dong,166407.0,128944.0,203871.0
강남구,2023,4,개포4동,dong,100549.0,123464.0,77635.0
강남구,2023,4,세곡동,dong,121509.0,158681.0,84337.0
강남구,2023,4,일원본동,dong,,,
강남구,2023,4,일원1동,dong,94398.0,112162.0,76634.0
강남구,2023,4,일원2동,dong,175003.0,,175003.0
강남구,2023,4,수서동,dong,173129.0,166313.0,179944.0
강남구,2024,1,강남구,gu,175465.0,186924.0,164007.0
강남구,2024,1,신사동,dong,148582.0,168610.0,128553.0
강남구,2024,1,논현1동,dong,167231.0,191970.0,142493.0
강남구,2024,1,논현2동,dong,140670.0,144072.0,137269.0
강남구,2024,1,압구정동,dong,223042.0,315725.0,130360.0
강남구,2024,1,청담동,dong,174568.0,170221.0,178914.0
강남구,2024,1,삼성1동,dong,216705.0,140688.0,292721.0
강남구,2024,1,삼성2동,dong,201912.0,206625.0,197199.0
강남구,2024,1,대치1동,dong,121826.0,,121826.0
강남구,2024,1,대치2동,dong,179832.0,206194.0,153469.0
강남구,2024,1,대치4동,dong,159427.0,182501.0,136352.0
강남구,2024,1,역삼1동,dong,186220.0,193530.0,178911.0
강남구,2024,1,역삼2동,dong,196996.0,217215.0,176776.0
강남구,2024,1,도곡1동,dong,176177.0,149681.0,202674.0
강남구,2024,1,도곡2동,dong,193577.0,216333.0,170821.0
강남구,2024,1,개포1동,dong,,,
강남구,2024,1,개포2동,dong,193753.0,138916.0,248590.0
강남구,2024,1,개포4동,dong,94733.0,114664.0,74803.0
강남구,2024,1,세곡동,dong,132965.0,175012.0,90919.0
강남구,2024,1,일원본동,dong,,,
강남구,2024,1,일원1동,dong,95941.0,114366.0,77516.0
강남구,2024,1,일원2동,dong,175467.0,,175467.0
강남구,2024,1,수서동,dong,185138.0,188477.0,181800.0
강남구,2024,2,강남구,gu,181017.0,199480.0,162554.0
강남구,2024,2,신사동,dong,157018.0,180804.0,133231.0
강남구,2024,2,논현1동,dong,183480.0,205202.0,161758.0
강남구,2024,2,논현2동,dong,166481.0,172159.0,160802.0
강남구,2024,2,압구정동,dong,188933.0,255426.0,122440.0
강남구,2024,2,청담동,dong,213499.0,261560.0,165438.0
강남구,2024,2,삼성1동,dong,212407.0,156496.0,268319.0
강남구,2024,2,삼성2동,dong,198288.0,248137.0,148439.0
강남구,2024,2,대치1동,dong,180757.0,,180757.0
강남구,2024,2,대치2동,dong,204678.0,246576.0,162781.0
강남구,2024,2,대치4동,dong,178699.0,214321.0,143077.0
강남구,2024,2,역삼1동,dong,187929.0,198838.0,177019.0
강남구,2024,2,역삼2동,dong,196439.0,223828.0,169050.0
강남구,2024,2,도곡1동,dong,198249.0,154251.0,242246.0
강남구,2024,2,도곡2동,dong,166247.0,192043.0,140451.0
강남구,2024,2,개포1동,dong,,,
강남구,2024,2,개포2동,dong,207416.0,119525.0,295308.0
강남구,2024,2,개포4동,dong,107445.0,106712.0,108179.0
강남구,2024,2,세곡동,dong,155307.0,205322.0,105292.0
강남구,2024,2,일원본동,dong,,,
강남구,2024,2,일원1동,dong,53745.0,,53745.0
강남구,2024,2,일원2동,dong,149906.0,,149906.0
강남구,2024,2,수서동,dong,213139.0,,213139.0
강남구,2024,3,강남구,gu,190833.0,210901.0,170764.0
강남구,2024,3,신사동,dong,175201.0,192516.0,157887.0
강남구,2024,3,논현1동,dong,174862.0,191549.0,158175.0
강남구,2024,3,논현2동,dong,181140.0,196201.0,166079.0
강남구,2024,3,압구정동,dong,175351.0,239623.0,111080.0
강남구,2024,3,청담동,dong,244252.0,324154.0,164350.0
강남구,2024,3,삼성1동,dong,215780.0,181247.0,250313.0
강남구,2024,3,삼성2동,dong,207072.0,235760.0,178384.0
강남구,2024,3,대치1동,dong,201615.0,222147.0,181084.0
강남구,2024,3,대치2동,dong,215699.0,272696.0,158701.0
강남구,2024,3,대치4동,dong,192477.0,235607.0,149347.0
강남구,2024,3,역삼1동,dong,207376.0,208652.0,206101.0
강남구,2024,3,역삼2동,dong,224887.0,275952.0,173822.0
강남구,2024,3,도곡1동,dong,202242.0,202242.0,
강남구,2024,3,도곡2동,dong,139582.0,157669.0,121495.0
강남구,2024,3,개포1동,dong,,,
강남구,2024,3,개포2동,dong,205179.0,171881.0,238478.0
강남구,2024,3,개포4동,dong,114566.0,94542.0,134590.0
강남구,2024,3,세곡동,dong,173935.0,238740.0,109130.0
강남구,2024,3,일원본동,dong,,,
강남구,2024,3,일원1동,dong,64003.0,,64003.0
강남구,2024,3,일원2동,dong,101788.0,,101788.0
강남구,2024,3,수서동,dong,193704.0,,193704.0
강남구,2024,4,강남구,gu,197473.0,224285.0,170660.0
강남구,2024,4,신사동,dong,194399.0,225196.0,163601.0
강남구,2024,4,논현1동,dong,198149.0,242951.0,153348.0
강남구,2024,4,논현2동,dong,186698.0,213465.0,159932.0
강남구,2024,4,압구정동,dong,184213.0,263566.0,104861.0
강남구,2024,4,청담동,dong,240003.0,310855.0,169151.0
강남구,2024,4,삼성1동,dong,259058.0,210700.0,307416.0
강남구,2024,4,삼성2동,dong,201274.0,228209.0,174340.0
강남구,2024,4,대치1동,dong,197821.0,,197821.0
강남구,2024,4,대치2동,dong,197375.0,229849.0,164900.0
강남구,2024,4,대치4동,dong,186366.0,245211.0,127521.0
강남구,2024,4,역삼1동,dong,198929.0,205870.0,191989.0
강남구,2024,4,역삼2동,dong,230806.0,274001.0,187612.0
강남구,2024,4,도곡1동,dong,264773.0,231177.0,298368.0
강남구,2024,4,도곡2동,dong,135967.0,156242.0,115693.0
강남구,2024,4,개포1동,dong,,,
강남구,2024,4,개포2동,dong,245653.0,246592.0,244714.0
강남구,2024,4,개포4동,dong,119470.0,108924.0,130015.0
강남구,2024,4,세곡동,dong,193591.0,236656.0,150526.0
강남구,2024,4,일원본동,dong,,,
강남구,2024,4,일원1동,dong,63599.0,61399.0,65799.0
강남구,2024,4,일원2동,dong,87900.0,,87900.0
강남구,2024,4,수서동,dong,153604.0,,153604.0
강남구,2025,1,강남구,gu,194130.0,223570.0,164691.0
강남구,2025,1,신사동,dong,178955.0,216922.0,140988.0
강남구,2025,1,논현1동,dong,196314.0,235056.0,157572.0
강남구,2025,1,논현2동,dong,180071.0,215972.0,144169.0
강남구,2025,1,압구정동,dong,172887.0,233280.0,112494.0
강남구,2025,1,청담동,dong,213127.0,266258.0,159996.0
강남구,2025,1,삼성1동,dong,257805.0,198260.0,317351.0
강남구,2025,1,삼성2동,dong,187413.0,212340.0,162487.0
강남구,2025,1,대치1동,dong,266099.0,348946.0,183252.0
강남구,2025,1,대치2동,dong,226073.0,286513.0,165633.0
강남구,2025,1,대치4동,dong,193470.0,242294.0,144647.0
강남구,2025,1,역삼1동,dong,202428.0,223533.0,181324.0
강남구,2025,1,역삼2동,dong,208826.0,245125.0,172527.0
강남구,2025,1,도곡1동,dong,176666.0,212396.0,140937.0
강남구,2025,1,도곡2동,dong,133267.0,151438.0,115096.0
강남구,2025,1,개포1동,dong,,,
강남구,2025,1,개포2동,dong,257227.0,323699.0,190754.0
강남구,2025,1,개포4동,dong,123617.0,118526.0,128708.0
강남구,2025,1,세곡동,dong,173901.0,220365.0,127436.0
강남구,2025,1,일원본동,dong,,,
강남구,2025,1,일원1동,dong,81564.0,85112.0,78015.0
강남구,2025,1,일원2동,dong,181043.0,,181043.0
강남구,2025,1,수서동,dong,161392.0,,161392.0
강남구,2025,2,강남구,gu,180958.0,208895.0,153021.0
강남구,2025,2,신사동,dong,171890.0,214949.0,128830.0
강남구,2025,2,논현1동,dong,181492.0,216814.0,146170.0
강남구,2025,2,논현2동,dong,160100.0,197752.0,122448.0
강남구,2025,2,압구정동,dong,221105.0,306016.0,136194.0
강남구,2025,2,청담동,dong,165407.0,183375.0,147439.0
강남구,2025,2,삼성1동,dong,229994.0,189010.0,270978.0
강남구,2025,2,삼성2동,dong,161480.0,159869.0,163091.0
강남구,2025,2,대치1동,dong,239418.0,362349.0,116488.0
강남구,2025,2,대치2동,dong,214390.0,249849.0,178931.0
강남구,2025,2,대치4동,dong,170763.0,201355.0,140171.0
강남구,2025,2,역삼1동,dong,178860.0,193369.0,164352.0
강남구,2025,2,역삼2동,dong,200678.0,245635.0,155721.0
강남구,2025,2,도곡1동,dong,180738.0,213904.0,147573.0
강남구,2025,2,도곡2동,dong,146873.0,188924.0,104822.0
강남구,2025,2,개포1동,dong,,,
강남구,2025,2,개포2동,dong,211812.0,268857.0,154768.0
강남구,2025,2,개포4동,dong,106600.0,132043.0,81157.0
강남구,2025,2,세곡동,dong,207877.0,260533.0,155221.0
강남구,2025,2,일원본동,dong,,,
강남구,2025,2,일원1동,dong,107672.0,103039.0,112305.0
강남구,2025,2,일원2동,dong,164013.0,,164013.0
강남구,2025,2,수서동,dong,213106.0,279708.0,146504.0
강남구,2025,3,강남구,gu,180915.0,208584.0,153246.0
강남구,2025,3,신사동,dong,176205.0,226251.0,126159.0
강남구,2025,3,논현1동,dong,181035.0,221271.0,140799.0
강남구,2025,3,논현2동,dong,160191.0,198572.0,121810.0
강남구,2025,3,압구정동,dong,222450.0,312120.0,132780.0
강남구,2025,3,청담동,dong,161539.0,178893.0,144185.0
강남구,2025,3,삼성1동,dong,246069.0,188426.0,303712.0
강남구,2025,3,삼성2동,dong,153563.0,155753.0,151373.0
강남구,2025,3,대치1동,dong,246843.0,367208.0,126478.0
강남구,2025,3,대치2동,dong,214911.0,233100.0,196722.0
강남구,2025,3,대치4동,dong,172364.0,208929.0,135800.0
강남구,2025,3,역삼1동,dong,176040.0,189373.0,162706.0
강남구,2025,3,역삼2동,dong,187681.0,231982.0,143380.0
강남구,2025,3,도곡1동,dong,181619.0,195478.0,167760.0
강남구,2025,3,도곡2동,dong,158661.0,213551.0,103770.0
강남구,2025,3,개포1동,dong,,,
강남구,2025,3,개포2동,dong,219402.0,269097.0,169708.0
강남구,2025,3,개포4동,dong,114599.0,144632.0,84565.0
강남구,2025,3,세곡동,dong,197267.0,239413.0,155121.0
강남구,2025,3,일원본동,dong,98629.0,,98629.0
강남구,2025,3,일원1동,dong,103422.0,105709.0,101135.0
강남구,2025,3,일원2동,dong,166460.0,,166460.0
강남구,2025,3,수서동,dong,193257.0,242295.0,144220.0
강남구,2025,4,강남구,gu,,,
강남구,2025,4,신사동,dong,,,
강남구,2025,4,논현1동,dong,,,
강남구,2025,4,논현2동,dong,,,
강남구,2025,4,압구정동,dong,,,
강남구,2025,4,청담동,dong,,,
강남구,2025,4,삼성1동,dong,,,
강남구,2025,4,삼성2동,dong,,,
강남구,2025,4,대치1동,dong,,,
강남구,2025,4,대치2동,dong,,,
강남구,2025,4,대치4동,dong,,,
강남구,2025,4,역삼1동,dong,,,
강남구,2025,4,역삼2동,dong,,,
강남구,2025,4,도곡1동,dong,,,
강남구,2025,4,도곡2동,dong,,,
강남구,2025,4,개포1동,dong,,,
강남구,2025,4,개포2동,dong,,,
강남구,2025,4,개포4동,dong,,,
강남구,2025,4,세곡동,dong,,,
강남구,2025,4,일원본동,dong,,,
강남구,2025,4,일원1동,dong,,,
강남구,2025,4,일원2동,dong,,,
강남구,2025,4,수서동,dong,,,
송파구,2020,1,송파구,gu,116892.0,137815.0,95968.0
송파구,2020,1,풍납1동,dong,68683.0,89995.0,47372.0
송파구,2020,1,풍납2동,dong,77444.0,102056.0,52832.0
송파구,2020,1,거여1동,dong,90263.0,96773.0,83753.0
송파구,2020,1,거여2동,dong,85896.0,126896.0,44897.0
송파구,2020,1,마천1동,dong,58439.0,85543.0,31335.0
송파구,2020,1,마천2동,dong,70177.0,104499.0,35855.0
송파구,2020,1,방이1동,dong,93078.0,134140.0,52016.0
송파구,2020,1,방이2동,dong,108088.0,142644.0,73532.0
송파구,2020,1,오륜동,dong,255359.0,338165.0,172552.0
송파구,2020,1,오금동,dong,71805.0,96984.0,46626.0
송파구,2020,1,송파1동,dong,112881.0,121000.0,104761.0
송파구,2020,1,송파2동,dong,79183.0,106126.0,52240.0
송파구,2020,1,석촌동,dong,100187.0,132432.0,67942.0
송파구,2020,1,삼전동,dong,101106.0,143300.0,58912.0
송파구,2020,1,가락본동,dong,92995.0,118982.0,67008.0
송파구,2020,1,가락1동,dong,148214.0,128269.0,168159.0
송파구,2020,1,가락2동,dong,76446.0,111134.0,41758.0
송파구,2020,1,문정1동,dong,81995.0,91609.0,72382.0
송파구,2020,1,문정2동,dong,149340.0,200885.0,97794.0
송파구,2020,1,장지동,dong,81422.0,107030.0,55813.0
송파구,2020,1,위례동,dong,138903.0,188186.0,89619.0
송파구,2020,1,잠실본동,dong,122017.0,170599.0,73435.0
송파구,2020,1,잠실2동,dong,342843.0,482662.0,203023.0
송파구,2020,1,잠실3동,dong,247613.0,226011.0,269215.0
송파구,2020,1,잠실4동,dong,249427.0,328082.0,170772.0
송파구,2020,1,잠실6동,dong,199901.0,215616.0,184185.0
송파구,2020,1,잠실7동,dong,159333.0,159333.0,
송파구,2020,2,송파구,gu,124576.0,148293.0,100859.0
송파구,2020,2,풍납1동,dong,67225.0,87904.0,46546.0
송파구,2020,2,풍납2동,dong,83856.0,113474.0,54237.0
송파구,2020,2,거여1동,dong,83654.0,97746.0,69563.0
송파구,2020,2,거여2동,dong,78568.0,111590.0,45545.0
송파구,2020,2,마천1동,dong,69721.0,99137.0,40304.0
송파구,2020,2,마천2동,dong,78312.0,125973.0,30651.0
송파구,2020,2,방이1동,dong,91533.0,129212.0,53854.0
송파구,2020,2,방이2동,dong,110049.0,144311.0,75787.0
송파구,2020,2,오륜동,dong,279883.0,345767.0,213999.0
송파구,2020,2,오금동,dong,75891.0,104174.0,47608.0
송파구,2020,2,송파1동,dong,109072.0,123838.0,94306.0
송파구,2020,2,송파2동,dong,80708.0,108827.0,52590.0
송파구,2020,2,석촌동,dong,110582.0,147191.0,73973.0
송파구,2020,2,삼전동,dong,101940.0,142871.0,61009.0
송파구,2020,2,가락본동,dong,109341.0,143558.0,75124.0
송파구,2020,2,가락1동,dong,177860.0,169185.0,186535.0
송파구,2020,2,가락2동,dong,89747.0,115464.0,64031.0
송파구,2020,2,문정1동,dong,88632.0,102419.0,74845.0
송파구,2020,2,문정2동,dong,159848.0,207509.0,112187.0
송파구,2020,2,장지동,dong,92684.0,127557.0,57810.0
송파구,2020,2,위례동,dong,147312.0,206886.0,87738.0
송파구,2020,2,잠실본동,dong,121672.0,166724.0,76621.0
송파구,2020,2,잠실2동,dong,323771.0,451144.0,196398.0
송파구,2020,2,잠실3동,dong,253604.0,252070.0,255137.0
송파구,2020,2,잠실4동,dong,267465.0,336928.0,198003.0
송파구,2020,2,잠실6동,dong,172555.0,199164.0,145946.0
송파구,2020,2,잠실7동,dong,108105.0,168896.0,47313.0
송파구,2020,3,송파구,gu,126628.0,149655.0,103601.0
송파구,2020,3,풍납1동,dong,66629.0,88187.0,45071.0
송파구,2020,3,풍납2동,dong,81106.0,113169.0,49043.0
송파구,2020,3,거여1동,dong,86116.0,102944.0,69287.0
송파구,2020,3,거여2동,dong,75295.0,107548.0,43043.0
송파구,2020,3,마천1동,dong,69534.0,96292.0,42775.0
송파구,2020,3,마천2동,dong,78815.0,125297.0,32334.0
송파구,2020,3,방이1동,dong,90448.0,128824.0,52072.0
송파구,2020,3,방이2동,dong,110755.0,143878.0,77632.0
송파구,2020,3,오륜동,dong,278237.0,342474.0,213999.0
송파구,2020,3,오금동,dong,76263.0,104359.0,48166.0
송파구,2020,3,송파1동,dong,110848.0,125216.0,96479.0
송파구,2020,3,송파2동,dong,84186.0,110672.0,57701.0
송파구,2020,3,석촌동,dong,112513.0,147530.0,77495.0
송파구,2020,3,삼전동,dong,101307.0,141274.0,61339.0
송파구,2020,3,가락본동,dong,112114.0,145514.0,78713.0
송파구,2020,3,가락1동,dong,183196.0,167260.0,199132.0
송파구,2020,3,가락2동,dong,94196.0,121744.0,66649.0
송파구,2020,3,문정1동,dong,91142.0,103693.0,78592.0
송파구,2020,3,문정2동,dong,159361.0,204019.0,114702.0
송파구,2020,3,장지동,dong,93404.0,127995.0,58812.0
송파구,2020,3,위례동,dong,151374.0,218904.0,83843.0
송파구,2020,3,잠실본동,dong,120969.0,164849.0,77089.0
송파구,2020,3,잠실2동,dong,336968.0,470857.0,203079.0
송파구,2020,3,잠실3동,dong,247237.0,253286.0,241189.0
송파구,2020,3,잠실4동,dong,275584.0,353252.0,197917.0
송파구,2020,3,잠실6동,dong,175770.0,195286.0,156255.0
송파구,2020,3,잠실7동,dong,122850.0,199699.0,46001.0
송파구,2020,4,송파구,gu,129797.0,154063.0,105532.0
송파구,2020,4,풍납1동,dong,80239.0,109242.0,51237.0
송파구,2020,4,풍납2동,dong,97570.0,135855.0,59285.0
송파구,2020,4,거여1동,dong,82327.0,96201.0,68453.0
송파구,2020,4,거여2동,dong,97613.0,146792.0,48433.0
송파구,2020,4,마천1동,dong,75470.0,99125.0,51815.0
송파구,2020,4,마천2동,dong,85614.0,134549.0,36679.0
송파구,2020,4,방이1동,dong,89165.0,120285.0,58045.0
송파구,2020,4,방이2동,dong,116180.0,143946.0,88414.0
송파구,2020,4,오륜동,dong,278756.0,335167.0,222346.0
송파구,2020,4,오금동,dong,79130.0,109660.0,48600.0
송파구,2020,4,송파1동,dong,111312.0,127759.0,94864.0
송파구,2020,4,송파2동,dong,91180.0,120743.0,61616.0
송파구,2020,4,석촌동,dong,115978.0,154771.0,77186.0
송파구,2020,4,삼전동,dong,106594.0,140530.0,72658.0
송파구,2020,4,가락본동,dong,121576.0,150818.0,92335.0
송파구,2020,4,가락1동,dong,192420.0,167864.0,216976.0
송파구,2020,4,가락2동,dong,98224.0,123358.0,73091.0
송파구,2020,4,문정1동,dong,96190.0,109899.0,82482.0
송파구,2020,4,문정2동,dong,164099.0,213100.0,115099.0
송파구,2020,4,장지동,dong,100013.0,136163.0,63862.0
송파구,2020,4,위례동,dong,146336.0,218223.0,74450.0
송파구,2020,4,잠실본동,dong,125340.0,167619.0,83061.0
송파구,2020,4,잠실2동,dong,333330.0,457036.0,209624.0
송파구,2020,4,잠실3동,dong,222474.0,214629.0,230320.0
송파구,2020,4,잠실4동,dong,270088.0,332424.0,207753.0
