연도,분기,NM,행정동_코드,임대시세_전체,영역_면적
2024,2,잠실본동,11710650,134534,1028997
2024,2,잠실2동,11710670,313840,2686850
2024,2,잠실3동,11710680,250910,1542643
2024,2,잠실4동,11710690,200608,780204
2024,2,잠실6동,11710710,184372,1508001
2024,2,잠실7동,11710720,,723486
2024,3,풍납1동,11710510,130096,1075294
2024,3,풍납2동,11710520,66945,2564554
2024,3,거여1동,11710531,112898,522308
2024,3,거여2동,11710532,99103,612901
2024,3,마천1동,11710540,73974,575258
2024,3,마천2동,11710550,99782,890688
2024,3,방이1동,11710561,132646,609259
2024,3,방이2동,11710562,145377,769841
2024,3,오륜동,11710566,334461,3085088
2024,3,오금동,11710570,87947,1648868
2024,3,송파1동,11710580,106107,686925
2024,3,송파2동,11710590,103760,631023
2024,3,석촌동,11710600,125014,946914
2024,3,삼전동,11710610,116291,953338
2024,3,가락본동,11710620,117336,1014738
2024,3,가락1동,11710631,147864,1393228
2024,3,가락2동,11710632,82886,932311
2024,3,문정1동,11710641,91911,612546
2024,3,문정2동,11710642,153969,2242033
2024,3,장지동,11710646,110306,1278355
2024,3,위례동,11710647,148382,2537372
2024,3,잠실본동,11710650,139660,1028997
2024,3,잠실2동,11710670,317892,2686850
2024,3,잠실3동,11710680,235140,1542643
2024,3,잠실4동,11710690,293017,780204
2024,3,잠실6동,11710710,171097,1508001
2024,3,잠실7동,11710720,88130,723486
2024,4,풍납1동,11710510,132466,1075294
2024,4,풍납2동,11710520,72827,2564554
2024,4,거여1동,11710531,111991,522308
2024,4,거여2동,11710532,97500,612901
2024,4,마천1동,11710540,73675,575258
2024,4,마천2동,11710550,98023,890688
2024,4,방이1동,11710561,133333,609259
2024,4,방이2동,11710562,155887,769841
2024,4,오륜동,11710566,157185,3085088
2024,4,오금동,11710570,88561,1648868
2024,4,송파1동,11710580,114187,686925
2024,4,송파2동,11710590,104937,631023
2024,4,석촌동,11710600,125754,946914
2024,4,삼전동,11710610,125108,953338
2024,4,가락본동,11710620,116342,1014738
2024,4,가락1동,11710631,147809,1393228
2024,4,가락2동,11710632,96943,932311
2024,4,문정1동,11710641,91339,612546
2024,4,문정2동,11710642,156959,2242033
2024,4,장지동,11710646,99916,1278355
2024,4,위례동,11710647,154659,2537372
2024,4,잠실본동,11710650,142553,1028997
2024,4,잠실2동,11710670,326200,2686850
2024,4,잠실3동,11710680,243579,1542643
2024,4,잠실4동,11710690,281388,780204
2024,4,잠실6동,11710710,175266,1508001
2024,4,잠실7동,11710720,86528,723486
2025,1,풍납1동,11710510,139964,1075294
2025,1,풍납2동,11710520,68206,2564554
2025,1,거여1동,11710531,89004,522308
2025,1,거여2동,11710532,104677,612901
2025,1,마천1동,11710540,85734,575258
2025,1,마천2동,11710550,88458,890688
2025,1,방이1동,11710561,131146,609259
2025,1,방이2동,11710562,152667,769841
2025,1,오륜동,11710566,157274,3085088
2025,1,오금동,11710570,96640,1648868
2025,1,송파1동,11710580,117670,686925
2025,1,송파2동,11710590,105283,631023
2025,1,석촌동,11710600,133202,946914
2025,1,삼전동,11710610,134342,953338
2025,1,가락본동,11710620,110615,1014738
2025,1,가락1동,11710631,142856,1393228
2025,1,가락2동,11710632,100139,932311
2025,1,문정1동,11710641,86195,612546
2025,1,문정2동,11710642,160396,2242033
2025,1,장지동,11710646,92753,1278355
2025,1,위례동,11710647,149796,2537372
2025,1,잠실본동,11710650,130074,1028997
2025,1,잠실2동,11710670,351657,2686850
2025,1,잠실3동,11710680,260535,1542643
2025,1,잠실4동,11710690,287953,780204
2025,1,잠실6동,11710710,167433,1508001
2025,1,잠실7동,11710720,88111,723486
2025,2,풍납1동,11710510,98622,1075294
2025,2,풍납2동,11710520,87960,2564554
2025,2,거여1동,11710531,82188,522308
2025,2,거여2동,11710532,122793,612901
2025,2,마천1동,11710540,86135,575258
2025,2,마천2동,11710550,102462,890688
2025,2,방이1동,11710561,117383,609259
2025,2,방이2동,11710562,155831,769841
2025,2,오륜동,11710566,191006,3085088
2025,2,오금동,11710570,97300,1648868
2025,2,송파1동,11710580,120707,686925
2025,2,송파2동,11710590,99227,631023
2025,2,석촌동,11710600,126873,946914
2025,2,삼전동,11710610,143109,953338
2025,2,가락본동,11710620,110660,1014738
2025,2,가락1동,11710631,145308,1393228
2025,2,가락2동,11710632,101431,932311
2025,2,문정1동,11710641,83323,612546
2025,2,문정2동,11710642,156271,2242033
2025,2,장지동,11710646,100416,1278355
2025,2,위례동,11710647,149417,2537372
2025,2,잠실본동,11710650,131605,1028997
2025,2,잠실2동,11710670,347434,2686850
2025,2,잠실3동,11710680,257680,1542643
2025,2,잠실4동,11710690,402260,780204
2025,2,잠실6동,11710710,172063,1508001
2025,2,잠실7동,11710720,123784,723486
2025,3,풍납1동,11710510,95398,1075294
2025,3,풍납2동,11710520,96521,2564554
2025,3,거여1동,11710531,85304,522308
2025,3,거여2동,11710532,117213,612901
2025,3,마천1동,11710540,94194,575258
2025,3,마천2동,11710550,89450,890688
2025,3,방이1동,11710561,117594,609259
2025,3,방이2동,11710562,156509,769841
2025,3,오륜동,11710566,209809,3085088
2025,3,오금동,11710570,87077,1648868
2025,3,송파1동,11710580,123848,686925
2025,3,송파2동,11710590,101954,631023
2025,3,석촌동,11710600,132526,946914
2025,3,삼전동,11710610,141061,953338
2025,3,가락본동,11710620,111421,1014738
2025,3,가락1동,11710631,142894,1393228
2025,3,가락2동,11710632,106284,932311
2025,3,문정1동,11710641,87964,612546
2025,3,문정2동,11710642,154973,2242033
2025,3,장지동,11710646,107653,1278355
2025,3,위례동,11710647,156189,2537372
2025,3,잠실본동,11710650,136153,1028997
2025,3,잠실2동,11710670,326427,2686850
2025,3,잠실3동,11710680,250947,1542643
2025,3,잠실4동,11710690,404752,780204
2025,3,잠실6동,11710710,174231,1508001
2025,3,잠실7동,11710720,112310,723486
2025,4,풍납1동,11710510,,1075294
2025,4,풍납2동,11710520,,2564554
2025,4,거여1동,11710531,,522308
2025,4,거여2동,11710532,,612901
2025,4,마천1동,11710540,,575258
2025,4,마천2동,11710550,,890688
2025,4,방이1동,11710561,,609259
2025,4,방이2동,11710562,,769841
2025,4,오륜동,11710566,,3085088
2025,4,오금동,11710570,,1648868
2025,4,송파1동,11710580,,686925
2025,4,송파2동,11710590,,631023
2025,4,석촌동,11710600,,946914
2025,4,삼전동,11710610,,953338
2025,4,가락본동,11710620,,1014738
2025,4,가락1동,11710631,,1393228
2025,4,가락2동,11710632,,932311
2025,4,문정1동,11710641,,612546
2025,4,문정2동,11710642,,2242033
2025,4,장지동,11710646,,1278355
2025,4,위례동,11710647,,2537372
2025,4,잠실본동,11710650,,1028997
2025,4,잠실2동,11710670,,2686850
2025,4,잠실3동,11710680,,1542643
2025,4,잠실4동,11710690,,780204
2025,4,잠실6동,11710710,,1508001
2025,4,잠실7동,11710720,,723486
2020,1,강일동,11740515,148519,3647520
2020,1,상일동,11740520,65758,1813623
2020,1,명일1동,11740530,86716,634942
2020,1,명일2동,11740540,91242,914329
2020,1,고덕1동,11740550,104639,1518495
2020,1,고덕2동,11740560,142129,2206786
2020,1,암사1동,11740570,83260,735480
2020,1,암사2동,11740580,97898,2174329
2020,1,암사3동,11740590,96887,1799368
2020,1,천호1동,11740600,73074,668998
2020,1,천호2동,11740610,92035,1850853
2020,1,천호3동,11740620,96306,561872
2020,1,성내1동,11740640,82932,663675
2020,1,성내2동,11740650,78978,625147
2020,1,성내3동,11740660,92751,647356
2020,1,길동,11740685,89401,1631616
2020,1,둔촌1동,11740690,,912178
2020,1,둔촌2동,11740700,70079,1550455
2020,2,강일동,11740515,151294,3647520
2020,2,상일동,11740520,83068,1813623
2020,2,명일1동,11740530,89941,634942
2020,2,명일2동,11740540,98949,914329
2020,2,고덕1동,11740550,105498,1518495
2020,2,고덕2동,11740560,180886,2206786
2020,2,암사1동,11740570,93804,735480
2020,2,암사2동,11740580,95308,2174329
2020,2,암사3동,11740590,106384,1799368
2020,2,천호1동,11740600,89370,668998
2020,2,천호2동,11740610,111170,1850853
2020,2,천호3동,11740620,109693,561872
2020,2,성내1동,11740640,92529,663675
2020,2,성내2동,11740650,86024,625147
2020,2,성내3동,11740660,118284,647356
2020,2,길동,11740685,91782,1631616
2020,2,둔촌1동,11740690,,912178
2020,2,둔촌2동,11740700,75480,1550455
2020,3,강일동,11740515,144553,3647520
2020,3,상일동,11740520,87976,1813623
2020,3,명일1동,11740530,92386,634942
2020,3,명일2동,11740540,103059,914329
2020,3,고덕1동,11740550,104986,1518495
2020,3,고덕2동,11740560,178556,2206786
2020,3,암사1동,11740570,94054,735480
2020,3,암사2동,11740580,92195,2174329
2020,3,암사3동,11740590,111275,1799368
2020,3,천호1동,11740600,91798,668998
2020,3,천호2동,11740610,115735,1850853
2020,3,천호3동,11740620,110010,561872
2020,3,성내1동,11740640,92143,663675
2020,3,성내2동,11740650,88166,625147
2020,3,성내3동,11740660,120501,647356
2020,3,길동,11740685,94515,1631616
2020,3,둔촌1동,11740690,,912178
2020,3,둔촌2동,11740700,80662,1550455
2020,4,강일동,11740515,148443,3647520
2020,4,상일동,11740520,127572,1813623
2020,4,명일1동,11740530,96834,634942
2020,4,명일2동,11740540,109682,914329
2020,4,고덕1동,11740550,105107,1518495
2020,4,고덕2동,11740560,174788,2206786
2020,4,암사1동,11740570,89670,735480
2020,4,암사2동,11740580,92420,2174329
2020,4,암사3동,11740590,121573,1799368
2020,4,천호1동,11740600,90163,668998
2020,4,천호2동,11740610,112382,1850853
2020,4,천호3동,11740620,106835,561872
2020,4,성내1동,11740640,93223,663675
2020,4,성내2동,11740650,91312,625147
2020,4,성내3동,11740660,109869,647356
2020,4,길동,11740685,90318,1631616
2020,4,둔촌1동,11740690,,912178
2020,4,둔촌2동,11740700,80171,1550455
2021,1,강일동,11740515,131731,3647520
2021,1,상일동,11740520,121228,1813623
2021,1,명일1동,11740530,96160,634942
2021,1,명일2동,11740540,103799,914329
2021,1,고덕1동,11740550,105071,1518495
2021,1,고덕2동,11740560,169337,2206786
2021,1,암사1동,11740570,88895,735480
2021,1,암사2동,11740580,90774,2174329
2021,1,암사3동,11740590,133445,1799368
2021,1,천호1동,11740600,89152,668998
2021,1,천호2동,11740610,110126,1850853
2021,1,천호3동,11740620,102194,561872
2021,1,성내1동,11740640,92829,663675
2021,1,성내2동,11740650,94977,625147
2021,1,성내3동,11740660,105930,647356
2021,1,길동,11740685,92360,1631616
2021,1,둔촌1동,11740690,,912178
2021,1,둔촌2동,11740700,76921,1550455
2021,2,강일동,11740515,142334,3647520
2021,2,상일동,11740520,148681,1813623
2021,2,명일1동,11740530,104149,634942
2021,2,명일2동,11740540,101069,914329
2021,2,고덕1동,11740550,107844,1518495
2021,2,고덕2동,11740560,177539,2206786
2021,2,암사1동,11740570,81757,735480
2021,2,암사2동,11740580,85343,2174329
2021,2,암사3동,11740590,144858,1799368
2021,2,천호1동,11740600,77678,668998
2021,2,천호2동,11740610,99664,1850853
2021,2,천호3동,11740620,97994,561872
2021,2,성내1동,11740640,83552,663675
2021,2,성내2동,11740650,89855,625147
2021,2,성내3동,11740660,88346,647356
2021,2,길동,11740685,95358,1631616
2021,2,둔촌1동,11740690,,912178
2021,2,둔촌2동,11740700,76368,1550455
2021,3,강일동,11740515,145173,3647520
2021,3,상일동,11740520,143643,1813623
2021,3,명일1동,11740530,104612,634942
2021,3,명일2동,11740540,100563,914329
2021,3,고덕1동,11740550,113822,1518495
2021,3,고덕2동,11740560,196506,2206786
2021,3,암사1동,11740570,84600,735480
2021,3,암사2동,11740580,90129,2174329
2021,3,암사3동,11740590,142463,1799368
2021,3,천호1동,11740600,75453,668998
2021,3,천호2동,11740610,103170,1850853
2021,3,천호3동,11740620,102913,561872
2021,3,성내1동,11740640,84710,663675
2021,3,성내2동,11740650,89996,625147
2021,3,성내3동,11740660,89965,647356
2021,3,길동,11740685,92139,1631616
2021,3,둔촌1동,11740690,,912178
2021,3,둔촌2동,11740700,77029,1550455
2021,4,강일동,11740515,151487,3647520
2021,4,상일동,11740520,147605,1813623
2021,4,명일1동,11740530,105753,634942
2021,4,명일2동,11740540,108395,914329
2021,4,고덕1동,11740550,120678,1518495
2021,4,고덕2동,11740560,213203,2206786
2021,4,암사1동,11740570,95766,735480
2021,4,암사2동,11740580,92578,2174329
2021,4,암사3동,11740590,150166,1799368
2021,4,천호1동,11740600,75679,668998
2021,4,천호2동,11740610,104892,1850853
2021,4,천호3동,11740620,111500,561872
2021,4,성내1동,11740640,87026,663675
2021,4,성내2동,11740650,92579,625147
2021,4,성내3동,11740660,94158,647356
2021,4,길동,11740685,92700,1631616
2021,4,둔촌1동,11740690,,912178
2021,4,둔촌2동,11740700,81870,1550455
2022,1,강일동,11740515,161408,3647520
2022,1,상일동,11740520,161710,1813623
2022,1,명일1동,11740530,108783,634942
2022,1,명일2동,11740540,119188,914329
2022,1,고덕1동,11740550,114909,1518495
2022,1,고덕2동,11740560,214497,2206786
2022,1,암사1동,11740570,96064,735480
2022,1,암사2동,11740580,104371,2174329
2022,1,암사3동,11740590,136327,1799368
2022,1,천호1동,11740600,81670,668998
2022,1,천호2동,11740610,106435,1850853
2022,1,천호3동,11740620,109099,561872
2022,1,성내1동,11740640,86124,663675
2022,1,성내2동,11740650,89013,625147
2022,1,성내3동,11740660,93484,647356
2022,1,길동,11740685,87701,1631616
2022,1,둔촌1동,11740690,,912178
2022,1,둔촌2동,11740700,83418,1550455
2022,2,강일동,11740515,154170,3647520
2022,2,상일동,11740520,148708,1813623
2022,2,명일1동,11740530,93197,634942
2022,2,명일2동,11740540,113787,914329
2022,2,고덕1동,11740550,108252,1518495
2022,2,고덕2동,11740560,194324,2206786
2022,2,암사1동,11740570,102428,735480
2022,2,암사2동,11740580,114385,2174329
2022,2,암사3동,11740590,158368,1799368
2022,2,천호1동,11740600,88698,668998
2022,2,천호2동,11740610,107863,1850853
2022,2,천호3동,11740620,112578,561872
2022,2,성내1동,11740640,83287,663675
2022,2,성내2동,11740650,114687,625147
2022,2,성내3동,11740660,94845,647356
2022,2,길동,11740685,95622,1631616
2022,2,둔촌1동,11740690,,912178
2022,2,둔촌2동,11740700,81769,1550455
2022,3,강일동,11740515,144400,3647520
2022,3,상일동,11740520,155636,1813623
2022,3,명일1동,11740530,98853,634942
2022,3,명일2동,11740540,122474,914329
2022,3,고덕1동,11740550,132055,1518495
2022,3,고덕2동,11740560,231542,2206786
2022,3,암사1동,11740570,101056,735480
2022,3,암사2동,11740580,114775,2174329
2022,3,암사3동,11740590,156510,1799368
2022,3,천호1동,11740600,90321,668998
2022,3,천호2동,11740610,101163,1850853
2022,3,천호3동,11740620,99552,561872
2022,3,성내1동,11740640,87509,663675
2022,3,성내2동,11740650,111764,625147
2022,3,성내3동,11740660,104321,647356
2022,3,길동,11740685,94144,1631616
2022,3,둔촌1동,11740690,,912178
2022,3,둔촌2동,11740700,93867,1550455
2022,4,강일동,11740515,128245,3647520
2022,4,상일동,11740520,152353,1813623
2022,4,명일1동,11740530,101639,634942
2022,4,명일2동,11740540,123342,914329
2022,4,고덕1동,11740550,132880,1518495
2022,4,고덕2동,11740560,227510,2206786
2022,4,암사1동,11740570,103992,735480
2022,4,암사2동,11740580,99341,2174329
2022,4,암사3동,11740590,175091,1799368
2022,4,천호1동,11740600,88169,668998
2022,4,천호2동,11740610,105765,1850853
2022,4,천호3동,11740620,100316,561872
2022,4,성내1동,11740640,77929,663675
2022,4,성내2동,11740650,114766,625147
2022,4,성내3동,11740660,112321,647356
2022,4,길동,11740685,99150,1631616
2022,4,둔촌1동,11740690,,912178
2022,4,둔촌2동,11740700,90603,1550455
2023,1,강일동,11740515,132287,3647520
2023,1,상일동,11740520,130204,1813623
2023,1,명일1동,11740530,108264,634942
2023,1,명일2동,11740540,125379,914329
2023,1,고덕1동,11740550,159508,1518495
2023,1,고덕2동,11740560,209538,2206786
2023,1,암사1동,11740570,104905,735480
2023,1,암사2동,11740580,102660,2174329
2023,1,암사3동,11740590,179898,1799368
2023,1,천호1동,11740600,107993,668998
2023,1,천호2동,11740610,93639,1850853
2023,1,천호3동,11740620,100219,561872
2023,1,성내1동,11740640,85521,663675
2023,1,성내2동,11740650,103619,625147
2023,1,성내3동,11740660,118454,647356
2023,1,길동,11740685,103967,1631616
2023,1,둔촌1동,11740690,,912178
